timestamp,x,y,z
0,-0.32,-10.16,-0.31
10,-0.33,-10.21,-0.31
20,-0.44,-10.42,-0.32
30,-0.56,-10.78,-0.33
40,-0.69,-10.99,-0.27
50,-0.76,-11.4,-0.26
60,-0.93,-11.61,-0.26
70,-0.94,-11.87,-0.13
80,-1.13,-11.95,-0.07
90,-1.16,-12.09,-0.03
100,-1.08,-12.19,-0.07
110,-0.96,-12.3,-0.07
120,-0.82,-12.45,-0.09
130,-0.82,-12.75,0.11
140,-0.9,-13.09,0.28
150,-0.95,-13.24,0.34
160,-1.0,-13.19,0.23
170,-0.98,-12.87,0.03
180,-0.87,-12.49,-0.19
190,-0.85,-12.2,-0.39
200,-0.97,-12.11,-0.23
210,-1.01,-11.99,-0.2
220,-1.06,-11.56,-0.33
230,-0.82,-11.07,-0.28
240,-0.5,-10.48,-0.77
250,-0.11,-9.7,-1.39
260,0.21,-9.19,-1.84
270,0.35,-8.76,-2.27
280,-0.09,-8.22,-2.24
290,0.08,-8.5,-2.9
300,-0.46,-8.1,-3.1
310,-0.6,-7.91,-3.44
320,-0.91,-7.17,-3.9
330,-0.98,-7.03,-4.09
340,-1.02,-6.91,-4.31
350,-0.81,-6.67,-4.7
360,-0.48,-6.37,-4.98
370,-0.32,-6.01,-5.29
380,-0.19,-5.57,-5.75
390,-0.14,-4.95,-6.17
400,-0.26,-4.7,-6.35
410,-0.61,-4.71,-6.3
420,-0.89,-4.81,-6.13
430,-1.07,-5.05,-6.01
440,-1.13,-5.19,-5.98
450,-1.09,-5.17,-6.19
460,-1.04,-4.98,-6.53
470,-0.81,-4.69,-6.7
480,-0.9,-4.34,-6.85
490,-1.21,-4.01,-6.96
500,-1.52,-3.44,-7.38
510,-1.63,-2.9,-7.3
520,-1.7,-2.79,-7.13
530,-1.47,-2.62,-7.19
540,-1.14,-2.58,-7.21
550,-0.98,-2.45,-7.44
560,-0.95,-2.22,-7.81
570,-1.05,-1.8,-8.27
580,-1.42,-1.26,-8.78
590,-1.72,-0.8,-9.05
600,-1.99,-0.38,-9.45
610,-1.81,0.12,-9.64
620,-1.36,0.62,-9.85
630,-0.82,1.09,-10.06
640,-0.6,1.13,-9.81
650,-0.53,1.03,-9.74
660,-0.62,0.72,-9.78
670,-0.9,0.15,-9.93
680,-0.96,-0.23,-10.36
690,-0.81,-0.43,-11.08
700,-0.78,-0.35,-11.95
710,-1.02,-0.18,-12.79
720,-1.65,-0.29,-13.73
730,-2.36,-0.79,-14.57
740,-3.09,-1.63,-15.18
750,-3.33,-2.8,-15.32
760,-3.23,-3.92,-15.22
770,-2.85,-4.87,-14.85
780,-2.15,-5.28,-14.57
790,-1.46,-5.07,-14.39
800,-0.94,-4.61,-14.39
810,-0.77,-4.03,-14.57
820,-0.99,-3.48,-14.8
830,-1.22,-3.06,-14.98
840,-1.49,-2.81,-15.0
850,-2.02,-3.04,-14.69
860,-2.21,-3.18,-14.21
870,-1.89,-3.15,-13.71
880,-1.36,-3.08,-13.28
890,-1.02,-2.83,-13.15
900,-0.88,-2.49,-12.98
910,-0.88,-2.15,-12.89
920,-0.9,-1.72,-12.89
930,-1.17,-1.34,-12.83
940,-1.4,-1.35,-12.57
950,-1.88,-1.81,-12.02
960,-2.14,-2.33,-11.39
970,-1.82,-2.64,-10.96
980,-1.23,-2.77,-10.52
990,-0.7,-2.87,-10.21
1000,-0.22,-2.81,-9.96
