timestamp,ax,ay,az,gx,gy,gz
0,0.89,-11.41,-1.66,0.25,0.27,-0.37
10,0.97,-11.32,-1.51,0.32,0.3,-0.31
20,0.86,-11.18,-1.44,0.38,0.35,-0.25
30,0.68,-10.93,-1.46,0.42,0.38,-0.19
40,0.59,-10.64,-1.45,0.45,0.39,-0.14
50,0.59,-10.37,-1.38,0.46,0.38,-0.1
60,0.52,-10.15,-1.4,0.46,0.37,-0.07
70,0.51,-9.88,-1.48,0.46,0.37,-0.05
80,0.39,-9.65,-1.51,0.44,0.36,-0.03
90,0.45,-9.54,-1.54,0.43,0.32,-0.03
100,0.59,-9.62,-1.43,0.39,0.3,-0.06
110,0.71,-9.51,-1.35,0.32,0.29,-0.1
120,0.9,-9.58,-1.31,0.27,0.33,-0.14
130,0.88,-9.67,-1.36,0.19,0.36,-0.17
140,0.74,-9.68,-1.66,0.1,0.32,-0.16
150,0.69,-9.68,-1.93,-0.01,0.2,-0.12
160,1.16,-9.36,-1.14,-0.02,0.37,-0.08
170,0.27,-9.04,-2.36,0.08,0.57,-0.05
180,-0.01,-9.91,-2.64,0.05,0.31,0.06
190,0.19,-9.17,-1.72,0.13,0.21,0.19
200,0.41,-10.66,-0.49,0.37,0.11,0.31
210,1.47,-12.13,0.67,0.59,0.4,0.41
220,1.63,-12.06,1.14,0.81,0.89,0.44
230,1.43,-11.48,0.69,0.98,1.19,0.45
240,1.07,-11.59,0.68,1.02,1.24,0.47
250,0.71,-11.29,0.47,0.95,1.19,0.51
260,0.6,-11.15,-0.14,0.77,1.03,0.54
270,0.81,-11.49,-0.62,0.45,0.72,0.56
280,0.73,-12.09,-0.93,0.08,0.48,0.54
290,0.33,-12.18,-1.06,-0.27,0.37,0.48
300,-0.0,-11.87,-0.98,-0.54,0.34,0.42
310,-0.18,-11.63,-0.45,-0.69,0.34,0.37
320,-0.09,-11.49,-0.01,-0.73,0.42,0.34
330,0.23,-11.22,0.11,-0.71,0.47,0.33
340,0.33,-11.19,-0.2,-0.66,0.51,0.35
350,0.5,-11.24,-0.36,-0.63,0.41,0.38
360,0.53,-11.0,-0.67,-0.63,0.31,0.43
370,0.41,-10.91,-1.01,-0.65,0.2,0.48
380,0.43,-10.84,-1.29,-0.68,0.11,0.53
390,0.69,-10.97,-1.37,-0.73,0.09,0.58
400,0.95,-11.11,-1.15,-0.75,0.12,0.62
410,1.14,-11.06,-0.82,-0.73,0.18,0.67
420,0.93,-10.84,-0.66,-0.69,0.27,0.7
430,0.7,-10.48,-0.76,-0.63,0.33,0.74
440,0.77,-10.45,-0.53,-0.58,0.31,0.79
450,2.11,-12.08,0.37,-0.68,0.04,0.85
460,2.81,-13.84,0.13,-0.8,-0.12,0.85
470,1.76,-13.08,-0.9,-0.9,0.12,0.79
480,0.95,-11.13,-2.14,-1.08,0.49,0.76
490,-0.23,-10.18,-2.8,-1.29,0.73,0.8
500,-0.72,-9.84,-2.62,-1.44,0.75,0.83
510,-0.37,-9.67,-2.4,-1.52,0.68,0.85
520,-1.05,-9.45,-6.77,-1.84,0.52,0.87
530,0.4,-10.77,-4.11,-2.3,-0.22,0.87
540,2.42,-10.5,-2.63,-2.45,-0.02,0.81
550,1.46,-11.08,-1.6,-2.27,0.07,0.8
560,2.47,-11.9,-0.95,-2.01,0.09,0.84
570,2.02,-11.96,-1.61,-1.76,0.29,0.74
580,1.46,-11.67,-2.84,-1.55,0.52,0.65
590,1.15,-11.61,-4.23,-1.55,0.7,0.66
600,0.72,-11.3,-4.7,-1.66,0.79,0.74
610,0.41,-10.91,-4.4,-1.67,0.79,0.89
620,-0.12,-10.42,-3.71,-1.57,0.73,1.12
630,-0.45,-10.07,-3.45,-1.43,0.79,1.41
640,-0.77,-9.49,-3.65,-1.33,0.84,1.68
650,-1.0,-8.75,-4.06,-1.29,0.8,1.87
660,-1.02,-8.23,-3.99,-1.35,0.45,1.89
670,-1.58,-8.08,-3.2,-1.44,0.4,1.85
680,-1.27,-7.87,-3.01,-1.57,0.44,1.72
690,-0.77,-7.77,-3.58,-1.7,0.54,1.51
700,-0.56,-7.95,-3.72,-1.84,0.54,1.27
710,-0.51,-8.11,-3.7,-1.95,0.52,1.05
720,-0.78,-7.54,-4.07,-2.02,0.5,0.84
730,-1.4,-7.09,-4.73,-2.02,0.46,0.68
740,-2.04,-6.88,-5.19,-2.0,0.41,0.63
750,-2.34,-6.75,-5.62,-1.96,0.35,0.65
760,-2.37,-6.7,-5.92,-1.91,0.33,0.69
770,-2.3,-6.58,-5.87,-1.84,0.29,0.72
780,-2.12,-6.42,-5.83,-1.75,0.27,0.71
790,-1.8,-6.06,-6.23,-1.66,0.17,0.64
800,-2.46,-6.14,-6.19,-1.58,0.14,0.58
810,-2.51,-6.08,-6.29,-1.51,0.22,0.58
820,-2.52,-5.89,-6.62,-1.45,0.27,0.6
830,-2.73,-5.62,-6.96,-1.4,0.3,0.6
840,-2.98,-5.46,-7.27,-1.35,0.3,0.6
850,-3.09,-5.48,-7.51,-1.29,0.29,0.61
860,-2.9,-5.79,-7.56,-1.18,0.26,0.6
870,-2.73,-6.09,-7.58,-1.05,0.21,0.6
880,-2.67,-6.17,-7.48,-0.92,0.12,0.62
890,-2.69,-6.11,-7.54,-0.79,0.05,0.62
900,-2.93,-5.68,-7.69,-0.68,-0.0,0.6
910,-3.2,-5.15,-7.81,-0.61,-0.04,0.56
920,-3.2,-4.66,-7.86,-0.57,-0.07,0.49
930,-3.56,-4.69,-7.68,-0.54,-0.02,0.42
