timestamp,ax,ay,az,gx,gy,gz
0,0.68,-8.84,3.03,-0.06,0.01,0.05
10,0.67,-8.93,3.12,-0.03,-0.01,0.07
20,0.69,-9.07,3.11,-0.03,-0.03,0.07
30,0.65,-9.14,3.09,-0.06,-0.03,0.06
40,0.58,-9.26,3.08,-0.09,-0.03,0.04
50,0.6,-9.29,3.01,-0.12,-0.01,0.03
60,0.64,-9.28,3.0,-0.14,-0.0,0.01
70,0.69,-9.25,2.95,-0.14,-0.0,-0.01
80,0.69,-9.22,2.9,-0.11,-0.01,-0.01
90,0.69,-9.24,2.91,-0.08,-0.02,-0.01
100,0.65,-9.32,2.92,-0.06,-0.03,0.01
110,0.61,-9.49,2.95,-0.06,-0.02,0.02
120,0.58,-9.76,3.01,-0.11,0.01,0.03
130,0.57,-10.06,3.14,-0.19,0.04,0.04
140,0.64,-10.47,3.28,-0.27,0.08,0.05
150,0.82,-10.81,3.33,-0.37,0.09,0.06
160,0.93,-11.0,3.35,-0.45,0.07,0.07
170,0.96,-11.11,3.34,-0.5,0.03,0.07
180,0.96,-11.15,3.14,-0.53,-0.03,0.08
190,0.84,-11.27,3.09,-0.54,-0.07,0.1
200,0.7,-11.51,3.06,-0.57,-0.06,0.13
210,0.61,-11.89,3.08,-0.64,-0.02,0.18
220,0.57,-12.39,3.25,-0.75,0.05,0.24
230,0.57,-13.01,3.51,-0.93,0.13,0.32
240,0.57,-13.47,3.65,-1.17,0.2,0.45
250,0.73,-13.71,3.62,-1.44,0.23,0.57
260,0.86,-13.71,3.56,-1.65,0.19,0.64
270,0.94,-13.64,3.39,-1.76,0.09,0.64
280,0.94,-13.36,3.14,-1.78,-0.01,0.59
290,0.83,-13.05,2.81,-1.78,-0.09,0.53
300,0.56,-12.79,2.65,-1.75,-0.12,0.48
310,0.37,-12.62,2.43,-1.77,-0.11,0.49
320,0.23,-12.58,2.37,-1.84,-0.03,0.55
330,0.13,-12.62,2.45,-1.97,0.07,0.67
340,0.15,-12.61,2.49,-2.12,0.16,0.82
350,0.32,-12.58,2.53,-2.26,0.19,0.93
360,0.51,-12.52,2.41,-2.35,0.13,0.96
370,0.65,-12.39,2.18,-2.39,0.02,0.89
380,0.61,-12.19,1.94,-2.4,-0.1,0.73
390,0.36,-12.05,1.78,-2.38,-0.16,0.56
400,0.18,-11.63,1.34,-2.39,-0.15,0.43
410,-0.03,-11.25,1.06,-2.41,-0.09,0.38
420,-0.21,-11.03,0.91,-2.46,0.01,0.44
430,-0.28,-10.81,0.72,-2.53,0.12,0.6
440,-0.23,-10.51,0.45,-2.63,0.21,0.81
450,-0.13,-10.2,0.23,-2.71,0.24,0.99
460,-0.02,-10.01,0.16,-2.77,0.21,1.07
470,0.04,-9.84,-0.0,-2.77,0.13,1.03
480,0.03,-9.55,-0.2,-2.74,0.04,0.87
490,-0.1,-9.37,-0.34,-2.7,-0.04,0.62
500,-0.35,-8.9,-0.84,-2.66,-0.09,0.37
510,-0.63,-8.22,-1.32,-2.62,-0.07,0.22
520,-0.99,-7.76,-1.66,-2.6,0.02,0.2
530,-1.16,-7.22,-1.98,-2.57,0.15,0.31
540,-1.29,-7.08,-2.02,-2.53,0.29,0.49
550,-1.2,-7.12,-2.13,-2.51,0.38,0.67
560,-0.85,-7.04,-2.37,-2.49,0.34,0.75
570,-0.77,-7.0,-2.72,-2.47,0.22,0.68
580,-0.76,-6.79,-3.11,-2.45,0.07,0.52
590,-0.99,-6.36,-3.6,-2.38,-0.06,0.33
600,-1.32,-6.11,-4.0,-2.3,-0.11,0.16
610,-1.63,-5.68,-4.29,-2.21,-0.08,0.1
620,-1.76,-5.37,-4.66,-2.15,0.02,0.15
630,-1.87,-5.27,-4.86,-2.13,0.13,0.32
640,-1.86,-5.19,-4.91,-2.11,0.2,0.54
650,-1.88,-5.6,-4.96,-2.13,0.19,0.72
660,-1.77,-5.93,-5.16,-2.14,0.14,0.77
670,-1.74,-6.16,-5.47,-2.15,0.06,0.68
680,-1.72,-6.22,-5.84,-2.1,-0.04,0.48
690,-1.71,-6.09,-6.07,-1.99,-0.17,0.21
700,-1.85,-5.86,-6.38,-1.86,-0.28,-0.09
710,-2.04,-5.37,-6.73,-1.72,-0.32,-0.3
720,-2.49,-5.26,-6.86,-1.61,-0.27,-0.33
730,-2.72,-5.26,-6.9,-1.55,-0.17,-0.2
740,-2.82,-5.52,-7.03,-1.57,-0.03,0.02
750,-2.84,-5.87,-7.18,-1.65,0.11,0.27
760,-2.61,-5.84,-7.41,-1.71,0.2,0.48
770,-2.29,-5.77,-7.64,-1.72,0.19,0.62
780,-1.97,-5.7,-7.71,-1.65,0.1,0.65
790,-1.88,-5.49,-7.75,-1.51,-0.05,0.57
800,-1.97,-5.32,-7.92,-1.37,-0.18,0.4
810,-2.29,-5.19,-8.01,-1.26,-0.25,0.2
820,-2.56,-4.91,-8.19,-1.17,-0.26,0.03
830,-2.81,-4.81,-8.32,-1.09,-0.22,-0.05
840,-2.96,-4.89,-8.41,-1.0,-0.18,-0.03
850,-3.06,-5.09,-8.43,-0.91,-0.12,0.0
