timestamp,ax,ay,az,gx,gy,gz
0,-0.55,-12.04,-0.22,-0.87,0.28,0.17
10,-0.54,-12.3,-0.28,-1.14,0.4,0.25
20,-0.56,-12.63,-0.13,-1.4,0.5,0.33
30,-0.49,-12.93,-0.07,-1.65,0.57,0.41
40,-0.41,-13.23,-0.14,-1.94,0.63,0.49
50,-0.35,-13.33,-0.34,-2.28,0.71,0.56
60,-0.37,-13.1,-0.83,-2.64,0.82,0.68
70,-0.3,-12.68,-1.04,-3.0,0.85,0.84
80,-0.17,-12.1,-1.33,-3.27,0.79,1.02
90,-0.27,-11.51,-1.47,-3.4,0.68,1.2
100,-0.5,-11.11,-1.89,-3.47,0.63,1.36
110,-0.99,-10.53,-2.42,-3.57,0.77,1.49
120,-1.23,-10.07,-2.77,-3.65,0.95,1.6
130,-1.04,-9.58,-3.09,-3.66,1.08,1.66
140,-0.59,-9.04,-3.3,-3.59,1.05,1.64
150,-0.25,-8.43,-3.48,-3.4,0.86,1.48
160,-0.28,-7.76,-3.89,-3.13,0.61,1.23
170,-0.61,-7.01,-4.32,-2.83,0.4,0.97
180,-0.97,-6.33,-4.78,-2.56,0.26,0.75
190,-1.32,-5.91,-5.2,-2.35,0.22,0.62
200,-1.57,-5.43,-5.35,-2.18,0.22,0.57
210,-1.78,-5.3,-5.5,-2.04,0.24,0.58
220,-1.84,-5.33,-5.66,-1.94,0.23,0.59
230,-1.66,-5.39,-5.95,-1.87,0.22,0.57
240,-1.47,-5.31,-6.21,-1.76,0.16,0.49
250,-1.44,-5.28,-6.3,-1.57,0.03,0.38
260,-1.49,-5.28,-6.42,-1.34,-0.14,0.27
270,-1.78,-5.36,-6.63,-1.11,-0.27,0.16
280,-2.16,-5.55,-6.93,-0.97,-0.29,0.07
290,-2.44,-5.71,-7.32,-0.92,-0.21,0.02
300,-2.67,-5.9,-7.41,-0.9,-0.07,0.03
310,-2.66,-6.08,-7.6,-0.91,0.04,0.1
320,-2.38,-6.11,-7.65,-0.88,0.06,0.15
330,-2.04,-6.21,-7.68,-0.81,-0.03,0.17
