timestamp,ax,ay,az,gx,gy,gz
0,-0.04,-10.15,-0.24,0.06,-0.04,-0.18
10,-0.1,-10.27,-0.21,0.01,0.05,-0.04
20,0.01,-10.33,-0.3,-0.09,0.14,0.12
30,0.08,-10.44,-0.27,-0.16,0.21,0.26
40,0.18,-10.68,-0.14,-0.2,0.21,0.36
50,0.39,-10.81,-0.02,-0.2,0.17,0.37
60,0.47,-10.86,-0.04,-0.16,0.07,0.28
70,0.38,-10.86,-0.11,-0.12,-0.03,0.15
80,0.1,-10.94,-0.18,-0.09,-0.09,0.03
90,-0.17,-10.95,-0.34,-0.11,-0.08,-0.01
100,-0.34,-10.99,-0.45,-0.16,-0.01,0.01
110,-0.38,-11.05,-0.44,-0.22,0.08,0.07
120,-0.22,-11.1,-0.45,-0.28,0.16,0.14
130,-0.02,-11.2,-0.36,-0.33,0.21,0.19
140,0.15,-11.31,-0.22,-0.35,0.22,0.22
150,0.25,-11.43,-0.11,-0.38,0.2,0.23
160,0.34,-11.45,-0.1,-0.42,0.17,0.21
170,0.38,-11.49,-0.09,-0.46,0.12,0.18
180,0.4,-11.56,-0.07,-0.48,0.08,0.13
190,0.35,-11.57,-0.17,-0.5,0.04,0.07
200,0.32,-11.59,-0.24,-0.51,0.03,0.03
210,0.31,-11.63,-0.19,-0.53,0.05,0.02
220,0.31,-11.71,-0.22,-0.57,0.07,0.05
230,0.27,-11.78,-0.22,-0.63,0.07,0.1
240,0.12,-11.96,-0.16,-0.71,0.09,0.2
250,-0.01,-12.21,-0.04,-0.82,0.13,0.32
260,-0.07,-12.45,0.05,-0.96,0.18,0.45
270,0.0,-12.66,0.02,-1.13,0.24,0.58
280,0.12,-12.74,-0.05,-1.32,0.29,0.7
290,0.27,-12.71,-0.12,-1.49,0.29,0.78
300,0.36,-12.62,-0.31,-1.59,0.24,0.8
310,0.29,-12.46,-0.45,-1.62,0.16,0.78
320,0.04,-12.38,-0.57,-1.6,0.08,0.71
330,-0.28,-12.43,-0.6,-1.6,0.07,0.65
340,-0.51,-12.52,-0.7,-1.67,0.14,0.63
350,-0.54,-12.52,-0.81,-1.78,0.25,0.67
360,-0.44,-12.46,-0.92,-1.91,0.34,0.76
370,-0.23,-12.39,-0.98,-2.03,0.36,0.88
380,0.02,-12.3,-1.1,-2.1,0.3,0.95
390,0.22,-12.34,-1.24,-2.13,0.16,0.91
400,0.29,-12.14,-1.48,-2.13,-0.0,0.71
410,0.08,-11.8,-1.8,-2.11,-0.14,0.43
420,-0.28,-11.44,-2.04,-2.08,-0.22,0.18
430,-0.57,-11.01,-2.34,-2.08,-0.23,0.04
440,-0.82,-10.63,-2.5,-2.09,-0.18,0.02
450,-0.96,-10.45,-2.47,-2.13,-0.08,0.11
460,-0.91,-10.29,-2.56,-2.21,0.02,0.29
470,-0.82,-10.16,-2.54,-2.34,0.09,0.56
480,-0.81,-10.03,-2.68,-2.52,0.15,0.87
490,-0.72,-9.71,-2.95,-2.74,0.17,1.17
500,-0.77,-9.35,-3.21,-2.96,0.19,1.41
510,-0.69,-8.77,-3.53,-3.14,0.16,1.53
520,-0.68,-8.12,-3.8,-3.2,0.1,1.52
530,-0.7,-7.56,-4.0,-3.16,-0.0,1.39
540,-0.9,-7.25,-4.11,-3.03,-0.11,1.16
550,-1.22,-7.12,-4.43,-2.93,-0.1,0.92
560,-1.43,-6.83,-4.74,-2.88,0.04,0.78
570,-1.69,-6.59,-4.69,-2.91,0.28,0.8
580,-1.71,-6.47,-4.66,-3.05,0.52,1.09
590,-1.3,-6.14,-4.51,-3.21,0.65,1.52
600,-0.66,-5.76,-4.65,-3.38,0.62,1.91
610,-0.04,-5.37,-4.58,-3.5,0.45,2.05
620,0.03,-5.23,-4.49,-3.55,0.23,1.92
630,-0.32,-4.75,-4.68,-3.54,0.08,1.64
640,-0.89,-4.24,-4.67,-3.4,0.03,1.32
650,-1.26,-3.66,-4.67,-3.17,0.07,1.04
660,-1.36,-2.82,-4.62,-2.9,0.09,0.78
670,-1.34,-2.07,-4.71,-2.64,0.08,0.54
680,-1.42,-1.39,-4.84,-2.4,0.03,0.34
690,-1.58,-1.18,-5.14,-2.22,0.0,0.2
700,-1.8,-0.97,-5.58,-2.13,0.02,0.18
710,-1.84,-0.92,-6.11,-2.08,0.09,0.26
720,-1.74,-0.84,-6.89,-2.07,0.14,0.45
730,-1.55,-0.67,-7.36,-2.05,0.11,0.65
740,-1.47,-0.82,-7.84,-2.0,0.04,0.75
750,-1.75,-0.72,-8.27,-1.91,-0.05,0.69
760,-2.33,-0.74,-8.69,-1.78,-0.1,0.55
770,-2.84,-0.24,-9.27,-1.63,-0.08,0.4
780,-3.19,0.33,-9.53,-1.45,-0.08,0.29
790,-3.38,0.63,-9.78,-1.23,-0.12,0.23
800,-3.57,0.64,-9.96,-0.96,-0.21,0.12
810,-3.86,0.48,-10.45,-0.72,-0.23,-0.04
820,-4.25,0.26,-10.95,-0.53,-0.17,-0.17
830,-4.41,-0.02,-11.3,-0.35,-0.08,-0.25
840,-4.41,-0.35,-11.68,-0.23,-0.04,-0.26
850,-4.4,-0.58,-12.05,-0.16,-0.05,-0.25
860,-4.59,-0.87,-12.44,-0.12,-0.09,-0.22
870,-4.8,-1.12,-12.68,-0.04,-0.12,-0.21
880,-5.09,-1.61,-12.68,0.07,-0.15,-0.26
890,-5.23,-2.05,-12.63,0.2,-0.14,-0.38
900,-5.39,-2.59,-12.42,0.3,-0.09,-0.47
910,-5.28,-2.95,-12.19,0.32,-0.03,-0.46
920,-4.92,-3.15,-11.96,0.27,-0.0,-0.36
930,-4.49,-3.38,-11.68,0.16,-0.03,-0.2
940,-4.11,-3.51,-11.47,0.02,-0.1,-0.06
950,-4.02,-3.5,-11.25,-0.11,-0.15,0.04
960,-4.07,-3.43,-11.13,-0.2,-0.17,0.1
970,-4.08,-3.26,-10.97,-0.23,-0.14,0.1
980,-4.07,-3.14,-10.75,-0.21,-0.11,0.04
990,-4.02,-3.16,-10.58,-0.14,-0.1,-0.06
