timestamp,x,y,z
0,-1.85,-9.8,0.77
10,-1.77,-9.78,0.72
20,-1.7,-9.79,0.55
30,-1.6,-9.83,0.53
40,-1.56,-10.09,0.64
50,-1.53,-10.41,0.72
60,-1.54,-10.64,0.69
70,-1.56,-10.69,0.73
80,-1.56,-10.83,0.69
90,-1.55,-10.94,0.72
100,-1.51,-10.92,0.64
110,-1.42,-10.9,0.68
120,-1.33,-11.02,0.78
130,-1.31,-11.09,0.75
140,-1.3,-11.07,0.6
150,-1.23,-10.99,0.43
160,-1.14,-10.96,0.22
170,-1.03,-11.08,0.24
180,-0.95,-11.26,0.36
190,-0.88,-11.42,0.35
200,-0.7,-11.31,0.34
210,-0.58,-11.15,0.43
220,-0.49,-11.05,0.52
230,-0.52,-11.06,0.44
240,-0.57,-11.05,0.3
250,-0.62,-11.05,0.24
260,-0.68,-10.91,0.01
270,-0.67,-10.82,-0.11
280,-0.6,-10.75,-0.13
290,-0.61,-10.8,-0.02
300,-0.64,-11.0,-0.0
310,-0.67,-11.13,-0.05
320,-0.59,-10.85,-0.13
330,-0.49,-10.51,-0.16
340,-0.55,-10.44,-0.27
350,-0.74,-10.38,-0.19
360,-1.07,-10.19,-0.47
370,-1.4,-9.85,-0.63
380,-1.63,-9.49,-0.75
390,-1.62,-9.09,-0.8
400,-1.48,-8.82,-0.7
410,-1.2,-8.6,-0.47
420,-0.93,-8.49,-0.32
430,-0.67,-8.43,-0.42
440,-0.47,-8.32,-0.41
450,-0.39,-8.18,-0.19
460,-0.51,-8.12,-0.15
470,-0.77,-8.06,-0.25
480,-0.99,-7.9,-0.35
490,-1.05,-7.83,-0.36
500,-1.04,-7.87,-0.25
510,-0.85,-8.09,-0.01
520,-0.61,-8.18,0.07
530,-0.37,-8.39,0.13
540,-0.44,-8.66,0.18
550,-0.68,-8.77,0.04
560,-0.96,-8.82,-0.06
570,-1.15,-8.84,-0.04
580,-1.17,-8.8,0.02
590,-1.11,-8.8,0.12
600,-1.03,-8.89,-0.1
610,-0.88,-8.83,-0.39
620,-0.69,-8.82,-0.38
630,-0.51,-8.96,-0.35
640,-0.44,-9.09,-0.4
650,-0.53,-9.18,-0.55
660,-0.63,-9.2,-0.75
670,-0.73,-9.14,-0.75
680,-0.88,-9.12,-0.75
690,-0.96,-9.11,-0.73
700,-1.06,-9.12,-0.67
710,-1.12,-9.21,-0.72
720,-1.04,-9.34,-0.73
730,-0.88,-9.46,-0.56
740,-0.78,-9.72,-0.51
750,-0.76,-9.88,-0.53
760,-0.89,-10.01,-0.51
770,-1.04,-9.97,-0.57
780,-1.24,-10.06,-0.8
790,-1.43,-10.21,-0.87
800,-1.55,-10.28,-0.77
810,-1.51,-10.25,-0.75
820,-1.33,-10.23,-0.84
830,-1.3,-10.63,-0.58
840,-1.24,-11.38,0.03
850,-1.14,-12.1,0.55
860,-1.27,-12.22,0.75
870,-1.53,-12.58,0.7
880,-1.89,-12.12,0.45
890,-2.39,-11.89,-0.27
900,-2.91,-11.98,-0.72
910,-3.21,-12.14,-0.85
920,-3.21,-12.59,-0.47
930,-2.84,-12.52,-0.06
940,-2.41,-12.04,0.12
950,-2.07,-11.06,-0.25
960,-1.93,-9.9,-0.91
970,-1.93,-8.88,-1.63
980,-1.95,-7.99,-2.43
990,-2.13,-7.55,-2.82
1000,-2.02,-7.42,-2.99
