timestamp,x,y,z
0,0.26,-11.01,-1.38
10,0.2,-11.0,-1.32
20,0.22,-10.98,-1.29
30,0.33,-10.96,-1.38
40,0.36,-11.0,-1.53
50,0.4,-11.06,-1.57
60,0.55,-10.89,-1.59
70,0.66,-10.77,-1.61
80,0.57,-10.79,-1.71
90,0.51,-10.75,-1.69
100,0.45,-10.74,-1.56
110,0.33,-10.79,-1.49
120,0.28,-10.83,-1.42
130,0.16,-10.98,-1.41
140,-0.01,-11.09,-1.39
150,-0.21,-11.13,-1.34
160,-0.41,-11.12,-1.39
170,-0.52,-11.04,-1.26
180,-0.48,-10.98,-1.2
190,-0.47,-11.04,-1.19
200,-0.5,-11.02,-1.16
210,-0.6,-10.91,-1.22
220,-0.67,-10.84,-1.23
230,-0.81,-10.67,-1.39
240,-1.04,-10.43,-1.53
250,-1.25,-10.18,-1.55
260,-1.53,-9.99,-1.61
270,-1.61,-9.82,-1.68
280,-1.44,-9.75,-1.62
290,-1.16,-9.7,-1.65
300,-0.68,-9.71,-1.64
310,-0.08,-9.61,-1.7
320,0.54,-9.42,-1.72
330,1.07,-9.28,-1.77
340,1.49,-9.12,-1.82
350,1.81,-8.94,-1.95
360,2.11,-8.74,-2.05
370,2.39,-8.53,-2.22
380,2.72,-8.38,-2.36
390,3.12,-8.22,-2.39
400,3.48,-8.08,-2.42
410,3.81,-8.02,-2.46
420,4.22,-8.05,-2.35
430,4.59,-7.99,-2.26
440,4.82,-7.88,-2.19
450,4.96,-7.72,-2.25
460,4.87,-7.4,-2.31
470,4.72,-6.96,-2.47
480,4.7,-6.46,-2.63
490,4.78,-6.06,-2.87
500,4.98,-5.88,-3.11
510,5.25,-5.77,-3.25
520,5.51,-5.67,-3.25
530,5.67,-5.5,-3.3
540,5.79,-5.27,-3.25
550,5.77,-5.17,-3.2
560,5.66,-4.54,-3.4
570,5.83,-3.89,-3.54
580,5.83,-3.55,-3.67
590,5.8,-3.49,-3.75
600,5.9,-3.33,-3.89
610,6.17,-3.27,-4.03
620,6.29,-3.1,-3.9
630,6.34,-3.0,-3.65
640,6.18,-2.7,-3.48
650,6.02,-2.26,-3.44
660,5.83,-1.64,-3.54
670,5.52,-1.32,-3.48
680,5.49,-1.06,-3.37
690,5.57,-0.74,-3.51
700,5.88,-0.19,-3.69
710,6.01,0.26,-3.88
720,5.98,0.6,-3.89
730,5.85,0.57,-3.86
740,5.54,0.18,-3.69
750,5.47,-0.14,-3.38
760,5.54,-0.48,-3.08
770,5.76,-0.74,-2.84
780,6.19,-0.93,-2.57
790,6.87,-1.19,-2.37
800,7.26,-1.4,-2.37
810,7.88,-1.51,-2.47
820,9.18,-1.09,-2.82
830,9.73,-1.09,-3.5
840,10.39,-1.25,-3.92
850,11.19,-1.58,-4.35
860,12.22,-1.7,-4.52
870,13.84,-2.17,-4.12
880,15.93,-3.17,-3.23
890,17.85,-3.77,-2.98
900,19.04,-3.64,-3.4
910,19.58,-3.01,-4.18
920,19.24,-2.34,-5.06
930,18.73,-2.25,-5.96
940,18.57,-2.56,-6.27
950,18.88,-3.0,-6.06
960,19.4,-3.33,-5.83
970,19.84,-3.56,-5.55
980,20.21,-3.86,-4.86
990,20.11,-4.02,-4.25
1000,19.4,-3.91,-4.02
