timestamp,ax,ay,az,gx,gy,gz
0,0.02,-10.27,-1.2,-0.1,-0.01,0.02
10,0.02,-10.32,-1.27,-0.11,0.01,0.02
20,0.06,-10.53,-1.35,-0.11,0.03,0.01
30,0.15,-10.81,-1.4,-0.11,0.04,-0.01
40,0.17,-11.1,-1.55,-0.1,0.03,-0.04
50,0.11,-11.48,-1.64,-0.09,0.02,-0.06
60,0.0,-11.9,-1.73,-0.09,0.02,-0.07
70,-0.21,-12.28,-1.62,-0.12,0.03,-0.06
80,-0.29,-12.75,-1.54,-0.18,0.05,-0.06
90,-0.24,-13.12,-1.54,-0.28,0.1,-0.05
100,-0.11,-13.49,-1.41,-0.39,0.17,-0.04
110,0.07,-13.97,-1.09,-0.49,0.26,-0.01
120,0.36,-14.37,-0.76,-0.6,0.33,0.06
130,0.66,-14.89,-0.42,-0.7,0.37,0.13
140,0.99,-15.33,-0.11,-0.84,0.37,0.2
150,1.12,-15.61,0.12,-1.04,0.3,0.23
160,1.16,-15.51,0.17,-1.28,0.19,0.24
170,1.18,-15.24,-0.08,-1.54,0.1,0.26
180,1.02,-14.79,-0.15,-1.77,0.07,0.3
190,0.78,-14.46,0.01,-2.02,0.11,0.38
200,0.55,-14.42,0.17,-2.33,0.26,0.51
210,0.45,-14.17,0.19,-2.75,0.54,0.69
220,0.58,-13.72,0.14,-3.26,0.85,0.97
230,1.01,-12.99,0.04,-3.75,1.02,1.29
240,1.52,-12.19,-0.01,-4.13,0.94,1.56
250,1.9,-11.27,-0.09,-4.31,0.68,1.68
260,1.72,-10.53,-0.11,-4.35,0.38,1.64
270,1.23,-9.69,-0.61,-4.35,0.19,1.52
280,0.33,-8.7,-1.1,-4.42,0.26,1.4
290,-0.43,-7.67,-1.7,-4.56,0.51,1.42
300,-0.76,-6.61,-1.98,-4.69,0.78,1.55
310,-0.69,-5.61,-2.47,-4.79,0.97,1.71
320,-0.33,-4.62,-3.04,-4.8,1.0,1.86
330,0.01,-3.79,-3.6,-4.71,0.91,1.92
340,0.12,-3.09,-4.19,-4.52,0.75,1.89
350,-0.33,-2.83,-4.47,-4.3,0.58,1.78
360,-0.87,-2.79,-4.95,-4.08,0.53,1.62
370,-1.5,-2.88,-5.52,-3.9,0.7,1.46
380,-2.17,-2.93,-5.81,-3.81,1.05,1.33
390,-2.34,-2.77,-5.9,-3.76,1.36,1.26
400,-1.64,-2.49,-6.01,-3.67,1.49,1.17
410,-0.75,-2.12,-6.08,-3.51,1.37,1.01
420,-0.2,-1.83,-6.13,-3.27,1.05,0.81
430,-0.31,-1.73,-6.45,-3.01,0.76,0.66
440,-0.85,-1.53,-7.08,-2.87,0.65,0.67
450,-1.09,-1.36,-7.6,-2.84,0.7,0.76
460,-0.91,-1.41,-7.96,-2.86,0.78,0.83
470,-0.46,-1.13,-8.01,-2.87,0.77,0.82
480,0.06,-1.29,-7.88,-2.82,0.58,0.71
490,0.41,-1.12,-8.01,-2.65,0.3,0.51
500,0.32,-0.92,-8.3,-2.4,0.01,0.31
510,-0.34,-0.96,-8.37,-2.09,-0.24,0.17
520,-1.04,-1.14,-8.56,-1.76,-0.42,0.04
530,-1.7,-1.37,-8.78,-1.47,-0.48,-0.04
540,-1.92,-1.38,-9.13,-1.3,-0.5,-0.07
550,-1.88,-1.58,-9.33,-1.22,-0.5,-0.06
560,-1.86,-1.65,-9.43,-1.22,-0.55,-0.05
