timestamp,x,y,z
0,-1.11,-10.25,1.39
10,-1.13,-10.34,1.35
20,-1.15,-10.39,1.38
30,-1.1,-10.56,1.56
40,-0.96,-10.73,1.69
50,-0.76,-10.72,1.65
60,-0.59,-10.6,1.55
70,-0.44,-10.6,1.48
80,-0.41,-10.66,1.42
90,-0.47,-10.63,1.34
100,-0.57,-10.62,1.21
110,-0.69,-10.66,1.06
120,-0.75,-10.81,1.02
130,-0.78,-11.03,1.01
140,-0.74,-11.24,1.04
150,-0.74,-11.57,1.09
160,-0.75,-11.86,1.13
170,-0.63,-12.0,1.05
180,-0.54,-12.11,0.89
190,-0.49,-12.27,0.77
200,-0.48,-12.6,0.77
210,-0.46,-12.88,0.77
220,-0.49,-13.03,0.66
230,-0.48,-13.03,0.61
240,-0.48,-13.11,0.58
250,-0.52,-13.2,0.55
260,-0.49,-13.17,0.58
270,-0.39,-13.1,0.51
280,-0.34,-13.2,0.36
290,-0.32,-13.31,0.38
300,-0.15,-13.2,0.4
310,-0.06,-13.05,0.24
320,-0.06,-13.01,0.34
330,-0.14,-12.8,0.65
340,-0.16,-12.59,0.8
350,-0.19,-12.42,0.86
360,-0.17,-12.16,0.92
370,-0.18,-11.98,0.99
380,-0.18,-11.68,0.91
390,-0.18,-11.26,0.73
400,-0.18,-10.81,0.57
410,0.06,-10.19,0.45
420,0.42,-9.69,0.3
430,0.68,-9.6,0.07
440,0.73,-9.47,-0.06
450,0.77,-9.67,0.1
460,0.8,-9.66,0.08
470,0.76,-9.48,0.2
480,0.77,-9.03,0.12
490,0.62,-8.66,-0.06
500,0.47,-8.29,-0.23
510,0.41,-7.79,-0.79
520,0.52,-7.18,-1.48
530,0.84,-6.69,-2.04
540,1.13,-6.29,-2.58
550,1.34,-5.98,-3.0
560,1.53,-5.94,-3.17
570,1.77,-5.81,-3.1
580,1.88,-5.76,-2.97
590,1.86,-5.65,-2.93
600,1.74,-5.49,-3.24
610,1.59,-5.25,-3.66
620,1.61,-4.69,-4.15
630,1.64,-4.23,-4.61
640,1.81,-3.8,-4.99
650,2.07,-3.78,-4.86
660,2.34,-3.85,-4.49
670,2.67,-3.96,-3.99
680,2.79,-3.85,-3.73
690,2.63,-3.74,-3.73
700,2.42,-3.44,-3.96
710,2.08,-3.19,-4.45
720,1.83,-3.18,-5.01
730,1.68,-3.08,-5.35
740,1.66,-2.73,-5.74
750,1.84,-2.4,-5.47
760,2.03,-2.04,-5.27
770,2.08,-1.66,-5.26
780,2.21,-0.97,-5.69
790,2.33,-0.87,-6.09
800,2.39,-0.76,-6.41
810,2.29,-0.25,-7.05
820,2.27,0.2,-7.87
830,2.42,0.85,-8.38
840,2.62,1.73,-9.46
850,3.28,2.44,-10.44
860,4.1,2.94,-10.87
870,4.93,2.74,-11.19
880,5.63,2.45,-11.32
890,5.9,2.43,-11.79
900,5.74,2.67,-12.54
910,5.54,2.65,-13.13
920,5.58,2.45,-13.66
930,6.05,2.03,-14.0
940,6.66,1.71,-14.53
950,7.24,1.85,-15.28
960,7.85,1.75,-15.9
970,8.44,1.45,-16.13
980,8.83,1.48,-16.28
990,8.9,1.41,-16.22
1000,8.66,1.17,-15.94
