timestamp,ax,ay,az,gx,gy,gz
0,-0.22,-9.45,2.35,-0.15,0.03,0.01
10,-0.2,-9.49,2.33,-0.13,0.02,0.0
20,-0.2,-9.46,2.34,-0.11,0.01,-0.01
30,-0.23,-9.43,2.31,-0.1,0.0,-0.01
40,-0.23,-9.43,2.32,-0.11,0.02,-0.01
50,-0.18,-9.56,2.36,-0.12,0.04,-0.01
60,-0.12,-9.68,2.45,-0.13,0.05,-0.03
70,-0.06,-9.8,2.5,-0.14,0.03,-0.06
80,0.06,-9.91,2.54,-0.14,-0.01,-0.09
90,0.13,-9.99,2.46,-0.15,-0.06,-0.12
100,0.2,-10.08,2.39,-0.14,-0.11,-0.13
110,0.23,-10.21,2.33,-0.14,-0.14,-0.12
120,0.33,-10.43,2.23,-0.16,-0.16,-0.11
130,0.47,-10.66,2.09,-0.19,-0.16,-0.09
140,0.52,-10.88,2.06,-0.23,-0.16,-0.07
150,0.59,-11.1,2.07,-0.29,-0.16,-0.05
160,0.62,-11.3,2.07,-0.37,-0.18,-0.03
170,0.6,-11.49,2.09,-0.44,-0.23,-0.02
180,0.52,-11.67,2.1,-0.53,-0.3,-0.02
190,0.49,-11.77,2.1,-0.62,-0.35,-0.05
200,0.5,-11.87,2.02,-0.7,-0.38,-0.08
210,0.56,-12.0,2.0,-0.76,-0.41,-0.1
220,0.65,-12.12,2.08,-0.81,-0.42,-0.12
230,0.78,-12.2,2.26,-0.86,-0.46,-0.14
240,0.92,-12.22,2.41,-0.94,-0.53,-0.15
250,1.01,-12.19,2.55,-1.05,-0.61,-0.15
260,1.09,-12.15,2.55,-1.19,-0.7,-0.13
270,1.18,-12.05,2.36,-1.33,-0.78,-0.1
280,1.14,-11.98,2.23,-1.44,-0.82,-0.05
290,1.06,-11.94,2.24,-1.52,-0.83,0.01
300,1.06,-11.82,2.24,-1.6,-0.86,0.06
310,1.01,-11.66,2.23,-1.7,-0.92,0.09
320,0.97,-11.52,2.2,-1.8,-1.0,0.1
330,0.92,-11.26,2.15,-1.92,-1.1,0.1
340,0.93,-10.96,1.87,-2.05,-1.2,0.11
350,0.85,-10.69,1.45,-2.13,-1.25,0.14
360,0.74,-10.47,1.09,-2.15,-1.25,0.21
370,0.61,-10.28,0.83,-2.13,-1.22,0.3
380,0.45,-10.11,0.63,-2.12,-1.17,0.36
390,0.34,-9.92,0.44,-2.13,-1.14,0.38
400,0.18,-9.77,0.34,-2.15,-1.14,0.37
410,0.12,-9.65,0.15,-2.17,-1.16,0.34
420,0.06,-9.51,-0.06,-2.18,-1.19,0.31
430,-0.05,-9.47,-0.13,-2.16,-1.27,0.26
440,-0.1,-9.39,-0.34,-2.1,-1.39,0.19
450,-0.17,-9.37,-0.58,-2.04,-1.5,0.12
460,-0.24,-9.32,-0.88,-1.98,-1.58,0.05
470,-0.36,-9.23,-1.11,-1.94,-1.58,0.0
480,-0.53,-9.18,-1.29,-1.93,-1.5,-0.0
490,-0.49,-9.11,-1.48,-1.96,-1.39,0.04
500,-0.48,-8.98,-1.51,-2.01,-1.31,0.11
510,-0.48,-8.88,-1.49,-2.06,-1.3,0.19
520,-0.53,-8.83,-1.61,-2.12,-1.34,0.25
530,-0.73,-8.82,-1.75,-2.16,-1.4,0.29
540,-0.92,-8.78,-1.98,-2.21,-1.42,0.3
550,-1.07,-8.65,-2.31,-2.27,-1.42,0.3
560,-1.23,-8.47,-2.65,-2.32,-1.39,0.28
570,-1.34,-8.38,-2.98,-2.33,-1.34,0.29
580,-1.42,-8.37,-3.19,-2.31,-1.26,0.33
590,-1.48,-8.36,-3.43,-2.29,-1.15,0.36
600,-1.54,-8.3,-3.64,-2.28,-1.06,0.36
610,-1.52,-8.28,-3.88,-2.28,-0.96,0.33
620,-1.57,-8.22,-3.96,-2.28,-0.89,0.27
630,-1.47,-8.12,-4.22,-2.25,-0.88,0.19
640,-1.45,-7.98,-4.52,-2.17,-0.87,0.12
650,-1.55,-7.73,-4.8,-2.07,-0.85,0.07
660,-1.59,-7.51,-5.1,-1.96,-0.82,0.05
670,-1.59,-7.23,-5.44,-1.86,-0.78,0.03
680,-1.6,-7.0,-5.69,-1.78,-0.73,0.01
690,-1.7,-6.94,-5.88,-1.68,-0.69,0.01
700,-1.76,-6.96,-5.91,-1.61,-0.62,0.02
710,-1.8,-6.94,-5.98,-1.61,-0.5,0.05
720,-1.8,-6.97,-6.05,-1.66,-0.37,0.09
730,-1.69,-6.89,-6.19,-1.73,-0.24,0.15
740,-1.65,-6.72,-6.22,-1.76,-0.16,0.2
750,-1.62,-6.7,-6.29,-1.74,-0.19,0.24
760,-1.61,-6.71,-6.54,-1.66,-0.3,0.25
770,-1.75,-6.88,-6.85,-1.54,-0.41,0.2
780,-1.94,-7.05,-7.13,-1.47,-0.43,0.11
790,-2.11,-7.15,-7.21,-1.44,-0.35,0.02
800,-2.25,-7.0,-7.32,-1.41,-0.2,-0.06
810,-2.3,-6.77,-7.35,-1.39,-0.06,-0.06
