timestamp,x,y,z
0,-1.23,-9.49,-1.22
10,-1.25,-9.45,-1.29
20,-1.21,-9.49,-1.32
30,-1.15,-9.59,-1.31
40,-1.06,-9.62,-1.23
50,-1.0,-9.57,-1.18
60,-1.0,-9.62,-1.11
70,-1.05,-9.71,-0.97
80,-1.07,-9.71,-0.9
90,-1.14,-9.7,-1.07
100,-1.21,-9.68,-1.11
110,-1.28,-9.74,-1.12
120,-1.35,-9.81,-1.08
130,-1.38,-9.95,-0.99
140,-1.35,-10.13,-0.88
150,-1.28,-10.21,-0.85
160,-1.19,-10.22,-0.91
170,-1.15,-10.23,-0.98
180,-1.14,-10.21,-1.0
190,-1.11,-10.15,-1.02
200,-1.08,-10.19,-0.98
210,-1.04,-10.2,-1.14
220,-1.02,-10.15,-1.3
230,-1.07,-10.15,-1.27
240,-1.12,-10.25,-1.28
250,-1.13,-10.31,-1.37
260,-1.13,-10.41,-1.31
270,-1.1,-10.47,-1.12
280,-1.03,-10.59,-1.13
290,-0.95,-10.69,-1.3
300,-0.9,-10.7,-1.33
310,-0.9,-10.78,-1.43
320,-1.0,-10.84,-1.53
330,-1.13,-10.97,-1.44
340,-1.23,-11.17,-1.34
350,-1.27,-11.31,-1.41
360,-1.29,-11.35,-1.46
370,-1.31,-11.34,-1.62
380,-1.33,-11.35,-1.7
390,-1.36,-11.39,-1.71
400,-1.48,-11.5,-1.86
410,-1.56,-11.45,-1.75
420,-1.64,-11.59,-1.47
430,-1.75,-11.58,-1.49
440,-1.76,-11.41,-1.61
450,-1.76,-11.31,-1.89
460,-1.62,-11.16,-2.22
470,-1.41,-11.07,-2.33
480,-1.13,-10.94,-2.32
490,-0.83,-10.81,-2.42
500,-0.57,-10.69,-2.43
510,-0.39,-10.45,-2.45
520,-0.39,-10.39,-2.35
530,-0.37,-10.17,-2.37
540,-0.34,-9.85,-2.67
550,-0.16,-9.6,-2.93
560,0.09,-9.28,-3.22
570,0.42,-9.11,-3.55
580,0.75,-9.19,-3.54
590,1.19,-9.31,-3.5
600,1.64,-9.45,-3.45
610,1.97,-9.46,-3.48
620,1.92,-9.34,-3.44
630,1.55,-9.07,-3.69
640,1.15,-8.59,-4.09
650,1.13,-7.89,-4.53
660,1.54,-7.25,-4.85
670,2.36,-6.81,-5.04
680,3.43,-6.31,-5.26
690,4.44,-5.95,-5.45
700,5.05,-5.74,-5.4
710,5.42,-5.61,-5.26
720,5.37,-5.55,-5.03
730,5.08,-5.42,-4.8
740,4.64,-5.42,-4.91
750,4.18,-5.22,-5.02
760,3.82,-5.15,-5.0
770,3.63,-4.69,-5.04
780,3.59,-3.78,-5.28
790,3.65,-2.67,-5.63
800,3.86,-2.13,-5.64
810,4.15,-2.01,-5.41
820,4.54,-1.86,-5.29
830,4.86,-1.55,-5.11
840,4.84,-1.08,-5.02
850,4.66,-0.79,-4.99
860,4.34,-0.48,-5.08
870,4.2,-0.14,-4.75
880,4.0,0.02,-4.48
890,3.8,0.43,-4.52
900,3.64,1.2,-4.62
910,4.0,1.78,-4.18
920,4.29,1.92,-3.85
930,4.54,1.95,-3.77
940,4.79,2.32,-3.92
950,4.84,2.42,-3.86
960,4.4,2.2,-3.71
970,3.56,2.27,-3.76
980,2.99,2.44,-3.94
990,3.33,2.53,-3.6
1000,4.12,1.94,-3.11
