timestamp,ax,ay,az,gx,gy,gz
0,0.23,-10.11,0.06,-0.03,-0.07,-0.0
10,0.25,-10.15,-0.02,-0.04,-0.07,0.01
20,0.25,-10.18,-0.11,-0.05,-0.06,0.02
30,0.28,-10.19,-0.11,-0.07,-0.07,0.03
40,0.28,-10.31,-0.06,-0.08,-0.08,0.03
50,0.3,-10.36,-0.08,-0.1,-0.08,0.04
60,0.28,-10.37,-0.14,-0.11,-0.08,0.04
70,0.21,-10.41,-0.13,-0.12,-0.09,0.05
80,0.2,-10.41,-0.18,-0.13,-0.09,0.05
90,0.21,-10.45,-0.28,-0.15,-0.09,0.06
100,0.21,-10.48,-0.34,-0.17,-0.07,0.06
110,0.22,-10.53,-0.32,-0.19,-0.07,0.06
120,0.23,-10.58,-0.38,-0.2,-0.07,0.05
130,0.24,-10.65,-0.35,-0.22,-0.07,0.04
140,0.24,-10.76,-0.33,-0.24,-0.07,0.02
150,0.2,-10.84,-0.37,-0.28,-0.08,0.0
160,0.17,-10.86,-0.45,-0.31,-0.08,-0.01
170,0.11,-10.91,-0.45,-0.34,-0.08,-0.02
180,0.09,-10.98,-0.39,-0.37,-0.08,-0.01
190,0.1,-11.11,-0.31,-0.4,-0.06,0.01
200,0.17,-11.29,-0.25,-0.46,-0.03,0.01
210,0.24,-11.44,-0.12,-0.55,0.02,0.02
220,0.36,-11.54,-0.03,-0.66,0.07,0.06
230,0.47,-11.79,0.15,-0.78,0.09,0.15
240,0.68,-12.11,0.06,-0.92,0.1,0.26
250,0.66,-12.56,0.63,-1.09,0.07,0.36
260,0.66,-13.04,1.02,-1.31,0.0,0.42
270,0.78,-13.34,1.2,-1.59,-0.08,0.44
280,0.59,-13.84,1.73,-1.91,-0.13,0.46
290,0.41,-14.36,2.22,-2.29,-0.13,0.53
300,0.56,-14.21,1.79,-2.76,-0.03,0.63
310,0.63,-13.34,0.91,-3.2,0.11,0.77
320,0.54,-12.34,-0.19,-3.5,0.14,0.96
330,0.52,-11.37,-1.14,-3.61,0.08,1.18
340,0.46,-10.52,-1.96,-3.54,-0.03,1.36
350,0.2,-9.87,-2.26,-3.38,-0.16,1.46
360,-0.12,-9.57,-2.34,-3.23,-0.22,1.45
370,-0.32,-9.06,-2.74,-3.18,-0.19,1.36
380,-0.57,-8.56,-3.05,-3.2,-0.13,1.22
390,-0.76,-8.09,-3.36,-3.21,-0.07,1.1
400,-0.78,-7.7,-3.44,-3.18,-0.08,1.05
410,-0.8,-7.32,-3.61,-3.06,-0.12,1.02
420,-0.85,-7.0,-3.92,-2.89,-0.21,0.99
430,-1.03,-6.75,-4.23,-2.71,-0.28,0.92
440,-1.3,-6.46,-4.7,-2.59,-0.23,0.87
450,-1.48,-6.25,-4.84,-2.52,-0.14,0.84
460,-1.59,-6.01,-5.11,-2.51,-0.09,0.81
470,-1.31,-5.99,-4.98,-2.53,-0.05,0.77
480,-1.52,-6.06,-4.68,-2.52,0.05,0.71
490,-1.73,-5.99,-4.66,-2.54,0.16,0.7
500,-1.69,-5.91,-4.86,-2.52,0.22,0.73
510,-1.52,-5.78,-5.1,-2.46,0.22,0.75
520,-1.31,-5.65,-5.5,-2.39,0.15,0.72
530,-1.29,-5.47,-6.01,-2.28,0.08,0.65
540,-1.65,-5.27,-6.33,-2.16,0.04,0.57
550,-2.05,-5.13,-6.64,-2.05,0.04,0.53
560,-2.27,-4.97,-6.97,-1.99,0.08,0.52
570,-2.49,-4.72,-7.35,-1.98,0.17,0.55
580,-2.48,-4.59,-7.36,-2.0,0.22,0.6
590,-2.26,-4.51,-7.4,-1.99,0.17,0.61
600,-2.05,-4.55,-7.35,-1.91,-0.02,0.53
610,-2.04,-4.75,-7.63,-1.78,-0.24,0.42
620,-2.33,-4.67,-7.97,-1.64,-0.33,0.35
630,-2.49,-4.74,-8.04,-1.47,-0.34,0.3
640,-2.76,-4.7,-8.21,-1.33,-0.33,0.26
650,-2.83,-4.61,-8.43,-1.23,-0.27,0.22
660,-3.02,-4.43,-8.61,-1.16,-0.13,0.19
670,-3.04,-4.27,-8.6,-1.1,-0.02,0.13
680,-2.87,-4.27,-8.68,-1.04,0.03,0.04
690,-2.66,-4.3,-8.8,-0.97,0.02,-0.07
700,-2.46,-4.4,-8.95,-0.88,-0.04,-0.18
710,-2.43,-4.41,-9.04,-0.78,-0.15,-0.22
720,-2.52,-4.58,-9.08,-0.69,-0.26,-0.18
730,-2.8,-4.8,-9.12,-0.65,-0.31,-0.09
740,-2.9,-4.89,-9.29,-0.66,-0.35,0.02
750,-3.09,-4.9,-9.51,-0.68,-0.37,0.1
760,-3.28,-5.08,-9.73,-0.68,-0.38,0.12
770,-3.42,-5.41,-9.96,-0.62,-0.36,0.08
780,-3.41,-5.46,-10.35,-0.54,-0.34,0.0
790,-3.35,-5.36,-10.63,-0.45,-0.3,-0.09
800,-3.31,-5.32,-10.64,-0.36,-0.28,-0.19
810,-3.26,-5.13,-10.69,-0.3,-0.29,-0.27
820,-3.35,-4.92,-10.6,-0.26,-0.32,-0.31
830,-3.62,-4.8,-10.53,-0.24,-0.33,-0.27
840,-3.71,-4.78,-10.42,-0.21,-0.33,-0.16
850,-3.69,-4.81,-10.29,-0.18,-0.36,-0.09
860,-3.71,-4.9,-10.23,-0.15,-0.39,-0.08
870,-3.78,-4.82,-10.27,-0.11,-0.39,-0.11
880,-3.92,-4.96,-10.15,-0.06,-0.36,-0.15
890,-3.95,-4.97,-10.07,-0.02,-0.28,-0.17
900,-3.88,-4.81,-10.06,-0.02,-0.2,-0.18
910,-3.84,-4.72,-9.92,-0.02,-0.12,-0.19
920,-3.88,-4.68,-9.74,-0.02,-0.04,-0.2
930,-3.9,-4.81,-9.53,-0.01,0.01,-0.21
940,-3.82,-4.94,-9.4,0.01,0.06,-0.23
950,-3.68,-4.96,-9.35,-0.0,0.09,-0.2
960,-3.36,-4.78,-9.3,-0.03,0.1,-0.12
970,-3.12,-4.67,-9.22,-0.06,0.06,-0.01
980,-2.95,-4.59,-9.16,-0.08,0.02,0.09
990,-3.0,-4.67,-9.04,-0.09,-0.03,0.14
