timestamp,x,y,z
0,-0.01,-9.97,0.03
10,0.07,-10.08,0.04
20,0.19,-10.19,-0.01
30,0.27,-10.27,-0.12
40,0.32,-10.37,-0.16
50,0.35,-10.55,0.01
60,0.35,-10.7,0.1
70,0.31,-10.75,0.03
80,0.27,-10.73,-0.06
90,0.2,-10.83,-0.16
100,0.15,-11.05,-0.31
110,0.13,-11.18,-0.52
120,0.09,-11.32,-0.64
130,0.11,-11.34,-0.57
140,0.19,-11.41,-0.5
150,0.31,-11.41,-0.53
160,0.45,-11.46,-0.67
170,0.5,-11.54,-0.85
180,0.53,-11.71,-0.94
190,0.44,-11.81,-0.93
200,0.36,-11.93,-0.9
210,0.35,-12.22,-0.79
220,0.32,-12.45,-0.73
230,0.43,-12.48,-0.71
240,0.74,-12.27,-0.74
250,0.99,-12.16,-0.92
260,1.18,-12.17,-1.04
270,1.27,-12.18,-1.11
280,1.26,-12.31,-1.19
290,1.28,-12.24,-1.24
300,1.6,-11.74,-1.3
310,1.81,-11.43,-1.44
320,1.78,-11.46,-1.56
330,1.56,-11.86,-1.42
340,1.22,-12.36,-1.14
350,0.96,-12.75,-0.89
360,0.67,-13.01,-0.66
370,0.51,-13.12,-0.29
380,0.43,-13.12,-0.33
390,0.35,-12.94,-0.27
400,0.12,-12.76,-0.33
410,0.0,-12.06,-0.71
420,0.21,-11.25,-1.17
430,0.68,-10.46,-1.51
440,1.11,-10.33,-1.8
450,1.19,-10.24,-1.87
460,1.16,-10.22,-2.19
470,1.12,-9.83,-2.17
480,1.2,-9.74,-2.16
490,1.27,-9.7,-2.1
500,1.18,-9.46,-2.07
510,1.08,-9.09,-2.43
520,1.16,-8.36,-2.83
530,1.48,-7.7,-3.47
540,1.78,-7.38,-3.93
550,1.86,-7.88,-4.21
560,1.72,-8.1,-4.41
570,1.57,-8.14,-4.43
580,1.6,-8.35,-4.25
590,1.68,-8.21,-4.11
600,1.7,-7.93,-4.02
610,1.49,-7.73,-4.03
620,1.19,-7.6,-4.15
630,0.99,-7.27,-4.49
640,1.04,-6.9,-4.76
650,1.28,-6.56,-4.87
660,1.64,-5.97,-5.15
670,1.81,-5.8,-5.28
680,1.81,-5.6,-5.16
690,1.81,-5.47,-4.91
700,1.82,-5.43,-4.67
710,1.76,-5.52,-4.34
720,1.61,-5.47,-4.3
730,1.33,-5.2,-4.22
740,1.55,-3.72,-4.67
750,1.82,-1.94,-5.22
760,1.66,-1.63,-5.71
770,1.32,-1.59,-5.96
780,1.04,-1.22,-6.05
790,1.06,-0.56,-6.42
800,0.9,-0.39,-6.56
810,0.7,-0.48,-6.58
820,0.7,-0.91,-6.3
830,0.8,-1.33,-5.67
840,0.96,-1.55,-5.02
850,1.28,-1.35,-4.78
860,1.48,-0.56,-5.03
870,1.3,-0.13,-5.54
880,0.94,0.48,-6.12
890,0.65,1.14,-6.62
900,0.8,1.66,-6.92
910,1.22,1.89,-7.2
920,1.85,1.69,-7.11
930,2.37,1.48,-6.99
940,2.52,1.22,-6.74
950,2.69,1.66,-7.02
960,2.78,2.31,-7.33
970,3.03,2.41,-7.66
980,3.61,2.31,-7.93
990,4.69,2.42,-8.82
1000,6.0,2.45,-10.38
