timestamp,x,y,z
0,-1.67,-9.17,1.8
10,-1.55,-9.14,1.74
20,-1.46,-9.22,1.73
30,-1.39,-9.33,1.76
40,-1.39,-9.5,1.78
50,-1.47,-9.75,1.82
60,-1.54,-10.04,1.94
70,-1.61,-10.34,2.01
80,-1.68,-10.6,1.99
90,-1.69,-10.95,1.94
100,-1.74,-11.23,1.94
110,-1.77,-11.61,1.9
120,-1.83,-11.89,1.91
130,-1.92,-12.13,1.9
140,-1.98,-12.38,1.89
150,-2.01,-12.56,1.73
160,-2.1,-12.83,1.72
170,-2.23,-13.22,1.66
180,-2.4,-13.56,1.74
190,-2.54,-13.83,1.97
200,-2.59,-13.93,2.17
210,-2.57,-13.93,2.17
220,-2.46,-13.84,1.94
230,-2.27,-13.62,1.67
240,-2.01,-13.38,1.42
250,-1.72,-13.35,1.23
260,-1.5,-13.4,1.23
270,-1.27,-13.32,1.37
280,-1.04,-13.05,1.51
290,-0.92,-13.0,1.55
300,-0.85,-12.96,1.67
310,-0.84,-12.95,1.83
320,-0.81,-12.82,1.7
330,-0.74,-12.53,1.26
340,-0.65,-12.02,0.74
350,-0.6,-11.65,0.47
360,-0.51,-11.38,0.62
370,-0.46,-11.29,1.14
380,-0.42,-11.31,1.51
390,-0.3,-10.7,1.45
400,0.04,-10.51,0.71
410,0.55,-10.01,-0.11
420,1.19,-9.69,-0.78
430,1.71,-9.37,-1.21
440,2.2,-9.09,-1.26
450,2.48,-8.8,-1.32
460,2.67,-8.07,-1.33
470,2.68,-7.71,-1.32
480,2.49,-7.44,-1.37
490,2.27,-7.01,-1.58
500,2.19,-6.7,-1.86
510,2.19,-6.27,-2.09
520,2.25,-5.85,-2.26
530,2.44,-5.31,-2.6
540,2.66,-4.65,-3.19
550,2.83,-4.21,-3.63
560,2.95,-3.9,-3.95
570,2.93,-3.48,-4.24
580,2.74,-2.96,-4.3
590,2.41,-2.85,-4.04
600,1.99,-3.07,-3.26
610,1.59,-3.44,-2.3
620,1.28,-3.76,-2.05
630,1.16,-3.26,-2.51
640,1.0,-2.53,-3.96
650,1.18,-1.58,-5.7
660,1.52,0.08,-6.29
670,2.28,0.05,-6.81
680,2.57,0.94,-6.91
690,2.75,1.01,-6.53
700,2.73,0.91,-6.34
710,2.63,0.47,-5.59
720,2.21,0.33,-5.1
730,1.72,0.61,-5.31
740,1.24,1.08,-5.97
750,0.93,1.64,-6.31
760,0.95,1.56,-6.56
770,1.6,1.25,-6.22
780,2.25,0.63,-5.96
790,2.94,0.1,-6.0
800,3.54,0.17,-6.06
810,3.6,1.06,-6.42
820,3.99,2.11,-7.09
830,4.42,3.12,-7.51
840,5.17,3.74,-7.76
850,5.95,4.02,-7.81
860,6.69,3.85,-8.02
870,7.19,3.64,-8.21
880,7.43,3.87,-8.56
890,7.22,4.94,-10.03
900,8.48,4.68,-10.02
910,9.94,3.98,-10.87
920,12.03,3.4,-11.79
930,14.56,2.76,-12.51
940,16.6,1.9,-13.04
950,17.21,1.35,-13.9
960,16.54,1.45,-14.37
970,15.15,1.87,-14.42
980,13.64,2.34,-13.97
990,12.3,2.77,-13.3
1000,11.15,3.06,-12.66
