timestamp,x,y,z
0,0.55,-9.53,-1.55
10,0.58,-9.35,-1.65
20,0.56,-9.12,-1.83
30,0.53,-8.77,-2.23
40,0.61,-8.19,-2.94
50,0.82,-7.47,-3.86
60,1.1,-6.62,-5.07
70,1.36,-5.77,-6.23
80,1.61,-5.14,-7.14
90,1.3,-4.41,-7.66
100,1.38,-3.79,-8.34
110,1.45,-2.62,-9.03
120,4.04,-2.18,-10.53
130,2.64,-0.62,-10.37
140,3.32,-0.05,-11.01
150,3.6,0.62,-9.5
160,3.66,0.23,-7.4
170,3.16,0.47,-4.23
180,2.35,0.09,-1.46
190,1.84,-0.54,0.45
200,1.3,-0.57,1.29
210,0.63,-0.15,2.13
220,0.19,-0.51,2.55
230,-0.5,-0.63,3.3
240,-3.24,-1.96,7.84
250,-2.96,-1.64,9.51
260,-2.67,-1.07,10.08
270,-1.7,0.13,10.86
280,-1.54,1.03,13.21
290,-0.67,0.68,17.21
300,-0.55,0.2,20.95
310,-1.44,-1.06,23.99
320,-3.04,-2.65,26.64
330,-4.54,-4.98,28.84
340,-5.09,-6.92,29.0
350,-4.57,-7.55,27.81
360,-3.65,-7.15,26.24
370,-2.35,-6.19,24.58
380,-1.09,-5.65,23.96
390,-0.19,-5.47,24.0
400,0.12,-5.65,23.84
410,-0.05,-5.8,22.99
420,-0.41,-5.79,21.65
430,-0.79,-5.64,20.52
440,-0.95,-5.53,19.95
450,-0.91,-5.52,19.86
460,-0.96,-5.6,20.34
470,-0.96,-5.77,20.53
480,-1.03,-6.0,20.82
490,-0.91,-6.08,20.83
500,-0.78,-6.05,20.62
510,-0.63,-5.91,20.06
520,-0.37,-5.63,18.59
530,-0.3,-5.06,16.56
540,-0.22,-4.64,14.64
550,-0.11,-4.49,13.62
560,-0.07,-4.36,12.88
570,-0.15,-4.16,12.54
580,-0.05,-3.65,11.35
590,0.34,-2.78,9.39
600,0.58,-1.77,7.21
610,0.85,-0.92,4.9
620,0.96,-0.25,3.01
630,0.91,0.0,1.5
640,0.73,0.09,0.11
650,0.51,0.2,-1.41
660,0.41,0.42,-3.14
670,0.28,0.63,-4.49
680,0.26,0.89,-5.81
690,0.4,1.02,-7.3
700,0.4,1.44,-8.84
710,1.39,0.93,-10.69
720,-0.36,1.02,-11.36
730,-0.58,0.43,-11.79
740,-1.47,0.0,-12.51
750,-1.87,-0.62,-12.84
760,-1.92,-1.26,-12.69
770,-1.87,-1.86,-12.29
780,-1.26,-2.59,-11.63
790,-0.52,-3.4,-10.54
800,0.19,-4.26,-8.86
810,0.69,-5.29,-7.14
820,1.07,-6.26,-5.54
830,0.94,-7.05,-4.3
840,1.32,-8.0,-3.67
850,1.18,-8.66,-2.76
860,1.07,-9.53,-1.86
870,0.27,-10.16,-0.94
880,0.38,-10.86,-0.57
890,-0.52,-10.9,-1.71
900,0.25,-10.19,-1.73
910,0.24,-9.96,-1.74
920,0.03,-9.97,-1.87
930,-0.23,-9.84,-2.31
940,-0.5,-9.93,-2.58
950,-0.82,-10.08,-2.57
960,-0.93,-10.2,-2.48
970,-0.98,-10.25,-2.24
980,-0.9,-10.25,-2.12
990,-0.78,-10.2,-2.01
1000,-0.72,-10.14,-1.99
