timestamp,ax,ay,az,gx,gy,gz
0,1.83,-9.9,-0.26,-0.1,-0.02,-0.02
10,1.81,-9.91,-0.28,-0.11,-0.02,0.0
20,1.68,-9.96,-0.38,-0.1,-0.02,-0.0
30,1.63,-10.04,-0.4,-0.09,-0.02,-0.03
40,1.65,-10.13,-0.4,-0.08,-0.02,-0.07
50,1.68,-10.15,-0.4,-0.07,-0.03,-0.1
60,1.72,-10.14,-0.4,-0.05,-0.04,-0.13
70,1.85,-10.2,-0.38,-0.04,-0.05,-0.13
80,1.99,-10.2,-0.36,-0.04,-0.07,-0.14
90,2.05,-10.25,-0.33,-0.06,-0.09,-0.14
100,2.07,-10.3,-0.31,-0.08,-0.1,-0.14
110,2.1,-10.37,-0.33,-0.12,-0.1,-0.13
120,2.06,-10.41,-0.3,-0.16,-0.08,-0.12
130,1.97,-10.41,-0.39,-0.21,-0.05,-0.13
140,1.81,-10.36,-0.45,-0.24,-0.02,-0.16
150,1.7,-10.27,-0.51,-0.28,0.0,-0.22
160,1.7,-10.25,-0.57,-0.3,0.02,-0.29
170,1.78,-10.24,-0.57,-0.32,0.03,-0.35
180,1.91,-10.2,-0.57,-0.33,0.02,-0.41
190,2.05,-10.2,-0.58,-0.32,0.0,-0.44
200,2.23,-10.17,-0.57,-0.31,-0.02,-0.45
210,2.36,-10.13,-0.55,-0.3,-0.04,-0.45
220,2.45,-10.07,-0.57,-0.28,-0.06,-0.45
230,2.48,-9.96,-0.56,-0.27,-0.06,-0.45
240,2.55,-9.87,-0.66,-0.27,-0.03,-0.47
250,2.57,-9.88,-0.65,-0.27,-0.01,-0.5
260,2.73,-9.84,-0.61,-0.29,-0.0,-0.55
270,2.88,-9.77,-0.59,-0.31,0.0,-0.6
280,3.07,-9.67,-0.56,-0.32,-0.0,-0.63
290,3.27,-9.64,-0.55,-0.34,-0.01,-0.63
300,3.36,-9.56,-0.61,-0.35,0.02,-0.61
310,3.45,-9.41,-0.68,-0.35,0.04,-0.61
320,3.59,-9.34,-0.74,-0.37,0.04,-0.61
330,3.73,-9.33,-0.74,-0.37,0.03,-0.61
340,3.92,-9.28,-0.77,-0.36,-0.01,-0.6
350,4.13,-9.28,-0.77,-0.35,-0.06,-0.57
360,4.3,-9.2,-0.94,-0.31,-0.1,-0.56
370,4.52,-9.12,-1.11,-0.29,-0.14,-0.55
380,4.74,-9.15,-1.34,-0.28,-0.16,-0.55
390,4.95,-9.12,-1.58,-0.29,-0.18,-0.55
400,5.31,-9.1,-1.79,-0.29,-0.2,-0.55
410,5.69,-8.97,-1.9,-0.28,-0.21,-0.55
420,6.04,-8.76,-1.96,-0.25,-0.2,-0.57
430,6.43,-8.38,-2.13,-0.23,-0.22,-0.58
440,7.18,-7.96,-2.73,-0.23,-0.24,-0.58
450,8.4,-7.42,-3.56,-0.2,-0.19,-0.53
460,9.84,-6.75,-4.59,-0.14,-0.0,-0.35
470,11.12,-6.29,-5.21,-0.0,0.29,-0.02
480,11.91,-5.95,-5.28,0.23,0.54,0.44
490,12.08,-5.81,-4.88,0.53,0.58,0.97
500,12.02,-5.71,-4.43,0.87,0.35,1.51
510,12.41,-5.33,-4.78,1.21,0.08,2.07
520,12.8,-4.77,-5.24,1.55,0.04,2.73
530,12.9,-3.77,-5.55,1.93,0.22,3.57
540,12.74,-2.73,-5.68,2.28,0.46,4.59
550,11.99,-1.62,-5.26,2.61,0.58,5.78
560,10.05,-0.35,-4.11,2.92,0.53,7.06
570,7.64,0.67,-2.81,3.17,0.21,8.33
580,5.01,1.45,-1.6,3.39,-0.26,8.73
590,1.87,2.12,-0.72,3.63,-0.84,8.73
600,-1.18,2.03,0.7,3.92,-1.45,8.73
610,-4.8,1.12,2.63,4.27,-1.99,8.73
620,-10.36,2.24,3.06,4.54,-2.75,8.73
630,-13.24,3.51,2.41,4.64,-3.8,8.73
640,-12.18,3.2,3.37,4.66,-4.63,8.73
650,-10.49,4.41,5.0,4.6,-4.18,8.23
660,-10.47,5.14,7.58,4.37,-2.58,7.22
670,-12.36,5.41,10.29,3.94,-0.83,6.36
680,-15.17,6.1,12.08,3.29,0.21,5.33
690,-17.53,7.3,12.76,2.58,0.35,4.04
700,-17.6,7.56,12.15,1.97,0.14,2.7
710,-16.0,6.46,11.28,1.57,0.27,1.66
720,-14.87,5.81,10.4,1.34,0.83,1.09
730,-14.27,4.55,10.07,1.16,1.33,0.8
740,-13.95,3.26,10.2,0.99,1.41,0.57
750,-13.3,2.36,10.32,0.82,1.13,0.38
760,-12.27,2.02,10.15,0.65,0.69,0.26
770,-11.38,2.1,9.89,0.5,0.3,0.27
780,-10.94,1.93,9.62,0.35,-0.03,0.36
790,-11.04,1.6,9.32,0.17,-0.27,0.44
800,-11.24,1.4,9.13,-0.03,-0.36,0.41
810,-11.46,1.2,8.87,-0.28,-0.26,0.22
820,-11.55,1.22,8.13,-0.53,-0.04,-0.07
830,-11.52,0.99,7.55,-0.7,0.26,-0.32
840,-11.71,0.7,7.42,-0.76,0.53,-0.5
850,-12.03,0.43,7.66,-0.77,0.57,-0.67
860,-12.35,0.31,8.0,-0.76,0.39,-0.82
870,-12.68,0.48,8.11,-0.78,0.07,-0.98
880,-12.84,0.84,8.03,-0.84,-0.28,-1.15
890,-12.65,1.5,7.71,-0.96,-0.47,-1.29
900,-12.45,1.91,7.55,-1.1,-0.38,-1.45
910,-12.32,2.04,7.52,-1.3,-0.09,-1.68
920,-12.45,2.0,7.74,-1.52,0.24,-1.97
930,-12.94,1.97,8.36,-1.71,0.44,-2.28
940,-13.46,1.86,9.13,-1.85,0.37,-2.61
950,-14.04,1.52,9.73,-2.0,0.03,-2.98
960,-14.03,1.29,9.51,-2.18,-0.47,-3.43
970,-13.18,1.56,8.51,-2.43,-0.87,-3.96
980,-11.95,2.3,7.13,-2.74,-0.91,-4.48
990,-10.72,3.07,5.85,-3.06,-0.56,-4.93
