timestamp,ax,ay,az,gx,gy,gz
0,0.79,-10.27,-0.96,-0.11,0.01,-0.05
10,0.92,-10.23,-0.89,-0.1,0.0,-0.06
20,1.06,-10.3,-0.92,-0.11,-0.01,-0.05
30,1.18,-10.32,-0.98,-0.11,-0.02,-0.04
40,1.27,-10.34,-1.07,-0.12,-0.02,-0.02
50,1.2,-10.38,-1.03,-0.12,0.01,0.01
60,1.07,-10.43,-0.96,-0.12,0.04,0.02
70,0.96,-10.42,-0.86,-0.11,0.05,0.02
80,0.87,-10.41,-0.75,-0.11,0.05,0.0
90,0.87,-10.37,-0.72,-0.11,0.05,-0.03
100,0.97,-10.4,-0.7,-0.12,0.04,-0.08
110,1.16,-10.4,-0.69,-0.12,0.02,-0.13
120,1.38,-10.34,-0.77,-0.12,-0.0,-0.17
130,1.54,-10.24,-0.88,-0.13,-0.03,-0.19
140,1.74,-10.16,-0.99,-0.14,-0.07,-0.2
150,2.06,-10.17,-1.13,-0.14,-0.08,-0.2
160,2.38,-10.19,-1.2,-0.14,-0.08,-0.2
170,2.67,-10.18,-1.3,-0.12,-0.09,-0.19
180,2.99,-10.11,-1.35,-0.08,-0.1,-0.18
190,3.31,-10.02,-1.38,-0.03,-0.12,-0.18
200,3.65,-9.8,-1.48,0.02,-0.17,-0.19
210,4.02,-9.44,-1.59,0.06,-0.23,-0.23
220,4.46,-9.03,-1.79,0.08,-0.27,-0.27
230,4.93,-8.61,-2.03,0.07,-0.28,-0.29
240,5.41,-8.25,-2.28,0.03,-0.25,-0.28
250,5.92,-7.96,-2.6,-0.02,-0.19,-0.26
260,6.38,-7.66,-2.76,-0.05,-0.14,-0.21
270,6.79,-7.2,-2.95,-0.04,-0.09,-0.11
280,7.18,-6.66,-3.18,0.01,-0.03,0.05
290,7.53,-6.18,-3.37,0.07,0.07,0.26
300,7.85,-5.68,-3.53,0.12,0.16,0.49
310,8.15,-5.39,-3.7,0.15,0.24,0.73
320,8.34,-5.12,-3.92,0.13,0.36,0.98
330,8.26,-4.89,-4.07,0.09,0.55,1.26
340,7.87,-4.86,-3.93,0.11,0.67,1.56
350,7.21,-4.59,-3.76,0.24,0.63,1.92
360,6.76,-4.09,-3.78,0.46,0.5,2.32
370,6.7,-3.6,-3.95,0.73,0.41,2.77
380,6.67,-3.05,-3.97,0.97,0.49,3.28
390,6.48,-2.6,-3.99,1.09,0.69,3.88
400,5.93,-2.12,-3.81,1.12,0.91,4.55
410,4.96,-1.41,-3.47,1.12,1.09,5.29
420,3.75,-0.5,-2.98,1.16,1.13,6.07
430,2.03,0.76,-2.22,1.34,1.02,6.92
440,-0.16,2.39,-1.54,1.7,0.67,7.86
450,-2.6,4.34,-0.97,2.19,0.21,8.73
460,-5.34,6.06,-0.42,2.73,-0.14,8.73
470,-8.77,7.72,0.25,3.12,-0.18,8.73
480,-12.84,8.55,1.29,3.21,-0.06,8.73
490,-16.46,8.23,2.55,3.05,0.05,8.73
500,-19.01,6.5,3.95,2.77,-0.17,8.73
510,-19.86,4.73,5.54,2.57,-1.03,8.73
520,-20.19,4.43,6.57,2.6,-2.33,7.58
530,-20.35,6.04,5.92,2.79,-3.2,6.25
540,-19.62,7.78,5.14,2.78,-2.79,5.26
550,-19.33,8.63,5.03,2.38,-1.24,4.53
560,-19.7,8.24,5.61,1.64,0.73,3.95
570,-20.36,6.86,7.24,0.79,2.19,3.37
580,-20.92,5.25,9.29,0.18,2.61,2.79
590,-20.82,3.69,10.84,-0.06,2.04,2.29
600,-19.99,2.41,11.18,-0.01,0.78,1.81
610,-18.48,1.8,10.11,0.17,-0.65,1.36
620,-16.6,1.61,8.09,0.25,-1.8,1.0
630,-14.51,1.62,5.97,0.17,-2.33,0.75
640,-12.9,1.71,3.96,-0.03,-2.17,0.57
650,-11.9,1.71,2.6,-0.28,-1.49,0.4
660,-11.59,1.53,1.94,-0.49,-0.6,0.21
670,-11.85,1.31,1.81,-0.57,0.14,0.03
680,-12.22,0.97,2.18,-0.5,0.54,-0.11
690,-12.28,0.48,2.83,-0.35,0.51,-0.26
700,-11.83,0.28,3.16,-0.17,0.21,-0.43
710,-10.92,0.31,3.15,-0.05,-0.1,-0.58
720,-9.98,0.51,3.02,0.01,-0.27,-0.69
730,-9.36,0.68,2.89,-0.02,-0.3,-0.72
740,-9.12,0.85,2.67,-0.08,-0.23,-0.7
750,-9.13,1.0,2.42,-0.18,-0.06,-0.63
760,-9.3,0.96,2.27,-0.27,0.15,-0.53
770,-9.43,0.74,2.3,-0.33,0.35,-0.43
780,-9.67,0.45,2.55,-0.34,0.44,-0.35
790,-9.66,0.21,2.78,-0.32,0.35,-0.3
800,-9.46,0.04,3.0,-0.26,0.19,-0.29
810,-9.25,0.02,3.03,-0.21,0.0,-0.29
820,-9.1,0.22,2.91,-0.18,-0.2,-0.28
830,-9.06,0.37,2.67,-0.19,-0.36,-0.25
840,-9.03,0.52,2.22,-0.21,-0.46,-0.21
850,-8.83,0.53,1.94,-0.21,-0.43,-0.17
860,-8.61,0.46,1.87,-0.19,-0.29,-0.16
870,-8.45,0.4,1.87,-0.16,-0.12,-0.21
880,-8.28,0.3,2.11,-0.13,0.04,-0.28
890,-8.1,0.22,2.55,-0.12,0.12,-0.35
900,-7.96,0.16,2.88,-0.13,0.1,-0.39
910,-7.85,0.29,2.99,-0.16,-0.01,-0.39
920,-7.73,0.42,2.89,-0.19,-0.16,-0.35
930,-7.6,0.67,2.63,-0.22,-0.28,-0.25
940,-7.41,0.81,2.35,-0.21,-0.34,-0.12
950,-7.22,0.8,2.05,-0.18,-0.28,0.02
960,-7.24,0.68,1.95,-0.15,-0.14,0.14
970,-7.47,0.45,2.14,-0.13,0.02,0.22
980,-7.9,0.23,2.51,-0.14,0.12,0.26
990,-8.43,0.04,2.84,-0.17,0.05,0.27
