timestamp,ax,ay,az,gx,gy,gz
0,0.61,-10.23,-0.33,-0.13,-0.03,-0.12
10,0.66,-10.27,-0.27,-0.13,-0.02,-0.1
20,0.61,-10.27,-0.24,-0.14,-0.01,-0.05
30,0.59,-10.28,-0.4,-0.15,0.0,-0.01
40,0.45,-10.33,-0.48,-0.16,0.04,-0.02
50,0.27,-10.33,-0.49,-0.16,0.06,-0.07
60,0.21,-10.38,-0.42,-0.15,0.04,-0.12
70,0.19,-10.47,-0.42,-0.12,0.02,-0.18
80,0.3,-10.55,-0.43,-0.1,-0.01,-0.24
90,0.46,-10.59,-0.33,-0.09,-0.02,-0.29
100,0.55,-10.6,-0.25,-0.08,-0.04,-0.3
110,0.71,-10.52,-0.27,-0.08,-0.06,-0.3
120,0.79,-10.38,-0.31,-0.09,-0.06,-0.3
130,0.8,-10.32,-0.29,-0.11,-0.04,-0.29
140,0.79,-10.26,-0.39,-0.14,-0.01,-0.29
150,0.7,-10.18,-0.37,-0.16,0.02,-0.31
160,0.61,-10.27,-0.28,-0.18,0.04,-0.35
170,0.63,-10.34,-0.32,-0.19,0.04,-0.39
180,0.67,-10.46,-0.37,-0.19,0.02,-0.42
190,0.82,-10.52,-0.41,-0.2,-0.01,-0.45
200,0.99,-10.49,-0.5,-0.19,-0.05,-0.46
210,1.09,-10.39,-0.49,-0.17,-0.07,-0.46
220,1.16,-10.28,-0.48,-0.16,-0.08,-0.45
230,1.28,-10.15,-0.45,-0.15,-0.09,-0.47
240,1.43,-10.07,-0.47,-0.14,-0.11,-0.5
250,1.65,-10.06,-0.53,-0.14,-0.15,-0.55
260,1.9,-10.13,-0.63,-0.15,-0.16,-0.59
270,2.08,-10.24,-0.74,-0.15,-0.17,-0.62
280,2.17,-10.29,-0.79,-0.16,-0.15,-0.62
290,2.21,-10.32,-0.8,-0.17,-0.15,-0.64
300,2.26,-10.27,-0.78,-0.17,-0.18,-0.68
310,2.43,-10.19,-0.79,-0.17,-0.21,-0.74
320,2.7,-10.08,-0.74,-0.16,-0.25,-0.8
330,3.03,-10.09,-0.67,-0.13,-0.27,-0.84
340,3.29,-10.18,-0.54,-0.1,-0.31,-0.85
350,3.48,-10.2,-0.6,-0.07,-0.35,-0.86
360,3.65,-10.21,-0.71,-0.07,-0.4,-0.88
