timestamp,x,y,z
0,2.95,-7.89,-4.24
10,2.94,-7.68,-4.19
20,2.99,-7.37,-4.38
30,3.13,-6.7,-4.48
40,3.6,-6.41,-5.21
50,3.85,-5.62,-5.71
60,4.37,-5.1,-6.36
70,4.77,-4.74,-6.62
80,5.13,-4.43,-6.67
90,5.71,-4.48,-6.82
100,5.96,-4.04,-6.28
110,6.49,-3.25,-6.72
120,6.57,-2.11,-7.35
130,6.58,-0.56,-8.61
140,7.33,0.33,-11.02
150,6.8,1.82,-11.96
160,6.12,3.71,-11.85
170,6.66,4.72,-10.0
180,5.97,4.82,-6.31
190,3.77,4.08,-0.56
200,-0.36,0.53,4.03
210,-0.87,-1.68,5.14
220,-5.24,-2.45,5.54
230,-5.37,-0.47,3.41
240,-3.93,0.79,3.73
250,-2.76,1.55,8.49
260,-5.39,-1.33,17.17
270,-8.33,-4.58,22.46
280,-13.19,-4.91,27.83
290,-12.23,-6.87,26.48
300,-10.51,-5.85,25.04
310,-7.58,-3.92,22.15
320,-5.87,-3.92,19.26
330,-4.88,-3.51,17.27
340,-3.54,-2.91,16.06
350,-3.21,-2.2,16.1
360,-3.57,-2.48,19.03
370,-4.58,-3.73,22.05
380,-5.68,-4.55,23.44
390,-5.82,-4.28,22.79
400,-4.92,-3.87,21.4
410,-3.97,-3.47,20.14
420,-3.41,-3.05,19.04
430,-3.71,-3.01,18.58
440,-4.47,-3.39,17.68
450,-5.1,-3.64,16.29
460,-5.36,-3.67,14.98
470,-5.45,-4.05,13.71
480,-5.47,-4.49,12.56
490,-5.53,-4.84,12.3
500,-5.35,-4.97,11.75
510,-5.01,-4.67,10.97
520,-4.89,-4.0,10.85
530,-5.27,-3.93,11.06
540,-5.64,-4.2,10.78
550,-5.31,-3.98,9.59
560,-4.15,-3.7,7.55
570,-2.91,-3.65,5.97
580,-2.31,-3.56,4.16
590,-1.99,-3.33,1.77
600,-1.19,-3.6,-0.3
610,-0.59,-3.75,-1.51
620,0.1,-4.27,-2.16
630,0.48,-4.57,-1.92
640,1.23,-4.56,-2.23
650,2.09,-4.41,-2.75
660,2.88,-4.14,-3.51
670,3.01,-3.8,-4.64
680,3.12,-3.55,-5.86
690,3.37,-3.43,-6.59
700,3.48,-3.68,-6.67
710,3.44,-4.2,-6.26
720,3.24,-4.48,-5.81
730,3.11,-4.76,-5.65
740,2.97,-5.06,-5.75
750,3.03,-5.19,-6.0
760,3.29,-5.41,-6.3
770,3.31,-5.62,-6.51
780,3.41,-5.67,-6.59
790,4.0,-6.08,-6.97
800,3.89,-6.47,-6.62
810,3.58,-6.96,-6.07
820,3.0,-7.33,-5.41
830,2.64,-7.73,-5.05
840,2.53,-8.0,-4.97
850,2.66,-8.15,-5.09
860,2.83,-8.37,-5.25
870,2.85,-8.45,-5.47
880,2.79,-8.61,-5.44
890,2.65,-8.83,-5.31
900,2.31,-9.17,-4.81
910,1.9,-9.41,-4.13
920,1.53,-9.65,-3.58
930,1.21,-9.81,-3.16
940,1.16,-9.86,-3.17
950,1.27,-9.78,-3.73
960,1.66,-9.69,-3.86
970,2.1,-9.55,-3.97
980,2.27,-9.52,-3.88
990,2.34,-9.56,-3.75
1000,2.17,-9.66,-3.62
