timestamp,ax,ay,az,gx,gy,gz
0,0.68,-10.21,-0.97,-0.11,-0.06,-0.01
10,0.65,-10.22,-0.99,-0.15,-0.05,0.04
20,0.54,-10.16,-1.03,-0.16,-0.03,0.06
30,0.42,-10.19,-1.02,-0.17,-0.03,0.08
40,0.26,-10.22,-1.07,-0.16,-0.04,0.08
50,0.15,-10.22,-1.15,-0.14,-0.06,0.05
60,0.08,-10.27,-1.12,-0.12,-0.07,-0.02
70,0.11,-10.35,-1.08,-0.1,-0.09,-0.07
80,0.21,-10.37,-1.07,-0.09,-0.08,-0.11
90,0.32,-10.37,-0.99,-0.1,-0.07,-0.16
100,0.41,-10.41,-0.89,-0.11,-0.08,-0.19
110,0.55,-10.33,-0.89,-0.13,-0.1,-0.18
120,0.66,-10.19,-0.94,-0.15,-0.1,-0.19
130,0.68,-10.08,-0.99,-0.17,-0.1,-0.19
140,0.7,-9.98,-1.11,-0.18,-0.1,-0.19
150,0.69,-9.9,-1.16,-0.18,-0.08,-0.2
160,0.7,-9.93,-1.23,-0.19,-0.07,-0.22
170,0.73,-9.94,-1.18,-0.19,-0.06,-0.25
180,0.77,-9.96,-1.25,-0.19,-0.07,-0.25
190,0.92,-9.96,-1.3,-0.19,-0.08,-0.25
200,1.0,-9.94,-1.35,-0.18,-0.09,-0.23
210,1.02,-9.9,-1.36,-0.16,-0.1,-0.2
220,1.03,-9.85,-1.35,-0.13,-0.11,-0.17
230,0.91,-9.84,-1.43,-0.1,-0.12,-0.16
240,0.86,-9.84,-1.45,-0.08,-0.12,-0.16
250,0.71,-9.9,-1.38,-0.08,-0.09,-0.17
260,0.57,-9.99,-1.27,-0.07,-0.08,-0.19
270,0.57,-10.03,-1.21,-0.07,-0.1,-0.23
280,0.64,-9.97,-1.13,-0.07,-0.13,-0.26
290,0.83,-9.91,-1.12,-0.06,-0.17,-0.27
300,1.04,-9.82,-1.15,-0.06,-0.19,-0.27
310,1.25,-9.7,-1.21,-0.05,-0.22,-0.25
320,1.42,-9.65,-1.24,-0.04,-0.24,-0.21
330,1.4,-9.64,-1.25,-0.03,-0.23,-0.16
340,1.29,-9.72,-1.3,-0.03,-0.2,-0.13
350,1.18,-9.82,-1.29,-0.04,-0.17,-0.13
360,1.09,-9.9,-1.21,-0.06,-0.16,-0.14
370,1.13,-9.97,-1.2,-0.07,-0.18,-0.15
380,1.27,-9.97,-1.19,-0.07,-0.21,-0.15
390,1.44,-9.93,-1.22,-0.07,-0.24,-0.16
400,1.64,-9.96,-1.35,-0.06,-0.26,-0.16
410,1.82,-9.98,-1.46,-0.06,-0.27,-0.18
420,2.0,-10.01,-1.56,-0.06,-0.28,-0.21
430,2.15,-9.94,-1.65,-0.06,-0.29,-0.23
440,2.39,-9.79,-1.76,-0.07,-0.29,-0.25
450,2.65,-9.62,-1.92,-0.08,-0.28,-0.26
460,2.95,-9.44,-2.09,-0.09,-0.28,-0.25
470,3.28,-9.25,-2.32,-0.08,-0.27,-0.24
480,3.67,-9.06,-2.51,-0.04,-0.27,-0.21
490,4.07,-8.73,-2.67,0.02,-0.29,-0.2
500,4.6,-8.33,-2.8,0.11,-0.34,-0.2
510,5.07,-7.79,-2.87,0.2,-0.4,-0.18
520,5.61,-7.2,-2.99,0.29,-0.41,-0.12
530,6.1,-6.65,-3.12,0.34,-0.35,-0.02
540,6.57,-6.12,-3.2,0.34,-0.26,0.13
550,7.15,-5.63,-3.45,0.32,-0.19,0.31
560,7.97,-5.19,-3.86,0.31,-0.12,0.56
570,8.62,-4.72,-4.18,0.36,0.01,0.93
