timestamp,ax,ay,az,gx,gy,gz
0,-0.72,-9.74,2.2,-0.41,0.05,-0.18
10,-0.72,-9.73,2.14,-0.37,0.03,-0.17
20,-0.78,-9.71,2.11,-0.32,0.02,-0.16
30,-0.82,-9.75,2.12,-0.29,0.03,-0.17
40,-0.9,-9.8,2.19,-0.27,0.06,-0.19
50,-0.99,-9.87,2.29,-0.27,0.1,-0.22
60,-0.98,-9.91,2.36,-0.28,0.13,-0.26
70,-0.88,-9.93,2.38,-0.3,0.15,-0.31
80,-0.78,-9.95,2.41,-0.31,0.16,-0.34
90,-0.68,-9.93,2.41,-0.32,0.17,-0.35
100,-0.55,-9.88,2.4,-0.31,0.16,-0.37
110,-0.46,-9.85,2.45,-0.31,0.12,-0.38
120,-0.38,-9.8,2.46,-0.31,0.09,-0.38
130,-0.29,-9.73,2.47,-0.32,0.07,-0.37
140,-0.38,-9.7,2.46,-0.35,0.08,-0.36
150,-0.55,-9.75,2.38,-0.41,0.1,-0.36
160,-0.68,-9.81,2.26,-0.49,0.12,-0.39
170,-0.75,-9.81,2.06,-0.57,0.13,-0.43
180,-0.78,-9.83,1.9,-0.63,0.15,-0.46
190,-0.74,-9.79,1.76,-0.66,0.17,-0.47
200,-0.57,-9.68,1.58,-0.65,0.16,-0.48
210,-0.35,-9.5,1.37,-0.61,0.12,-0.49
220,-0.13,-9.32,1.24,-0.55,0.06,-0.49
230,0.03,-9.12,1.16,-0.49,0.02,-0.48
240,0.08,-9.01,1.14,-0.43,0.02,-0.44
250,0.11,-9.03,1.17,-0.4,0.03,-0.4
260,0.08,-9.09,1.23,-0.4,0.04,-0.36
270,0.07,-9.13,1.22,-0.4,0.03,-0.34
280,0.19,-9.13,1.14,-0.4,0.01,-0.33
290,0.35,-9.11,1.09,-0.39,-0.01,-0.33
300,0.53,-9.02,0.94,-0.36,-0.04,-0.31
310,0.72,-8.92,0.78,-0.33,-0.08,-0.3
320,0.86,-8.89,0.58,-0.31,-0.11,-0.27
330,0.99,-8.94,0.36,-0.33,-0.12,-0.23
340,1.07,-9.07,0.15,-0.37,-0.09,-0.19
350,1.19,-9.26,-0.05,-0.43,-0.04,-0.16
360,1.24,-9.54,-0.15,-0.47,0.01,-0.14
370,1.22,-9.78,-0.14,-0.49,0.03,-0.14
380,1.28,-9.96,-0.11,-0.46,0.01,-0.15
390,1.39,-10.11,-0.02,-0.4,-0.06,-0.16
400,1.55,-10.09,0.01,-0.33,-0.15,-0.16
410,1.68,-10.05,-0.05,-0.27,-0.23,-0.14
420,1.84,-9.92,-0.22,-0.25,-0.29,-0.13
430,1.99,-9.7,-0.46,-0.3,-0.27,-0.13
440,2.18,-9.48,-0.68,-0.4,-0.2,-0.17
450,2.46,-9.16,-0.88,-0.54,-0.08,-0.23
460,2.93,-8.79,-1.15,-0.7,0.05,-0.31
