timestamp,ax,ay,az,gx,gy,gz
0,-0.15,-10.13,-1.41,-0.04,-0.01,0.02
10,-0.17,-10.18,-1.45,-0.05,-0.01,0.02
20,-0.19,-10.21,-1.42,-0.06,-0.02,0.0
30,-0.18,-10.22,-1.46,-0.07,-0.02,-0.02
40,-0.17,-10.21,-1.42,-0.07,-0.03,-0.03
50,-0.18,-10.27,-1.41,-0.08,-0.03,-0.03
60,-0.26,-10.27,-1.46,-0.08,-0.02,-0.04
70,-0.31,-10.3,-1.46,-0.09,-0.02,-0.05
80,-0.34,-10.44,-1.45,-0.11,-0.01,-0.07
90,-0.36,-10.57,-1.47,-0.12,-0.01,-0.09
100,-0.41,-10.6,-1.5,-0.13,-0.01,-0.13
110,-0.44,-10.6,-1.47,-0.15,-0.01,-0.16
120,-0.45,-10.57,-1.44,-0.17,0.0,-0.18
130,-0.45,-10.52,-1.41,-0.18,0.02,-0.2
140,-0.43,-10.47,-1.4,-0.2,0.01,-0.22
150,-0.36,-10.46,-1.41,-0.21,-0.01,-0.25
160,-0.23,-10.45,-1.5,-0.22,-0.03,-0.28
170,-0.06,-10.47,-1.65,-0.24,-0.06,-0.31
180,0.13,-10.46,-1.83,-0.25,-0.07,-0.33
190,0.26,-10.41,-1.94,-0.26,-0.06,-0.35
200,0.33,-10.3,-2.05,-0.28,-0.05,-0.38
210,0.38,-10.14,-2.06,-0.29,-0.02,-0.4
220,0.44,-10.04,-2.02,-0.3,0.01,-0.41
230,0.53,-9.98,-1.98,-0.29,0.02,-0.39
240,0.64,-9.9,-1.91,-0.28,0.02,-0.38
250,0.81,-9.9,-1.89,-0.27,-0.01,-0.36
260,0.97,-9.85,-1.94,-0.25,-0.06,-0.36
270,1.13,-9.76,-2.05,-0.23,-0.1,-0.35
280,1.33,-9.68,-2.14,-0.21,-0.12,-0.36
290,1.43,-9.57,-2.24,-0.18,-0.11,-0.37
300,1.56,-9.39,-2.27,-0.16,-0.09,-0.42
310,1.7,-9.25,-2.32,-0.15,-0.07,-0.46
320,1.82,-9.07,-2.31,-0.15,-0.05,-0.48
330,1.99,-8.96,-2.33,-0.14,-0.03,-0.44
340,2.17,-8.85,-2.31,-0.14,-0.01,-0.36
350,2.33,-8.85,-2.39,-0.13,-0.0,-0.27
360,2.45,-8.83,-2.5,-0.12,0.0,-0.17
370,2.51,-8.87,-2.58,-0.09,0.02,-0.07
380,2.44,-8.93,-2.66,-0.07,0.04,0.03
390,2.4,-8.98,-2.71,-0.04,0.07,0.09
400,2.31,-9.06,-2.78,-0.03,0.1,0.14
410,2.26,-9.13,-2.78,-0.01,0.11,0.16
420,2.22,-9.1,-2.76,-0.01,0.1,0.17
430,2.37,-9.12,-2.85,0.0,0.08,0.16
440,2.62,-9.13,-3.1,0.01,0.03,0.15
450,3.0,-9.09,-3.48,0.02,-0.03,0.13
460,3.36,-8.98,-3.9,0.04,-0.07,0.13
470,3.67,-8.78,-4.29,0.06,-0.09,0.12
480,3.95,-8.56,-4.6,0.1,-0.09,0.13
490,4.2,-8.29,-4.92,0.15,-0.09,0.17
500,4.37,-7.95,-5.12,0.24,-0.09,0.25
510,4.6,-7.73,-5.34,0.36,-0.06,0.37
520,4.84,-7.59,-5.63,0.49,-0.03,0.52
530,4.89,-7.49,-5.77,0.61,0.06,0.7
540,5.51,-7.41,-6.52,0.82,0.2,0.95
550,6.26,-7.1,-7.72,1.03,0.44,1.25
560,6.91,-6.31,-8.43,1.44,0.93,1.76
570,6.54,-5.62,-7.98,2.06,1.39,2.54
580,5.83,-4.34,-6.81,2.8,1.53,3.48
590,4.55,-2.94,-5.12,3.62,1.32,4.52
600,2.94,-1.85,-2.87,4.42,0.83,5.71
610,1.07,-0.76,-0.42,5.12,0.17,6.95
620,-1.19,0.1,1.94,5.71,-0.54,8.04
630,-3.29,0.78,4.12,6.09,-1.28,8.73
640,-5.0,1.91,5.38,6.09,-1.85,8.73
650,-6.06,2.67,5.88,5.7,-2.05,8.73
660,-6.7,3.04,6.27,5.03,-1.94,8.73
670,-7.75,3.58,6.64,4.17,-1.63,8.73
680,-7.94,1.02,7.13,3.19,-0.36,8.73
690,-11.39,0.17,7.58,1.89,1.35,8.73
700,-16.79,0.95,6.93,0.57,2.66,7.97
710,-19.77,0.23,7.33,-0.05,2.64,6.06
720,-20.73,-1.04,8.65,0.14,2.12,4.16
730,-19.87,-1.25,9.02,0.87,1.18,2.62
740,-17.71,0.46,8.46,1.57,0.39,1.47
750,-15.33,1.98,7.35,1.78,-0.01,0.65
760,-13.24,3.0,6.79,1.56,0.04,0.21
770,-11.94,3.86,6.86,1.11,0.37,0.14
780,-11.56,3.72,7.37,0.65,0.58,0.28
790,-11.55,2.96,7.86,0.33,0.46,0.46
800,-11.47,2.01,7.88,0.16,0.15,0.56
810,-11.24,0.94,7.23,0.03,-0.21,0.51
820,-10.82,-0.12,6.37,-0.13,-0.56,0.38
830,-10.17,-0.83,5.48,-0.28,-0.79,0.22
840,-9.5,-1.06,4.56,-0.4,-0.9,0.09
850,-8.92,-1.07,3.65,-0.45,-0.95,0.02
860,-8.46,-0.88,2.94,-0.42,-0.93,0.03
870,-8.07,-0.8,2.45,-0.36,-0.78,0.12
880,-7.92,-0.7,2.22,-0.3,-0.53,0.25
890,-8.07,-0.74,2.27,-0.27,-0.26,0.37
900,-8.42,-0.98,2.56,-0.26,-0.04,0.44
910,-8.91,-1.22,2.92,-0.25,0.06,0.43
920,-9.26,-1.46,3.1,-0.23,0.03,0.35
930,-9.35,-1.5,3.06,-0.21,-0.07,0.24
940,-9.23,-1.53,2.92,-0.18,-0.16,0.12
950,-9.07,-1.51,2.81,-0.13,-0.22,0.01
960,-8.84,-1.46,2.76,-0.09,-0.22,-0.08
970,-8.6,-1.18,2.68,-0.05,-0.17,-0.15
980,-8.37,-0.85,2.62,-0.01,-0.02,-0.18
990,-8.31,-0.74,2.77,0.02,0.17,-0.17
