timestamp,x,y,z
0,-0.58,-9.63,-3.73
10,-0.74,-9.44,-3.94
20,-0.92,-9.25,-4.16
30,-1.1,-9.13,-4.26
40,-1.16,-9.03,-4.19
50,-1.07,-8.96,-4.1
60,-0.7,-9.07,-3.98
70,-0.29,-9.25,-3.91
80,-0.02,-9.39,-3.88
90,0.09,-9.43,-3.96
100,-0.09,-9.36,-4.22
110,-0.33,-9.21,-4.47
120,-0.58,-9.12,-4.76
130,-0.78,-9.0,-4.95
140,-0.97,-8.78,-5.14
150,-1.0,-8.55,-5.13
160,-0.85,-8.36,-4.99
170,-0.77,-8.29,-4.9
180,-0.75,-8.18,-4.87
190,-0.85,-7.9,-5.13
200,-1.11,-7.33,-5.54
210,-1.45,-6.63,-6.13
220,-1.79,-5.6,-6.9
230,-1.96,-4.66,-8.04
240,-2.02,-3.86,-9.44
250,-2.02,-3.25,-10.55
260,-2.07,-3.49,-10.68
270,0.05,-4.15,-10.92
280,0.64,-3.93,-11.65
290,1.24,-3.76,-11.93
300,2.4,-4.02,-12.66
310,2.35,-4.03,-12.64
320,1.76,-3.74,-11.2
330,1.09,-3.38,-9.91
340,1.5,-3.12,-8.31
350,2.34,-2.41,-6.47
360,2.55,-1.99,-2.13
370,2.34,-1.65,2.97
380,1.22,-1.78,4.7
390,0.62,-1.53,6.48
400,1.55,-1.12,6.45
410,0.85,-1.47,9.38
420,2.44,-1.99,12.49
430,3.07,-4.88,16.17
440,3.86,-6.38,16.91
450,3.21,-5.06,16.28
460,2.59,-2.67,14.98
470,3.41,-0.48,14.67
480,3.96,-0.03,16.72
490,3.72,-0.54,20.14
500,2.66,-1.09,22.77
510,1.86,-1.88,24.5
520,2.2,-2.77,24.14
530,2.95,-3.09,22.61
540,3.13,-2.94,21.09
550,2.97,-2.69,19.9
560,2.64,-2.25,18.73
570,2.14,-2.06,17.12
580,1.58,-1.97,15.55
590,1.46,-1.91,13.84
600,1.39,-1.88,12.72
610,1.25,-2.54,12.47
620,1.32,-3.12,12.59
630,1.68,-3.58,12.65
640,1.72,-4.11,12.98
650,1.49,-4.99,13.77
660,1.38,-5.68,14.45
670,1.46,-5.97,14.56
680,1.88,-5.67,13.81
690,2.74,-4.82,12.03
700,3.2,-4.41,10.35
710,3.24,-4.58,8.72
720,3.06,-5.26,7.75
730,2.95,-5.67,7.09
740,2.72,-5.91,6.5
750,2.49,-5.81,5.52
760,2.18,-5.82,4.88
770,1.88,-5.65,3.89
780,1.16,-5.23,2.44
790,0.5,-4.75,1.07
800,-0.06,-4.56,-0.37
810,-0.52,-4.56,-1.91
820,-0.3,-4.53,-2.9
830,-0.15,-4.97,-3.44
840,0.59,-5.2,-3.51
850,0.81,-6.11,-4.69
860,1.34,-5.03,-4.82
870,0.96,-4.61,-6.74
880,0.86,-4.8,-8.11
890,0.85,-4.73,-8.78
900,0.66,-4.96,-9.26
910,0.62,-4.95,-9.51
920,-0.14,-5.28,-9.69
930,-0.47,-5.46,-10.26
940,-0.67,-5.47,-9.82
950,-0.48,-5.33,-9.2
960,-0.42,-5.55,-8.37
970,-0.45,-5.98,-7.95
980,-0.45,-6.38,-7.91
990,-0.51,-6.56,-8.1
1000,-0.63,-6.65,-8.49
