timestamp,ax,ay,az,gx,gy,gz
0,0.73,-10.13,-1.44,0.06,0.08,0.18
10,0.49,-10.22,-1.23,0.03,0.06,0.15
20,0.3,-10.26,-1.17,-0.03,0.03,0.07
30,0.28,-10.3,-1.26,-0.09,0.03,-0.03
40,0.38,-10.29,-1.31,-0.15,0.04,-0.12
50,0.61,-10.26,-1.43,-0.18,0.05,-0.16
60,0.81,-10.2,-1.54,-0.18,0.06,-0.18
70,0.97,-10.13,-1.6,-0.14,0.07,-0.15
80,1.13,-10.06,-1.61,-0.11,0.08,-0.12
90,1.19,-10.0,-1.59,-0.07,0.1,-0.08
100,1.15,-9.94,-1.54,-0.04,0.1,-0.04
110,1.03,-9.9,-1.4,-0.03,0.07,-0.03
120,0.88,-9.87,-1.21,-0.05,0.05,-0.06
130,0.87,-9.91,-1.29,-0.1,0.03,-0.11
140,0.94,-9.93,-1.37,-0.16,0.02,-0.16
150,1.1,-9.94,-1.49,-0.21,0.02,-0.19
160,1.23,-9.87,-1.63,-0.22,0.01,-0.18
170,1.34,-9.82,-1.76,-0.21,0.02,-0.14
180,1.42,-9.76,-1.84,-0.18,0.02,-0.09
190,1.36,-9.76,-1.93,-0.14,0.01,-0.03
200,1.15,-9.78,-1.73,-0.1,0.0,0.03
210,0.98,-9.83,-1.66,-0.08,-0.01,0.05
220,0.85,-9.86,-1.65,-0.1,-0.01,0.03
230,0.73,-9.95,-1.69,-0.14,-0.01,-0.01
240,0.68,-9.96,-1.67,-0.18,0.01,-0.05
250,0.76,-10.03,-1.71,-0.23,0.03,-0.08
260,0.78,-10.07,-1.76,-0.25,0.03,-0.11
270,0.83,-10.09,-1.83,-0.25,0.03,-0.11
280,0.88,-10.1,-1.92,-0.23,0.03,-0.11
290,0.96,-10.13,-2.03,-0.21,0.05,-0.1
300,1.01,-10.07,-2.08,-0.17,0.08,-0.09
310,1.07,-10.02,-2.05,-0.13,0.1,-0.07
320,1.04,-10.0,-1.85,-0.1,0.1,-0.07
330,0.99,-9.96,-1.7,-0.09,0.09,-0.09
340,0.96,-9.92,-1.61,-0.11,0.07,-0.15
350,0.97,-9.91,-1.61,-0.15,0.03,-0.21
360,1.17,-9.95,-1.74,-0.19,0.01,-0.26
370,1.34,-9.93,-1.87,-0.22,0.01,-0.27
380,1.49,-9.88,-2.0,-0.23,0.04,-0.24
390,1.59,-9.83,-2.08,-0.23,0.07,-0.2
400,1.6,-9.83,-2.09,-0.21,0.09,-0.14
410,1.61,-9.84,-2.09,-0.18,0.1,-0.1
420,1.54,-9.85,-2.03,-0.16,0.09,-0.07
430,1.43,-9.93,-2.01,-0.14,0.07,-0.07
440,1.3,-10.02,-1.89,-0.15,0.05,-0.11
450,1.26,-10.05,-1.83,-0.16,0.02,-0.18
460,1.32,-10.1,-1.86,-0.19,0.01,-0.26
470,1.48,-10.13,-1.95,-0.21,-0.0,-0.31
480,1.58,-10.17,-2.18,-0.21,-0.02,-0.32
490,1.78,-10.16,-2.31,-0.18,0.01,-0.29
500,1.87,-10.13,-2.44,-0.16,0.03,-0.24
510,1.84,-10.07,-2.37,-0.15,0.06,-0.2
520,1.64,-10.03,-2.27,-0.14,0.07,-0.17
530,1.58,-10.04,-2.15,-0.14,0.08,-0.17
540,1.57,-10.01,-2.09,-0.16,0.09,-0.2
550,1.59,-9.95,-2.14,-0.19,0.07,-0.24
560,1.79,-9.86,-2.32,-0.21,0.03,-0.28
570,1.99,-9.76,-2.44,-0.24,-0.01,-0.31
580,2.06,-9.59,-2.52,-0.25,-0.01,-0.31
590,2.24,-9.48,-2.61,-0.26,0.02,-0.27
600,2.38,-9.38,-2.73,-0.25,0.05,-0.22
610,2.57,-9.36,-2.91,-0.25,0.08,-0.15
620,2.73,-9.38,-3.13,-0.26,0.09,-0.1
630,2.69,-9.31,-3.2,-0.26,0.12,-0.07
640,2.74,-9.28,-3.35,-0.26,0.14,-0.05
650,2.76,-9.21,-3.52,-0.25,0.18,-0.05
660,2.8,-9.09,-3.61,-0.23,0.22,-0.05
670,2.98,-9.09,-3.69,-0.2,0.26,-0.05
680,3.11,-9.1,-3.85,-0.17,0.3,-0.05
690,3.22,-9.03,-3.94,-0.14,0.35,-0.05
700,3.5,-8.99,-4.13,-0.12,0.38,-0.07
710,3.78,-8.89,-4.31,-0.12,0.41,-0.1
720,4.08,-8.69,-4.43,-0.13,0.45,-0.12
730,4.48,-8.33,-4.55,-0.17,0.49,-0.16
740,4.84,-7.83,-4.64,-0.21,0.52,-0.19
750,5.27,-7.36,-4.78,-0.25,0.53,-0.2
760,5.73,-6.91,-5.04,-0.27,0.5,-0.17
770,6.15,-6.52,-5.41,-0.28,0.48,-0.12
780,6.56,-6.0,-5.77,-0.27,0.46,-0.04
790,7.0,-5.5,-6.16,-0.24,0.45,0.05
800,7.39,-4.94,-6.41,-0.17,0.44,0.14
810,7.76,-4.22,-6.57,-0.05,0.39,0.24
820,8.16,-3.37,-6.74,0.12,0.32,0.35
830,8.56,-2.44,-6.95,0.33,0.24,0.52
840,9.02,-1.63,-7.18,0.6,0.19,0.78
850,9.49,-0.99,-7.42,0.9,0.19,1.16
860,9.88,-0.57,-7.57,1.24,0.24,1.68
870,10.01,-0.41,-7.59,1.57,0.35,2.35
880,9.97,-0.15,-7.26,1.87,0.59,3.21
890,9.96,0.75,-6.47,2.13,0.88,4.21
900,10.5,2.18,-5.41,2.4,1.01,5.33
910,11.23,3.68,-4.31,2.77,0.78,6.62
920,11.42,5.57,-3.15,3.24,0.35,8.16
930,9.96,8.0,-2.07,3.81,-0.13,8.73
940,4.41,10.48,0.1,4.49,-0.38,8.73
950,-4.04,11.9,3.36,4.9,-0.11,8.73
960,-14.91,11.55,6.77,4.66,0.48,8.73
970,-23.73,9.95,9.19,3.75,0.98,8.73
980,-28.35,8.42,9.71,2.51,0.97,8.73
990,-30.15,7.86,9.9,1.76,0.4,8.73
