timestamp,x,y,z
0,-0.98,-5.67,-6.76
10,-1.3,-4.81,-7.2
20,-1.57,-4.0,-7.63
30,-1.25,-3.31,-8.08
40,-2.0,-2.76,-8.71
50,-2.35,-2.28,-8.59
60,-2.29,-2.09,-8.66
70,-2.01,-3.3,-7.3
80,-1.26,-2.61,-7.21
90,-0.97,-3.09,-6.54
100,-0.78,-3.22,-5.85
110,-0.63,-2.95,-5.26
120,-0.55,-2.76,-4.88
130,-0.62,-2.46,-4.89
140,-0.58,-1.89,-4.82
150,-0.27,-1.37,-4.35
160,0.0,-1.34,-3.49
170,0.24,-1.63,-2.07
180,0.69,-1.74,-0.58
190,1.21,-1.62,0.67
200,2.15,-1.81,1.99
210,3.49,-2.65,3.74
220,4.34,-3.62,6.7
230,5.97,-4.57,8.57
240,6.28,-4.71,9.61
250,5.09,-2.32,7.75
260,4.64,-1.75,7.84
270,4.02,-2.36,8.98
280,4.53,-2.0,10.3
290,5.06,-2.17,12.22
300,6.36,-2.21,15.07
310,7.27,-2.36,17.54
320,8.14,-2.95,21.27
330,9.87,-3.97,24.51
340,10.5,-5.73,25.52
350,10.96,-7.07,25.01
360,11.16,-7.65,23.82
370,10.9,-7.67,22.49
380,10.13,-7.68,21.44
390,9.09,-7.64,20.76
400,8.3,-7.38,20.82
410,8.26,-7.26,21.44
420,8.4,-7.79,21.82
430,8.59,-8.2,21.63
440,8.54,-8.09,20.4
450,8.27,-7.3,18.32
460,8.03,-6.27,16.0
470,7.59,-5.41,14.71
480,7.15,-4.78,14.86
490,6.72,-4.58,15.6
500,6.54,-4.56,16.43
510,7.01,-4.79,17.34
520,7.59,-5.32,18.15
530,7.84,-5.31,18.58
540,7.72,-4.73,18.21
550,7.06,-4.22,17.27
560,6.11,-3.77,16.16
570,5.5,-3.56,15.39
580,5.3,-3.45,14.29
590,5.18,-3.51,13.39
600,5.24,-3.64,12.83
610,5.29,-3.63,11.98
620,5.3,-3.51,10.57
630,5.17,-3.23,9.34
640,4.95,-2.91,8.26
650,4.58,-2.66,7.15
660,4.04,-2.35,6.05
670,3.6,-2.01,5.13
680,3.41,-1.5,3.84
690,2.8,-1.3,2.47
700,2.24,-1.29,1.88
710,1.7,-1.29,1.5
720,1.05,-1.31,1.08
730,0.63,-1.27,0.6
740,0.38,-1.18,-0.33
750,0.02,-0.84,-1.17
760,-0.1,-0.36,-2.37
770,0.0,0.07,-3.97
780,-0.23,-0.0,-5.27
790,-0.26,0.11,-6.66
800,-0.36,-0.3,-7.97
810,-0.59,-0.51,-7.88
820,0.22,-1.8,-10.21
830,-0.21,-1.49,-10.26
840,-0.48,-1.54,-10.83
850,-1.07,-1.91,-11.14
860,-1.67,-1.91,-11.24
870,-2.21,-2.08,-11.6
880,-2.72,-2.28,-12.23
890,-3.03,-2.89,-12.46
900,-3.08,-3.63,-12.15
910,-2.93,-4.48,-11.31
920,-2.44,-5.44,-10.04
930,-1.88,-6.33,-8.87
940,-1.56,-7.09,-8.02
950,-1.35,-7.58,-7.35
960,-1.32,-8.11,-6.41
970,-1.48,-8.0,-6.37
980,-1.58,-8.25,-5.92
990,-2.08,-8.29,-5.15
1000,-2.3,-8.49,-4.36
