timestamp,ax,ay,az,gx,gy,gz
0,-3.61,-10.19,1.52,-0.56,-0.06,-1.13
10,-3.62,-10.17,1.62,-0.59,-0.08,-1.15
20,-3.79,-10.21,1.6,-0.62,-0.14,-1.19
30,-3.87,-10.26,1.55,-0.66,-0.21,-1.29
40,-4.02,-10.35,1.42,-0.72,-0.27,-1.45
50,-3.82,-10.33,1.18,-0.79,-0.27,-1.66
60,-3.53,-10.29,0.93,-0.86,-0.19,-1.85
70,-3.1,-10.16,0.67,-0.93,-0.06,-2.0
80,-2.83,-10.1,0.74,-0.98,0.1,-2.11
90,-2.78,-9.98,0.72,-1.01,0.17,-2.19
100,-2.41,-9.81,0.75,-1.0,0.16,-2.27
110,-2.18,-9.62,0.65,-0.99,0.08,-2.33
120,-1.49,-9.41,0.4,-0.96,-0.04,-2.38
130,-0.78,-9.25,0.14,-0.93,-0.1,-2.38
140,-0.13,-9.14,-0.21,-0.89,-0.12,-2.32
150,0.54,-9.02,-0.5,-0.85,-0.07,-2.23
160,0.77,-9.05,-0.53,-0.81,0.02,-2.12
170,1.01,-9.03,-0.59,-0.78,0.08,-2.02
180,1.25,-8.89,-0.6,-0.76,0.1,-1.96
190,1.57,-8.72,-0.67,-0.74,0.07,-1.9
200,2.02,-8.41,-0.95,-0.75,0.04,-1.83
210,2.57,-8.14,-1.17,-0.75,0.04,-1.71
220,3.09,-7.99,-1.42,-0.76,0.06,-1.54
230,3.44,-7.84,-1.78,-0.77,0.09,-1.31
240,3.63,-7.68,-2.1,-0.75,0.13,-1.05
250,3.82,-7.58,-2.25,-0.7,0.17,-0.79
260,3.86,-7.49,-2.3,-0.62,0.18,-0.54
270,3.9,-7.27,-2.37,-0.51,0.14,-0.29
280,3.96,-7.06,-2.42,-0.4,0.07,-0.06
290,3.61,-7.02,-2.39,-0.28,0.01,0.14
300,3.27,-7.04,-2.42,-0.16,-0.1,0.27
310,3.07,-7.1,-2.51,-0.05,-0.2,0.32
320,3.07,-7.17,-2.64,0.06,-0.27,0.33
330,3.41,-7.07,-2.91,0.17,-0.29,0.37
340,4.54,-6.55,-3.58,0.29,-0.24,0.52
350,6.62,-5.85,-4.67,0.47,-0.0,0.93
360,8.76,-5.47,-5.22,0.76,0.4,1.7
370,10.31,-5.15,-5.02,1.1,0.64,2.72
380,11.15,-4.89,-4.48,1.51,0.55,3.81
390,11.36,-4.21,-4.51,1.96,0.16,4.89
400,11.75,-2.97,-5.66,2.51,-0.16,6.09
410,12.22,-0.71,-6.56,3.31,-0.24,7.72
420,12.32,2.59,-5.76,4.33,-0.26,8.73
430,9.19,6.85,-2.78,5.29,-0.56,8.73
440,3.42,10.36,0.52,5.86,-1.22,8.73
450,-3.96,12.95,3.01,5.89,-1.76,8.73
460,-10.77,15.37,3.14,5.23,-1.95,8.73
470,-13.32,10.58,5.61,4.16,-0.72,8.73
480,-20.51,2.49,8.37,2.22,1.12,8.73
490,-28.87,0.43,9.19,0.01,2.56,8.73
500,-36.14,-0.72,8.59,-0.94,1.99,7.77
510,-35.18,-3.04,8.27,-0.35,0.42,4.07
520,-30.59,0.27,6.93,0.5,-0.54,1.2
530,-24.91,3.56,4.74,1.27,-0.69,-0.68
540,-19.75,5.56,3.94,1.61,-0.18,-1.57
550,-16.7,5.9,5.09,1.33,0.35,-1.74
560,-14.67,5.2,6.91,0.81,0.24,-1.54
570,-12.58,3.97,7.34,0.37,-0.48,-1.2
580,-10.12,2.42,6.07,0.11,-1.3,-0.86
590,-7.91,0.52,4.11,-0.05,-1.73,-0.61
600,-6.44,-1.07,2.17,-0.15,-1.6,-0.51
610,-5.84,-2.09,1.09,-0.19,-1.09,-0.51
620,-6.06,-2.48,1.09,-0.1,-0.51,-0.58
630,-6.56,-2.41,1.66,0.07,-0.11,-0.66
640,-7.02,-2.18,2.4,0.2,0.08,-0.73
650,-7.24,-1.81,3.21,0.24,0.06,-0.74
660,-7.07,-1.4,3.74,0.18,-0.09,-0.67
670,-6.82,-0.95,3.86,0.04,-0.27,-0.52
680,-6.69,-0.74,3.68,-0.08,-0.41,-0.3
690,-6.74,-0.85,3.31,-0.15,-0.48,-0.09
700,-6.97,-1.23,2.83,-0.18,-0.4,0.06
710,-7.46,-1.63,2.64,-0.15,-0.17,0.11
720,-8.18,-2.01,2.85,-0.09,0.09,0.05
730,-8.79,-2.15,3.28,-0.03,0.24,-0.11
740,-9.06,-2.21,3.65,0.03,0.23,-0.31
750,-9.23,-2.12,3.83,0.07,0.12,-0.49
760,-8.82,-1.91,3.89,0.06,-0.03,-0.57
770,-8.19,-1.54,3.54,0.02,-0.1,-0.59
780,-7.66,-1.32,3.18,-0.01,-0.05,-0.54
790,-7.44,-1.19,3.06,-0.02,0.11,-0.46
800,-7.75,-1.37,3.25,-0.03,0.29,-0.38
810,-8.31,-1.54,3.49,-0.05,0.34,-0.36
820,-8.83,-1.87,3.61,-0.06,0.23,-0.38
830,-9.02,-2.16,3.47,-0.09,0.03,-0.43
840,-8.88,-2.32,3.13,-0.09,-0.19,-0.49
850,-8.53,-2.36,2.78,-0.06,-0.34,-0.54
860,-8.1,-2.2,2.5,-0.0,-0.42,-0.54
870,-7.76,-1.89,2.41,0.05,-0.41,-0.49
880,-7.58,-1.45,2.51,0.08,-0.28,-0.4
890,-7.51,-1.32,2.81,0.08,-0.1,-0.27
