timestamp,ax,ay,az,gx,gy,gz
0,4.9,-8.96,-2.56,-0.24,0.14,-0.29
10,4.92,-8.99,-2.51,-0.27,0.11,-0.27
20,4.96,-9.03,-2.49,-0.3,0.08,-0.26
30,4.97,-9.13,-2.46,-0.34,0.03,-0.24
40,4.99,-9.28,-2.49,-0.36,-0.0,-0.22
50,5.02,-9.41,-2.57,-0.38,-0.02,-0.23
60,4.94,-9.47,-2.6,-0.41,-0.02,-0.26
70,4.84,-9.41,-2.68,-0.44,-0.01,-0.3
80,4.81,-9.33,-2.78,-0.49,-0.0,-0.34
90,4.84,-9.2,-2.84,-0.55,0.02,-0.37
100,4.89,-9.09,-2.92,-0.6,0.04,-0.39
110,4.96,-9.05,-2.99,-0.64,0.04,-0.39
120,5.01,-9.04,-3.04,-0.66,0.03,-0.39
130,5.06,-9.0,-3.08,-0.66,-0.0,-0.41
140,5.08,-9.01,-3.12,-0.64,-0.05,-0.45
150,5.17,-8.92,-3.22,-0.61,-0.11,-0.49
160,5.28,-8.76,-3.33,-0.58,-0.14,-0.54
170,5.38,-8.58,-3.46,-0.58,-0.14,-0.58
180,5.43,-8.41,-3.52,-0.59,-0.11,-0.6
190,5.51,-8.25,-3.52,-0.62,-0.08,-0.59
200,5.55,-8.11,-3.53,-0.67,-0.04,-0.56
210,5.56,-7.97,-3.61,-0.72,0.0,-0.53
220,5.6,-7.77,-3.69,-0.77,0.03,-0.5
230,5.65,-7.63,-3.78,-0.8,0.05,-0.47
240,5.71,-7.47,-3.95,-0.81,0.07,-0.44
250,5.7,-7.34,-4.15,-0.81,0.09,-0.42
260,5.72,-7.25,-4.31,-0.79,0.1,-0.42
270,5.71,-7.18,-4.43,-0.78,0.11,-0.42
280,5.72,-7.1,-4.56,-0.77,0.13,-0.42
290,5.75,-6.93,-4.67,-0.76,0.16,-0.42
300,5.8,-6.79,-4.74,-0.74,0.18,-0.41
310,5.92,-6.61,-4.81,-0.71,0.19,-0.4
320,6.07,-6.51,-4.87,-0.65,0.19,-0.39
330,6.23,-6.46,-4.95,-0.55,0.16,-0.38
340,6.4,-6.44,-4.98,-0.41,0.1,-0.33
350,6.47,-6.53,-4.93,-0.25,0.05,-0.26
360,6.43,-6.59,-4.82,-0.09,-0.03,-0.18
370,6.33,-6.62,-4.7,0.05,-0.1,-0.12
380,6.3,-6.62,-4.6,0.13,-0.15,-0.08
390,6.31,-6.63,-4.54,0.16,-0.16,-0.05
400,6.36,-6.66,-4.59,0.14,-0.13,-0.02
410,6.43,-6.69,-4.67,0.08,-0.1,0.02
420,6.4,-6.81,-4.81,0.01,-0.05,0.07
430,6.29,-6.96,-4.95,-0.04,0.02,0.11
440,6.2,-7.14,-4.97,-0.05,0.08,0.15
450,6.1,-7.36,-4.95,-0.03,0.12,0.17
