timestamp,x,y,z
0,0.19,-8.68,-3.06
10,0.26,-8.42,-3.35
20,0.25,-8.14,-3.6
30,0.2,-7.83,-3.84
40,0.06,-7.56,-4.04
50,-0.17,-7.22,-4.24
60,-0.42,-6.89,-4.53
70,-0.58,-6.3,-4.9
80,-0.73,-5.73,-5.59
90,-1.47,-4.81,-7.56
100,-0.98,-3.61,-11.06
110,-3.04,-1.06,-13.61
120,-2.35,0.66,-13.52
130,-2.39,1.77,-16.31
140,-1.34,3.45,-16.17
150,-0.01,5.23,-13.97
160,0.12,6.54,-10.65
170,0.03,7.49,-7.59
180,-0.16,7.76,-4.1
190,-0.06,7.39,-0.24
200,0.8,7.36,4.02
210,2.32,7.06,8.42
220,3.47,7.03,13.4
230,4.7,6.57,16.36
240,5.74,5.87,19.43
250,6.88,3.76,22.61
260,6.6,2.22,25.06
270,5.9,2.38,25.79
280,5.72,4.13,25.52
290,6.26,5.73,25.34
300,7.36,6.88,25.46
310,8.67,7.47,25.25
320,9.01,7.58,24.98
330,9.05,7.11,24.9
340,9.04,5.91,24.67
350,9.0,4.82,24.09
360,8.71,3.79,22.88
370,8.14,2.84,21.77
380,7.26,1.79,20.96
390,6.19,1.58,20.02
400,5.6,1.87,18.81
410,5.2,2.35,17.39
420,4.79,2.11,16.66
430,3.85,1.33,16.53
440,2.56,0.26,16.56
450,1.49,-0.64,16.25
460,0.45,-1.44,16.08
470,-0.67,-2.01,15.58
480,-0.96,-1.82,14.1
490,-0.45,-1.7,12.11
500,0.02,-1.6,9.73
510,0.31,-1.87,7.15
520,0.58,-2.13,4.75
530,0.54,-3.16,2.55
540,0.3,-3.3,1.09
550,1.39,-3.98,-0.4
560,0.23,-4.23,-1.11
570,-0.4,-3.94,-1.66
580,-0.61,-4.45,-2.61
590,-0.65,-4.37,-3.1
600,-0.57,-4.3,-3.22
610,-0.3,-4.32,-3.32
620,-0.32,-4.17,-4.12
630,-0.29,-4.12,-4.96
640,-0.36,-3.84,-5.91
650,-0.48,-3.6,-6.68
660,-0.51,-3.52,-7.25
670,-0.58,-3.64,-7.31
680,-0.65,-3.86,-7.18
690,-0.75,-4.22,-6.8
700,-0.77,-4.7,-6.56
710,-0.63,-5.13,-6.57
720,-0.49,-5.49,-6.76
730,-0.36,-5.74,-6.93
740,-0.31,-5.9,-7.06
750,-0.22,-6.1,-6.94
760,-0.17,-6.39,-6.72
770,-0.1,-6.57,-6.24
780,-0.1,-6.97,-5.53
790,-0.15,-7.39,-4.92
800,-0.17,-7.73,-4.76
810,-0.11,-8.12,-4.69
820,-0.02,-8.4,-5.03
830,0.05,-8.45,-4.99
840,-0.09,-8.53,-5.41
850,-0.14,-8.63,-5.42
860,-0.03,-8.62,-5.06
870,0.08,-8.66,-4.54
880,-0.02,-8.81,-4.04
890,0.06,-8.89,-3.72
900,0.16,-9.13,-3.92
910,-0.28,-9.3,-4.04
920,-0.22,-9.38,-4.35
930,-0.28,-9.52,-4.64
940,-0.45,-9.6,-4.55
950,-0.68,-9.69,-4.33
960,-0.94,-9.81,-4.0
970,-1.06,-9.98,-3.75
980,-0.95,-9.93,-3.64
990,-0.77,-9.91,-3.74
1000,-0.61,-9.81,-3.85
