timestamp,x,y,z
0,0.93,-5.85,-6.26
10,0.77,-5.05,-7.81
20,0.53,-4.31,-9.45
30,0.61,-3.07,-10.99
40,-0.79,-3.0,-10.42
50,-0.75,0.14,-12.88
60,-1.61,1.22,-13.99
70,-1.68,2.47,-14.91
80,-2.74,3.46,-14.53
90,-3.03,3.79,-13.93
100,-3.56,4.13,-11.96
110,-3.72,3.86,-9.08
120,-2.92,3.28,-6.65
130,-2.2,3.06,-4.58
140,-2.55,2.68,-0.89
150,-4.98,1.1,6.04
160,-5.71,-1.87,11.46
170,-6.67,-4.14,15.98
180,-7.3,-5.82,18.47
190,-5.45,-6.2,18.82
200,-3.93,-6.36,17.16
210,-3.87,-4.64,16.01
220,-3.24,-4.09,16.65
230,-2.89,-3.51,19.77
240,-4.2,-4.77,25.68
250,-4.58,-5.76,29.62
260,-3.88,-5.87,31.2
270,-2.17,-5.71,31.43
280,-0.82,-5.98,30.55
290,-0.17,-6.06,28.37
300,0.08,-5.73,25.82
310,0.47,-5.27,23.79
320,0.83,-4.82,22.55
330,0.92,-4.61,22.04
340,0.69,-4.64,21.87
350,0.61,-4.39,21.32
360,0.31,-3.98,20.69
370,-0.21,-3.73,20.42
380,-1.01,-3.68,20.53
390,-1.78,-3.5,20.36
400,-2.26,-3.22,19.95
410,-2.4,-3.01,19.25
420,-2.66,-2.6,18.02
430,-2.91,-2.57,16.74
440,-3.38,-2.83,16.3
450,-3.61,-3.12,16.35
460,-3.6,-3.48,16.21
470,-3.13,-3.61,15.15
480,-2.48,-3.34,13.58
490,-2.08,-2.95,11.72
500,-1.97,-2.61,9.73
510,-2.21,-2.31,7.37
520,-2.79,-2.41,6.1
530,-3.01,-2.53,4.78
540,-2.75,-2.76,3.94
550,-2.59,-2.84,3.05
560,-2.04,-2.67,1.65
570,-1.34,-2.27,-0.36
580,-1.26,-1.6,-3.09
590,-1.59,-1.11,-6.09
600,-1.88,-1.41,-7.68
610,-2.68,-2.1,-7.64
620,-1.73,-1.5,-7.61
630,-1.51,-2.0,-7.71
640,-1.96,-2.75,-7.69
650,-0.62,-2.12,-8.19
660,0.31,-2.15,-9.29
670,0.62,-1.71,-10.96
680,0.29,-1.58,-12.78
690,-0.41,-2.0,-13.35
700,-1.22,-2.64,-12.33
710,-1.42,-3.57,-11.16
720,-0.98,-4.41,-10.21
730,-0.31,-5.14,-9.66
740,0.37,-5.65,-9.08
750,1.22,-6.11,-8.38
760,2.2,-6.56,-7.83
770,2.5,-6.88,-7.27
780,2.42,-7.28,-6.5
790,1.73,-7.62,-5.08
800,1.62,-8.52,-3.99
810,0.98,-8.91,-2.75
820,1.17,-9.51,-2.42
830,1.71,-9.69,-2.54
840,2.01,-10.07,-3.12
850,2.47,-9.49,-4.11
860,2.4,-9.79,-3.8
870,2.32,-9.84,-3.31
880,2.12,-9.72,-3.44
890,2.25,-9.59,-3.52
900,1.94,-9.51,-3.11
910,1.77,-9.59,-2.72
920,1.78,-9.75,-2.55
930,2.04,-9.86,-2.55
940,2.19,-9.97,-2.71
950,2.26,-10.05,-3.02
960,2.28,-10.02,-3.27
970,2.2,-9.96,-3.38
980,2.2,-9.85,-3.39
990,2.28,-9.77,-3.28
1000,2.11,-9.73,-2.94
