timestamp,ax,ay,az,gx,gy,gz
0,2.25,-4.39,8.06,0.1,0.17,-0.07
10,2.32,-4.59,8.11,0.13,0.17,-0.13
20,2.4,-4.81,8.19,0.14,0.18,-0.19
30,2.31,-5.02,8.39,0.13,0.18,-0.22
40,2.37,-5.34,8.48,0.1,0.17,-0.23
50,2.4,-5.6,8.66,0.06,0.16,-0.24
60,2.47,-5.91,8.79,0.02,0.16,-0.25
70,2.57,-6.26,8.93,-0.03,0.16,-0.26
80,2.61,-6.67,9.26,-0.07,0.17,-0.26
90,2.63,-7.15,9.67,-0.1,0.19,-0.24
100,2.64,-7.81,10.15,-0.13,0.21,-0.19
110,2.86,-8.54,10.51,-0.19,0.21,-0.15
120,3.0,-9.19,10.65,-0.29,0.21,-0.14
130,3.17,-9.82,10.77,-0.45,0.18,-0.16
140,3.24,-10.18,10.97,-0.61,0.09,-0.23
150,3.42,-10.37,10.97,-0.75,-0.04,-0.32
160,3.62,-10.7,10.99,-0.83,-0.16,-0.42
170,3.93,-11.14,10.89,-0.88,-0.22,-0.53
180,4.1,-11.75,10.99,-0.96,-0.22,-0.62
190,4.07,-12.26,11.24,-1.08,-0.16,-0.65
200,4.14,-12.48,10.79,-1.25,-0.09,-0.58
210,4.3,-12.69,10.29,-1.46,-0.03,-0.39
220,4.7,-12.8,9.96,-1.63,0.01,-0.15
230,5.29,-13.23,10.0,-1.74,0.01,0.05
240,5.95,-13.67,10.6,-1.79,-0.04,0.1
250,6.39,-13.91,11.29,-1.8,-0.16,-0.01
260,6.52,-13.93,11.85,-1.85,-0.33,-0.2
270,6.48,-13.61,12.35,-1.97,-0.54,-0.37
280,6.14,-12.93,12.67,-2.15,-0.75,-0.42
290,5.66,-12.15,12.81,-2.4,-0.96,-0.29
300,5.21,-11.32,12.93,-2.72,-1.1,0.01
310,4.77,-10.66,13.74,-3.03,-1.15,0.37
320,4.47,-10.34,15.29,-3.28,-1.14,0.64
330,4.47,-10.25,16.9,-3.45,-1.05,0.75
340,4.7,-10.23,18.54,-3.57,-0.93,0.64
350,4.92,-9.85,19.63,-3.67,-0.86,0.34
360,5.14,-8.97,19.83,-3.77,-0.89,-0.04
370,5.04,-7.5,19.37,-3.87,-1.0,-0.37
380,4.83,-6.06,19.07,-3.96,-1.12,-0.55
390,4.55,-4.67,18.64,-4.07,-1.23,-0.59
400,4.13,-3.2,17.98,-4.19,-1.29,-0.53
410,3.38,-1.51,17.41,-4.24,-1.21,-0.34
420,2.69,-0.15,16.13,-4.2,-0.95,-0.05
430,2.56,0.79,14.48,-4.21,-0.71,0.22
440,2.45,1.66,12.75,-4.3,-0.62,0.36
450,2.18,2.57,11.01,-4.41,-0.65,0.37
460,1.89,3.34,9.22,-4.49,-0.76,0.31
470,1.55,4.05,7.71,-4.47,-0.87,0.26
480,1.22,4.62,6.18,-4.31,-0.99,0.22
490,1.05,4.6,4.67,-4.05,-1.08,0.17
500,0.71,4.34,3.72,-3.78,-1.17,0.11
510,0.25,3.64,2.78,-3.58,-1.25,0.03
520,-0.12,2.99,0.94,-3.53,-1.24,-0.04
530,-0.57,2.64,-0.52,-3.54,-1.07,-0.03
540,-0.77,2.21,-2.09,-3.53,-0.85,0.08
550,-0.46,1.7,-3.56,-3.47,-0.65,0.21
560,-0.05,1.27,-4.37,-3.34,-0.55,0.25
570,0.26,0.76,-4.72,-3.16,-0.57,0.18
580,0.08,0.11,-5.07,-2.94,-0.65,0.0
590,-0.23,-0.3,-5.94,-2.73,-0.67,-0.15
600,-0.46,-0.84,-6.46,-2.52,-0.62,-0.2
610,-0.44,-1.42,-7.31,-2.31,-0.6,-0.19
620,-0.28,-2.01,-8.06,-2.16,-0.58,-0.21
630,-0.1,-2.56,-9.12,-2.01,-0.5,-0.3
640,0.07,-2.9,-9.69,-1.88,-0.3,-0.38
650,0.29,-3.22,-9.78,-1.74,-0.1,-0.43
660,0.63,-3.37,-9.9,-1.54,0.04,-0.42
670,1.11,-3.69,-9.7,-1.31,0.05,-0.42
680,1.5,-3.93,-9.82,-1.04,-0.05,-0.46
690,1.57,-4.16,-9.64,-0.76,-0.17,-0.52
700,1.68,-4.6,-9.55,-0.47,-0.29,-0.6
710,1.81,-5.12,-9.53,-0.23,-0.35,-0.69
720,1.88,-5.54,-9.38,-0.05,-0.33,-0.74
730,2.03,-5.99,-9.13,0.05,-0.26,-0.71
740,2.17,-6.48,-8.68,0.09,-0.18,-0.64
750,2.25,-6.84,-8.49,0.09,-0.1,-0.51
760,2.26,-7.05,-8.09,0.06,-0.02,-0.34
770,2.38,-7.3,-7.52,0.05,0.06,-0.18
780,2.58,-7.55,-7.04,0.08,0.11,-0.07
790,2.85,-7.94,-6.44,0.12,0.1,-0.04
800,3.03,-8.23,-6.08,0.17,0.09,-0.12
810,2.96,-8.36,-5.93,0.2,0.11,-0.19
820,2.89,-8.45,-5.99,0.2,0.12,-0.2
830,2.76,-8.3,-6.09,0.2,0.16,-0.14
840,2.69,-8.24,-5.9,0.2,0.2,-0.03
850,2.83,-8.35,-5.59,0.24,0.22,0.06
