timestamp,x,y,z
0,4.23,-2.5,7.52
10,4.19,-2.5,7.44
20,4.15,-2.49,7.39
30,4.13,-2.5,7.53
40,4.06,-2.57,7.68
50,3.99,-2.6,7.8
60,3.91,-2.67,7.91
70,3.85,-2.75,8.04
80,3.82,-2.73,8.01
90,3.76,-2.74,7.84
100,3.75,-2.76,7.7
110,3.82,-2.73,7.6
120,3.87,-2.76,7.46
130,3.98,-2.89,7.58
140,4.02,-3.13,7.96
150,3.98,-3.33,8.39
160,3.89,-3.55,8.8
170,3.59,-3.55,9.08
180,3.57,-3.48,9.03
190,3.48,-3.39,8.66
200,3.55,-3.1,8.27
210,3.73,-2.9,7.89
220,4.07,-2.84,7.72
230,4.57,-2.87,7.84
240,5.02,-3.0,7.98
250,5.35,-3.16,7.99
260,5.63,-3.22,7.93
270,5.7,-3.26,7.74
280,5.57,-3.26,7.56
290,5.48,-3.17,7.34
300,5.48,-3.1,7.1
310,5.44,-3.12,6.99
320,5.49,-3.29,7.07
330,5.53,-3.42,7.3
340,5.43,-3.56,7.51
350,5.28,-3.72,7.56
360,5.1,-3.88,7.53
370,4.92,-3.93,7.46
380,4.87,-4.02,7.35
390,4.86,-4.12,7.17
400,5.0,-4.23,7.13
410,5.19,-4.43,7.15
420,5.48,-4.7,7.27
430,5.89,-5.25,7.88
440,6.4,-6.02,9.03
450,6.91,-6.96,10.09
460,7.25,-7.67,10.85
470,7.48,-8.05,11.1
480,7.75,-8.23,11.05
490,8.07,-8.54,11.1
500,8.37,-8.92,11.25
510,9.16,-9.39,12.04
520,10.12,-10.08,14.14
530,11.28,-11.08,16.43
540,12.31,-11.82,18.44
550,12.87,-12.15,19.48
560,13.16,-11.71,19.52
570,12.95,-11.05,18.66
580,12.64,-10.13,17.57
590,12.12,-9.05,16.33
600,11.73,-8.09,15.44
610,11.43,-6.87,15.09
620,10.74,-5.13,14.14
630,9.66,-3.41,12.44
640,8.3,-1.88,10.37
650,7.02,-0.71,8.2
660,6.0,0.19,6.34
670,5.33,1.1,5.16
680,4.55,1.43,3.88
690,3.71,1.5,2.45
700,3.4,1.43,1.9
710,3.44,0.65,2.15
720,3.7,-0.43,1.89
730,4.54,-1.59,2.89
740,5.06,-2.54,3.46
750,5.06,-2.45,3.45
760,4.66,-2.36,2.76
770,3.86,-1.4,1.64
780,2.79,-0.18,0.07
790,1.71,0.85,-1.54
800,0.73,1.87,-2.83
810,0.27,1.64,-3.97
820,0.32,1.36,-4.06
830,0.26,0.32,-3.83
840,0.01,-0.78,-4.08
850,0.02,-1.3,-4.9
860,-0.32,-1.4,-5.88
870,-0.69,-1.16,-6.71
880,-1.18,-0.95,-7.58
890,-1.6,-0.94,-8.09
900,-1.94,-1.16,-8.67
910,-2.15,-1.7,-8.86
920,-2.05,-2.79,-8.6
930,-1.85,-3.97,-8.11
940,-1.44,-5.12,-7.12
950,-1.04,-6.24,-6.3
960,-0.71,-6.94,-5.79
970,-0.41,-7.3,-5.64
980,-0.32,-7.38,-5.7
990,-0.3,-7.43,-5.79
1000,-0.17,-7.61,-5.74
