timestamp,ax,ay,az,gx,gy,gz
0,2.55,-1.2,8.99,-0.09,-0.02,-0.13
10,2.54,-1.39,9.06,-0.1,-0.05,-0.14
20,2.51,-1.52,9.0,-0.14,-0.08,-0.13
30,2.41,-1.57,8.92,-0.19,-0.1,-0.11
40,2.31,-1.63,8.83,-0.24,-0.1,-0.08
50,2.22,-1.72,8.73,-0.27,-0.07,-0.03
60,2.18,-1.87,8.66,-0.27,-0.03,0.01
70,2.15,-1.91,8.63,-0.24,0.03,0.05
80,2.16,-2.01,8.63,-0.2,0.09,0.08
90,2.19,-2.16,8.69,-0.14,0.15,0.1
100,2.26,-2.3,8.7,-0.1,0.18,0.11
110,2.34,-2.33,8.61,-0.09,0.17,0.12
120,2.43,-2.35,8.6,-0.1,0.15,0.11
130,2.49,-2.4,8.64,-0.13,0.11,0.11
140,2.55,-2.54,8.61,-0.14,0.08,0.12
150,2.63,-2.71,8.58,-0.15,0.06,0.15
160,2.69,-2.89,8.69,-0.14,0.05,0.19
170,2.75,-3.08,8.88,-0.1,0.05,0.22
180,2.85,-3.34,9.05,-0.04,0.03,0.25
190,2.99,-3.61,9.27,0.02,0.02,0.28
200,3.16,-3.84,9.6,0.04,0.02,0.29
210,3.33,-4.06,10.07,0.04,0.0,0.3
220,3.65,-4.42,10.43,0.02,-0.03,0.3
230,4.01,-4.76,10.73,-0.02,-0.08,0.27
240,4.34,-4.93,11.1,-0.07,-0.16,0.23
250,4.62,-5.0,11.45,-0.12,-0.29,0.14
260,4.92,-5.07,11.86,-0.16,-0.48,0.02
270,5.17,-5.09,12.26,-0.18,-0.71,-0.15
280,5.33,-5.1,12.44,-0.22,-0.95,-0.33
290,5.41,-4.9,12.51,-0.29,-1.18,-0.49
300,5.44,-4.64,12.43,-0.39,-1.38,-0.6
310,5.45,-4.47,12.27,-0.49,-1.51,-0.6
320,5.36,-4.26,11.99,-0.58,-1.58,-0.51
330,5.23,-4.14,11.71,-0.64,-1.57,-0.33
340,5.07,-4.1,11.52,-0.62,-1.51,-0.1
350,4.96,-4.22,11.29,-0.54,-1.4,0.16
360,4.94,-4.45,11.19,-0.44,-1.24,0.44
370,5.01,-4.69,11.2,-0.33,-1.06,0.7
380,5.15,-5.03,11.38,-0.27,-0.91,0.92
390,5.4,-5.28,11.64,-0.29,-0.8,1.08
400,5.67,-5.46,11.94,-0.4,-0.76,1.14
410,5.88,-5.49,12.16,-0.58,-0.76,1.09
420,6.21,-5.45,12.46,-0.81,-0.77,0.98
430,6.57,-5.31,13.03,-1.06,-0.74,0.84
440,6.86,-5.07,13.87,-1.26,-0.66,0.72
450,7.07,-5.11,14.54,-1.39,-0.62,0.65
460,7.39,-5.19,14.84,-1.5,-0.65,0.64
470,7.78,-4.87,15.06,-1.64,-0.73,0.66
480,8.2,-4.3,15.22,-1.86,-0.89,0.69
490,8.65,-3.68,15.26,-2.12,-1.07,0.71
500,9.03,-2.89,15.37,-2.45,-1.21,0.73
510,9.32,-2.12,15.46,-2.75,-1.25,0.82
520,9.54,-1.31,15.41,-3.02,-1.09,1.03
530,9.71,-0.6,15.66,-3.27,-0.77,1.39
540,9.9,-0.07,16.02,-3.53,-0.38,1.86
550,10.29,0.43,16.05,-3.84,-0.04,2.35
560,10.64,0.98,15.99,-4.18,0.13,2.75
570,10.69,1.37,15.45,-4.53,0.03,3.05
580,10.35,1.78,14.32,-4.84,-0.29,3.27
590,9.52,2.43,12.88,-5.09,-0.67,3.48
600,8.29,3.24,11.41,-5.26,-0.96,3.73
610,6.92,4.12,10.14,-5.32,-1.04,4.03
620,5.5,4.8,8.97,-5.3,-0.84,4.37
630,4.21,5.26,7.48,-5.24,-0.38,4.73
640,3.25,5.46,5.99,-5.16,0.22,5.04
650,2.66,5.32,4.81,-5.05,0.82,5.22
660,2.28,4.98,3.78,-4.9,1.27,5.17
670,2.04,4.36,2.92,-4.71,1.47,4.88
680,1.76,3.91,2.24,-4.47,1.44,4.38
690,1.11,3.79,1.05,-4.2,1.3,3.77
700,0.66,3.39,-0.39,-3.89,1.33,3.22
710,0.81,2.76,-1.58,-3.57,1.56,2.81
720,1.13,2.4,-2.34,-3.26,1.83,2.59
730,1.48,2.03,-2.65,-2.96,1.92,2.56
740,1.7,1.69,-2.93,-2.66,1.72,2.61
750,1.71,1.04,-3.07,-2.36,1.3,2.65
760,1.31,0.24,-3.34,-2.07,0.77,2.66
770,0.31,-0.15,-4.02,-1.78,0.28,2.66
780,-0.93,-0.51,-4.82,-1.46,-0.14,2.64
790,-2.37,-0.98,-5.53,-1.14,-0.5,2.56
800,-3.9,-1.67,-6.02,-0.86,-0.79,2.41
810,-5.44,-2.4,-6.24,-0.69,-1.03,2.15
820,-6.96,-2.6,-6.53,-0.66,-1.21,1.79
830,-8.37,-2.64,-6.76,-0.72,-1.34,1.35
840,-9.33,-2.94,-6.93,-0.76,-1.37,0.9
850,-9.83,-3.73,-6.73,-0.69,-1.39,0.51
860,-9.98,-4.49,-6.52,-0.46,-1.43,0.2
870,-10.04,-4.98,-6.03,-0.17,-1.48,-0.02
880,-10.12,-5.31,-5.29,0.16,-1.53,-0.16
890,-10.22,-5.71,-4.22,0.45,-1.57,-0.2
900,-10.16,-6.34,-3.33,0.65,-1.59,-0.18
910,-10.07,-6.8,-2.34,0.77,-1.52,-0.18
920,-9.81,-7.18,-1.47,0.82,-1.32,-0.18
930,-9.33,-7.8,-0.97,0.81,-1.01,-0.22
940,-8.69,-8.45,-0.59,0.75,-0.64,-0.29
950,-7.85,-8.88,-0.35,0.61,-0.28,-0.36
960,-7.01,-8.9,-0.17,0.42,-0.05,-0.44
970,-6.26,-8.76,0.02,0.25,0.03,-0.55
980,-5.68,-8.52,0.13,0.12,0.0,-0.65
990,-5.22,-8.25,0.12,0.08,-0.06,-0.72
