timestamp,ax,ay,az,gx,gy,gz
0,3.28,0.31,8.54,-0.13,-0.06,-0.2
10,3.36,0.23,8.58,-0.14,-0.08,-0.18
20,3.38,0.2,8.6,-0.15,-0.08,-0.16
30,3.34,0.26,8.6,-0.17,-0.08,-0.14
40,3.35,0.28,8.59,-0.17,-0.09,-0.12
50,3.4,0.25,8.56,-0.17,-0.05,-0.1
60,3.26,0.29,8.54,-0.15,-0.01,-0.07
70,3.06,0.31,8.59,-0.12,-0.01,-0.05
80,3.0,0.24,8.57,-0.1,-0.04,-0.04
90,3.02,0.19,8.55,-0.07,-0.06,-0.03
100,3.1,0.13,8.55,-0.06,-0.07,-0.03
110,3.07,0.07,8.69,-0.05,-0.09,-0.05
120,3.11,-0.07,8.94,-0.05,-0.11,-0.06
130,3.16,-0.23,9.12,-0.05,-0.13,-0.07
140,3.15,-0.4,9.24,-0.04,-0.16,-0.08
150,3.1,-0.55,9.47,-0.05,-0.21,-0.08
160,3.15,-0.7,9.72,-0.05,-0.25,-0.08
170,3.18,-0.83,9.92,-0.07,-0.28,-0.08
180,3.2,-0.91,10.1,-0.11,-0.31,-0.09
190,3.14,-1.05,10.35,-0.16,-0.36,-0.11
200,3.15,-1.34,10.86,-0.23,-0.39,-0.13
210,3.3,-1.97,11.5,-0.29,-0.38,-0.13
220,3.5,-2.78,12.09,-0.35,-0.27,-0.12
230,3.72,-3.37,12.68,-0.41,-0.05,-0.08
240,3.84,-3.82,13.06,-0.47,0.21,-0.01
250,3.95,-4.09,13.22,-0.55,0.45,0.1
260,4.28,-3.91,13.27,-0.61,0.62,0.25
270,4.6,-3.31,13.12,-0.66,0.7,0.41
280,4.9,-2.67,13.16,-0.72,0.63,0.52
290,4.68,-2.53,13.66,-0.75,0.68,0.63
300,4.35,-2.59,13.98,-0.82,0.65,0.7
310,3.91,-2.86,14.52,-0.93,0.62,0.72
320,3.63,-3.03,14.93,-1.08,0.52,0.69
330,3.54,-3.18,15.28,-1.29,0.48,0.62
340,3.64,-3.2,15.49,-1.51,0.55,0.57
