timestamp,x,y,z
0,-4.98,-5.56,6.07
10,-4.82,-5.52,5.58
20,-4.74,-5.47,5.24
30,-4.58,-5.34,5.37
40,-4.29,-5.25,5.55
50,-4.13,-5.2,5.56
60,-4.01,-5.32,5.51
70,-4.01,-5.56,5.53
80,-4.18,-5.74,5.47
90,-4.56,-5.8,5.35
100,-4.73,-5.67,6.0
110,-4.83,-5.39,6.86
120,-4.61,-5.26,7.44
130,-4.4,-5.3,7.43
140,-4.33,-5.55,6.87
150,-4.4,-5.58,6.24
160,-4.2,-5.33,5.83
170,-4.09,-5.02,5.27
180,-3.82,-4.76,4.75
190,-3.54,-4.57,4.26
200,-3.33,-4.35,3.79
210,-3.02,-4.13,3.43
220,-2.92,-3.86,3.12
230,-2.97,-3.49,2.94
240,-3.03,-3.17,2.61
250,-2.92,-2.83,2.25
260,-2.6,-2.35,1.97
270,-2.29,-2.04,1.8
280,-2.1,-1.85,2.06
290,-1.98,-1.59,2.58
300,-1.69,-1.34,2.77
310,-1.4,-0.88,2.6
320,-1.23,-0.49,2.16
330,-1.2,-0.31,1.92
340,-1.44,-0.37,3.01
350,-2.07,-0.5,4.58
360,-2.78,-0.46,5.69
370,-3.53,-0.4,6.05
380,-4.11,-0.08,6.11
390,-4.68,0.28,6.25
400,-5.34,0.21,7.48
410,-5.79,0.0,8.83
420,-5.7,-0.12,9.61
430,-5.61,-0.42,9.98
440,-5.83,-0.44,10.4
450,-6.54,-0.3,11.37
460,-7.69,-0.29,12.72
470,-8.79,-0.58,13.81
480,-9.38,-0.69,14.0
490,-9.2,-0.69,13.48
500,-8.32,-0.71,12.68
510,-7.38,-0.75,12.18
520,-6.81,-0.83,12.27
530,-6.76,-1.13,13.17
540,-6.99,-1.59,14.11
550,-7.2,-1.8,14.26
560,-7.1,-1.66,13.66
570,-6.72,-1.42,12.75
580,-6.26,-1.41,12.07
590,-5.8,-1.43,11.52
600,-5.49,-1.28,10.94
610,-5.25,-1.08,10.34
620,-5.05,-0.94,9.8
630,-4.77,-0.87,9.46
640,-4.5,-0.8,9.14
650,-4.21,-0.71,8.86
660,-4.05,-0.65,8.69
670,-3.9,-0.57,8.61
680,-3.76,-0.44,8.55
690,-3.68,-0.37,8.51
700,-3.81,-0.45,8.61
710,-4.14,-0.6,8.95
720,-4.52,-0.81,9.37
730,-4.97,-1.08,10.09
740,-5.65,-1.32,10.81
750,-6.01,-1.34,10.85
760,-6.23,-1.3,10.57
770,-6.25,-1.23,10.29
780,-6.25,-1.24,10.09
790,-6.32,-1.26,10.07
800,-6.65,-1.44,10.3
810,-7.08,-1.65,10.77
820,-7.58,-1.81,11.26
830,-7.94,-1.98,11.49
840,-8.04,-1.89,11.17
850,-7.77,-1.69,10.5
860,-7.34,-1.65,9.63
870,-6.92,-1.8,9.15
880,-6.49,-2.14,9.05
890,-6.25,-2.56,9.35
900,-6.34,-2.87,10.0
910,-6.79,-3.04,10.49
920,-7.3,-3.02,10.59
930,-7.74,-2.97,10.11
940,-7.7,-2.73,9.13
950,-7.12,-2.76,8.07
960,-6.39,-3.12,7.47
970,-5.58,-3.59,7.41
980,-4.92,-3.97,7.63
990,-4.55,-4.12,7.64
1000,-4.69,-4.06,7.72
