timestamp,x,y,z
0,2.72,-2.94,8.78
10,2.34,-3.03,8.55
20,2.6,-2.89,8.35
30,3.05,-2.94,8.24
40,3.31,-2.97,8.41
50,3.36,-2.85,8.37
60,3.16,-2.93,8.32
70,2.88,-3.17,8.36
80,2.63,-3.44,8.45
90,2.55,-3.61,8.95
100,2.51,-3.8,9.46
110,2.65,-4.14,9.87
120,2.78,-4.31,9.93
130,2.84,-4.27,9.7
140,2.82,-4.09,9.22
150,2.55,-4.07,9.07
160,2.25,-4.64,9.4
170,2.19,-5.49,10.33
180,2.63,-6.65,11.99
190,3.19,-7.78,13.44
200,3.39,-8.43,14.06
210,3.11,-8.52,13.65
220,2.5,-8.02,12.8
230,1.72,-7.41,11.93
240,0.78,-6.96,11.51
250,0.21,-7.18,11.68
260,0.59,-7.84,13.1
270,1.79,-9.28,15.42
280,2.85,-10.58,17.19
290,3.38,-11.09,17.56
300,3.4,-10.55,16.9
310,3.06,-9.91,15.6
320,2.56,-8.93,14.44
330,2.22,-8.52,14.25
340,2.58,-8.63,15.12
350,3.5,-9.11,16.86
360,5.01,-9.49,18.27
370,6.4,-9.18,17.82
380,7.32,-8.59,16.62
390,7.8,-7.75,15.11
400,7.61,-6.57,13.55
410,7.42,-5.41,12.47
420,7.39,-4.71,12.3
430,7.81,-4.71,13.0
440,8.74,-5.09,14.15
450,9.76,-5.4,14.7
460,10.49,-5.24,14.19
470,10.51,-4.4,12.88
480,9.99,-3.26,11.41
490,8.91,-1.84,9.62
500,7.61,-0.63,7.98
510,7.2,-0.2,6.71
520,7.15,0.48,6.1
530,6.82,1.42,4.83
540,7.01,2.2,2.95
550,6.5,2.74,1.84
560,5.82,2.84,1.04
570,4.64,2.98,0.09
580,3.43,2.62,-0.29
590,2.26,2.33,-0.99
600,1.6,2.17,-1.6
610,1.71,2.42,-2.3
620,0.98,2.93,-3.58
630,-0.11,2.82,-4.68
640,-1.14,2.64,-4.99
650,-2.65,2.32,-6.64
660,-3.69,2.37,-7.4
670,-4.76,1.7,-8.13
680,-5.04,0.99,-7.92
690,-5.51,0.33,-8.02
700,-5.9,-0.26,-7.92
710,-5.84,-1.02,-8.22
720,-5.71,-1.86,-8.43
730,-5.49,-2.83,-8.37
740,-5.35,-3.69,-8.14
750,-4.8,-4.52,-7.48
760,-4.45,-5.09,-7.2
770,-4.25,-5.23,-7.02
780,-4.31,-5.59,-6.9
790,-4.58,-5.84,-7.03
800,-4.69,-6.29,-6.86
810,-4.47,-6.94,-6.39
820,-4.04,-7.5,-6.11
830,-3.1,-8.59,-5.55
840,-1.37,-9.38,-4.81
850,-0.34,-9.88,-4.4
860,0.98,-10.43,-4.75
870,0.77,-10.24,-5.39
880,0.33,-10.05,-5.04
890,-0.51,-9.39,-4.86
900,-1.41,-8.93,-4.9
910,-1.92,-8.54,-5.17
920,-2.2,-8.32,-5.22
930,-2.28,-8.3,-5.21
940,-1.78,-8.67,-4.96
950,-0.79,-9.28,-4.9
960,-0.46,-9.56,-4.71
970,-0.76,-9.35,-4.24
980,-1.36,-9.0,-4.08
990,-2.21,-8.7,-3.94
1000,-2.73,-8.8,-4.04
