timestamp,ax,ay,az,gx,gy,gz
0,2.91,0.98,8.5,-0.06,0.0,-0.15
10,2.92,0.95,8.46,-0.05,-0.01,-0.15
20,2.88,0.86,8.48,-0.03,-0.0,-0.16
30,2.8,0.74,8.55,-0.02,0.01,-0.17
40,2.74,0.62,8.65,-0.01,0.02,-0.18
50,2.73,0.56,8.69,-0.0,0.04,-0.18
60,2.72,0.57,8.7,0.01,0.07,-0.18
70,2.76,0.63,8.63,0.02,0.08,-0.19
80,2.83,0.7,8.59,0.04,0.08,-0.2
90,2.9,0.7,8.55,0.05,0.06,-0.21
100,3.02,0.69,8.54,0.06,0.03,-0.22
110,3.0,0.62,8.56,0.07,0.01,-0.22
120,2.98,0.51,8.63,0.06,-0.03,-0.22
130,3.03,0.34,8.74,0.04,-0.08,-0.2
140,3.06,0.08,9.0,0.02,-0.1,-0.18
150,3.0,-0.25,9.29,-0.01,-0.08,-0.13
160,2.86,-0.43,9.54,-0.04,-0.03,-0.06
170,2.63,-0.4,9.67,-0.08,0.0,0.02
180,2.41,-0.24,9.66,-0.13,0.01,0.1
190,2.34,-0.13,9.62,-0.19,-0.0,0.16
200,2.34,-0.18,9.56,-0.24,-0.02,0.2
210,2.42,-0.24,9.73,-0.28,-0.01,0.2
220,2.62,-0.44,10.12,-0.33,-0.0,0.17
230,2.93,-0.86,10.55,-0.39,0.0,0.12
240,3.26,-1.47,11.03,-0.46,0.04,0.1
250,3.51,-1.98,11.48,-0.53,0.12,0.11
260,3.76,-2.16,11.78,-0.61,0.21,0.16
270,3.82,-2.01,11.89,-0.68,0.27,0.25
280,3.62,-1.68,11.88,-0.76,0.3,0.35
290,3.33,-1.42,11.83,-0.85,0.31,0.46
300,2.93,-1.49,11.8,-0.93,0.31,0.55
310,2.82,-1.84,12.03,-1.0,0.33,0.62
320,2.93,-2.44,12.53,-1.05,0.41,0.67
330,3.05,-3.01,13.18,-1.09,0.55,0.7
340,3.28,-3.38,13.92,-1.14,0.69,0.74
350,3.55,-3.58,14.55,-1.21,0.78,0.79
360,3.91,-3.41,14.86,-1.32,0.86,0.83
370,4.01,-3.03,14.48,-1.46,0.92,0.87
380,3.85,-2.62,14.15,-1.64,0.9,0.88
390,3.73,-2.27,13.81,-1.83,0.79,0.84
400,3.56,-2.21,13.56,-2.01,0.61,0.74
410,3.55,-2.33,13.57,-2.19,0.44,0.6
420,3.73,-2.63,13.88,-2.36,0.39,0.46
430,3.98,-2.96,14.48,-2.49,0.47,0.37
440,3.97,-3.29,15.27,-2.58,0.58,0.36
450,3.83,-3.58,15.71,-2.69,0.56,0.42
