timestamp,x,y,z
0,-2.08,0.78,8.57
10,-2.01,0.45,8.55
20,-2.2,0.22,8.96
30,-2.19,0.17,9.53
40,-2.18,0.27,10.54
50,-2.17,0.09,11.54
60,-2.05,-0.11,11.86
70,-1.79,-0.16,11.08
80,-1.46,0.07,9.84
90,-1.3,0.46,8.89
100,-1.39,0.57,8.46
110,-1.22,-0.34,7.99
120,-1.55,-1.15,7.31
130,-1.98,-1.81,6.88
140,-2.07,-1.43,7.26
150,-1.97,-0.57,8.04
160,-1.86,-0.32,8.42
170,-1.78,-0.4,8.38
180,-1.73,-0.42,8.06
190,-1.77,-0.63,7.57
200,-1.91,-0.79,7.33
210,-1.85,-0.86,7.28
220,-1.88,-0.69,8.07
230,-2.43,-0.23,9.36
240,-1.88,-0.11,10.98
250,-0.9,-0.01,11.96
260,-0.76,-0.46,11.75
270,-0.72,-0.38,10.95
280,-1.03,-1.4,10.54
290,-1.74,-2.68,8.97
300,-2.58,-5.38,8.4
310,-2.78,-7.84,8.49
320,-3.15,-9.13,9.15
330,-3.74,-8.72,11.41
340,-4.64,-8.25,13.81
350,-5.51,-8.47,14.96
360,-5.56,-9.63,15.68
370,-5.95,-10.44,16.39
380,-6.39,-10.89,16.73
390,-6.56,-11.44,17.62
400,-6.84,-11.69,18.22
410,-7.02,-11.37,18.02
420,-7.62,-11.13,17.45
430,-8.67,-11.19,16.57
440,-9.59,-12.09,17.07
450,-9.9,-13.06,18.78
460,-9.76,-14.24,20.13
470,-9.05,-14.63,20.99
480,-7.86,-13.72,21.02
490,-7.13,-12.43,19.38
500,-6.44,-10.6,17.48
510,-5.97,-8.78,16.0
520,-5.42,-6.89,15.22
530,-4.76,-5.4,14.29
540,-3.87,-4.62,13.98
550,-2.9,-4.08,13.96
560,-2.1,-3.6,14.05
570,-1.84,-2.56,13.85
580,-1.91,-0.85,12.65
590,-1.94,0.43,11.12
600,-1.44,0.98,9.81
610,-0.47,0.95,8.9
620,0.41,0.6,8.16
630,1.03,0.69,7.62
640,1.05,1.22,6.2
650,0.47,1.94,4.98
660,0.15,2.67,3.9
670,0.14,3.18,2.76
680,0.26,3.63,1.99
690,0.23,3.55,0.99
700,-0.16,3.26,-0.07
710,-0.18,3.7,-1.61
720,-0.38,3.7,-3.61
730,-0.45,3.96,-4.34
740,-0.62,4.04,-5.7
750,0.14,3.84,-5.61
760,0.85,3.16,-6.28
770,1.57,2.38,-6.85
780,1.87,1.98,-8.02
790,1.97,1.6,-9.17
800,2.17,1.57,-10.5
810,2.55,1.4,-11.92
820,2.49,1.92,-13.44
830,2.05,0.55,-14.35
840,1.49,-0.43,-13.85
850,1.38,-1.73,-13.02
860,1.29,-3.16,-11.89
870,1.19,-4.39,-10.07
880,1.05,-6.1,-8.38
890,0.75,-7.42,-7.19
900,0.48,-8.34,-6.37
910,-0.13,-8.93,-5.9
920,-0.74,-9.53,-5.65
930,-0.97,-9.89,-5.28
940,-0.88,-10.23,-5.17
950,-0.43,-10.32,-5.24
960,0.01,-10.12,-5.44
970,0.28,-9.74,-5.54
980,0.36,-9.46,-5.8
990,0.11,-9.17,-5.86
1000,-0.16,-8.99,-5.94
