timestamp,ax,ay,az,gx,gy,gz
0,3.47,-0.89,8.29,-0.17,0.07,0.24
10,3.38,-0.87,8.33,-0.23,0.1,0.21
20,3.28,-0.87,8.38,-0.28,0.13,0.19
30,3.23,-0.92,8.4,-0.29,0.17,0.18
40,3.22,-0.93,8.55,-0.27,0.22,0.18
50,3.27,-0.89,8.63,-0.21,0.26,0.18
60,3.42,-1.0,8.69,-0.16,0.26,0.22
70,3.58,-1.29,8.81,-0.14,0.24,0.28
80,3.66,-1.58,9.03,-0.17,0.17,0.34
90,3.58,-1.97,9.23,-0.31,0.09,0.34
100,3.47,-2.18,9.29,-0.54,0.05,0.25
110,3.11,-2.21,9.55,-0.78,0.1,0.11
120,2.8,-2.38,10.21,-0.94,0.24,-0.01
130,2.66,-2.83,11.07,-0.98,0.42,-0.06
140,2.79,-3.55,12.28,-0.94,0.57,-0.06
150,3.16,-4.65,13.4,-0.96,0.61,-0.04
160,3.6,-5.93,14.71,-1.16,0.5,-0.09
170,4.04,-7.1,15.92,-1.52,0.26,-0.24
180,4.17,-7.92,17.1,-1.92,-0.03,-0.43
190,4.24,-8.69,18.11,-2.23,-0.26,-0.52
200,4.32,-9.17,19.0,-2.46,-0.38,-0.41
210,4.52,-9.57,19.29,-2.71,-0.35,-0.08
220,4.65,-9.99,19.66,-3.0,-0.23,0.34
230,5.1,-10.66,20.09,-3.36,-0.13,0.61
240,5.65,-11.0,20.25,-3.69,-0.22,0.62
250,5.96,-10.96,19.72,-3.87,-0.5,0.45
260,5.92,-10.64,18.66,-3.93,-0.88,0.24
270,5.7,-10.12,17.56,-3.99,-1.16,0.12
280,5.56,-9.47,16.76,-4.15,-1.23,0.12
290,5.7,-8.82,16.2,-4.42,-1.11,0.26
300,6.03,-7.99,15.69,-4.74,-0.89,0.52
310,6.41,-7.08,15.01,-5.01,-0.69,0.87
320,6.68,-6.26,14.03,-5.2,-0.59,1.16
330,6.55,-5.18,13.05,-5.3,-0.55,1.33
340,6.4,-4.46,12.35,-5.32,-0.56,1.35
350,6.29,-3.72,11.68,-5.29,-0.63,1.24
360,6.23,-3.06,11.19,-5.14,-0.77,1.07
370,6.11,-2.64,10.72,-4.97,-0.94,0.89
380,5.88,-2.3,10.21,-4.87,-1.03,0.77
390,5.55,-1.93,9.35,-4.86,-1.02,0.82
400,5.3,-1.57,8.37,-4.92,-0.95,1.03
410,5.11,-1.13,7.39,-4.95,-0.88,1.3
420,4.82,-0.81,6.62,-4.88,-0.83,1.51
430,4.48,-0.8,5.81,-4.73,-0.83,1.59
440,3.99,-0.85,5.26,-4.56,-0.83,1.57
450,3.48,-0.94,4.84,-4.4,-0.81,1.51
460,3.1,-1.0,4.34,-4.29,-0.75,1.44
470,2.94,-1.01,3.62,-4.17,-0.69,1.39
480,3.03,-0.97,3.0,-4.03,-0.71,1.33
490,3.11,-1.01,2.39,-3.88,-0.84,1.21
500,3.09,-0.95,2.13,-3.7,-1.02,1.05
510,2.91,-1.09,1.96,-3.5,-1.22,0.9
520,2.61,-1.24,1.55,-3.32,-1.33,0.83
530,2.4,-1.38,0.92,-3.15,-1.37,0.84
540,2.17,-1.57,0.03,-3.02,-1.34,0.93
550,1.88,-1.83,-0.89,-3.0,-1.22,1.05
560,1.48,-1.7,-1.89,-3.05,-1.04,1.13
570,1.05,-1.4,-2.97,-3.01,-0.85,1.16
580,0.89,-1.19,-3.99,-2.86,-0.75,1.13
590,0.69,-0.97,-4.98,-2.61,-0.82,1.01
600,0.4,-0.86,-6.02,-2.31,-1.0,0.81
610,-0.06,-0.79,-6.87,-1.99,-1.23,0.62
620,-0.57,-1.05,-7.8,-1.7,-1.39,0.5
630,-1.06,-1.5,-8.59,-1.46,-1.39,0.44
640,-1.3,-2.11,-9.15,-1.26,-1.24,0.42
650,-1.19,-2.69,-9.41,-1.04,-1.03,0.4
660,-0.73,-3.4,-9.29,-0.82,-0.85,0.35
670,-0.2,-4.14,-8.86,-0.64,-0.8,0.26
680,-0.16,-4.6,-8.26,-0.49,-0.87,0.18
690,-0.5,-5.09,-7.73,-0.36,-0.96,0.13
700,-0.96,-5.66,-7.39,-0.27,-0.98,0.1
710,-1.46,-6.02,-7.13,-0.22,-0.9,0.09
720,-1.77,-6.26,-7.12,-0.17,-0.72,0.11
730,-1.67,-6.5,-7.0,-0.11,-0.49,0.17
740,-1.24,-6.72,-6.92,-0.06,-0.31,0.22
750,-0.66,-6.97,-6.67,-0.03,-0.23,0.19
760,-0.24,-7.13,-6.38,0.01,-0.3,0.09
770,-0.16,-7.2,-6.15,0.06,-0.41,-0.03
780,-0.23,-7.31,-5.99,0.11,-0.53,-0.08
790,-0.4,-7.43,-5.82,0.18,-0.63,-0.11
800,-0.69,-7.67,-5.8,0.21,-0.68,-0.1
810,-1.0,-7.95,-5.83,0.2,-0.61,-0.05
820,-1.19,-8.26,-5.8,0.16,-0.4,0.03
830,-1.16,-8.42,-5.6,0.1,-0.13,0.12
840,-1.01,-8.51,-5.34,0.05,0.09,0.16
850,-0.75,-8.62,-4.97,0.03,0.19,0.17
860,-0.48,-8.7,-4.58,0.05,0.08,0.1
870,-0.52,-8.7,-4.43,0.12,-0.18,-0.01
880,-0.83,-8.78,-4.6,0.2,-0.41,-0.09
890,-1.16,-8.83,-4.84,0.24,-0.52,-0.13
900,-1.44,-8.88,-5.05,0.25,-0.49,-0.12
910,-1.62,-8.86,-5.15,0.23,-0.31,-0.09
920,-1.61,-8.88,-5.11,0.2,-0.05,-0.06
930,-1.47,-8.97,-5.01,0.17,0.18,-0.03
940,-1.21,-9.06,-4.84,0.14,0.35,-0.02
950,-0.86,-9.07,-4.67,0.14,0.34,-0.04
960,-0.64,-9.14,-4.68,0.18,0.19,-0.08
970,-0.56,-9.12,-4.76,0.23,0.01,-0.14
980,-0.59,-9.07,-4.94,0.28,-0.13,-0.19
990,-0.65,-9.0,-5.05,0.28,-0.19,-0.24
