timestamp,ax,ay,az,gx,gy,gz
0,-4.2,-0.45,7.87,-0.07,0.03,-0.03
10,-4.21,-0.45,7.84,-0.05,0.02,-0.03
20,-4.2,-0.52,7.76,-0.04,0.01,-0.02
30,-4.21,-0.66,7.69,-0.03,0.0,-0.01
40,-4.29,-0.81,7.7,-0.04,0.01,0.01
50,-4.31,-0.93,7.69,-0.06,0.01,0.01
60,-4.33,-1.04,7.63,-0.09,0.03,0.01
70,-4.31,-1.17,7.69,-0.11,0.04,0.0
80,-4.34,-1.39,7.79,-0.13,0.05,-0.01
90,-4.42,-1.7,7.89,-0.13,0.02,-0.03
100,-4.56,-1.96,7.98,-0.11,-0.04,-0.04
110,-4.66,-2.19,8.03,-0.08,-0.11,-0.06
120,-4.74,-2.36,8.03,-0.04,-0.18,-0.1
130,-4.71,-2.5,7.93,0.01,-0.23,-0.15
140,-4.58,-2.71,7.83,0.04,-0.22,-0.19
150,-4.54,-2.98,7.89,0.03,-0.13,-0.22
160,-4.71,-3.4,8.2,-0.03,-0.01,-0.22
170,-4.87,-3.9,8.7,-0.13,0.08,-0.21
180,-4.96,-4.46,9.17,-0.23,0.13,-0.2
190,-4.97,-5.04,9.58,-0.3,0.09,-0.2
200,-4.95,-5.51,9.98,-0.32,0.0,-0.24
210,-4.95,-5.93,10.25,-0.31,-0.1,-0.31
220,-4.93,-6.32,10.51,-0.31,-0.11,-0.39
230,-5.21,-6.69,11.13,-0.38,0.06,-0.43
240,-5.78,-7.18,12.18,-0.54,0.36,-0.41
250,-6.46,-7.81,13.33,-0.83,0.63,-0.34
260,-7.14,-8.62,14.62,-1.23,0.78,-0.29
270,-7.56,-9.27,15.64,-1.69,0.78,-0.34
280,-7.68,-9.65,16.43,-2.11,0.61,-0.55
290,-7.88,-9.74,17.15,-2.38,0.32,-0.87
300,-8.21,-9.5,17.83,-2.46,-0.03,-1.25
310,-8.49,-9.0,18.28,-2.41,-0.35,-1.61
320,-8.73,-8.57,18.74,-2.33,-0.53,-1.89
330,-9.03,-8.05,19.22,-2.31,-0.56,-2.08
340,-9.41,-7.44,19.79,-2.39,-0.5,-2.2
350,-9.84,-6.8,20.48,-2.56,-0.44,-2.27
360,-10.24,-5.94,20.87,-2.8,-0.45,-2.33
370,-10.47,-5.07,21.03,-3.08,-0.56,-2.41
380,-10.47,-4.13,20.85,-3.35,-0.72,-2.5
390,-10.25,-3.03,20.33,-3.6,-0.91,-2.6
400,-10.01,-1.98,19.67,-3.84,-1.08,-2.65
410,-9.72,-0.87,18.8,-4.06,-1.21,-2.65
420,-9.49,0.14,17.94,-4.24,-1.3,-2.58
430,-9.34,0.53,17.59,-4.33,-1.32,-2.49
440,-9.4,1.03,16.96,-4.35,-1.38,-2.39
450,-9.09,1.19,16.28,-4.43,-1.48,-2.35
460,-8.37,1.54,15.14,-4.54,-1.57,-2.43
470,-7.75,2.13,14.14,-4.7,-1.67,-2.56
480,-7.32,2.77,13.36,-4.84,-1.8,-2.68
490,-7.06,3.28,12.52,-4.89,-1.9,-2.74
500,-6.73,3.65,11.36,-4.88,-1.97,-2.72
510,-6.07,3.88,9.72,-4.87,-2.05,-2.64
520,-5.14,4.25,7.97,-4.91,-2.08,-2.53
530,-4.46,4.76,6.34,-4.95,-2.0,-2.4
540,-3.83,5.17,4.74,-5.01,-1.84,-2.24
550,-3.21,5.18,3.76,-5.0,-1.58,-2.07
560,-2.78,4.85,3.11,-4.88,-1.33,-1.95
570,-2.23,4.46,2.62,-4.7,-1.18,-1.9
580,-1.74,4.12,2.23,-4.49,-1.12,-1.94
590,-1.2,4.0,1.33,-4.31,-1.17,-2.05
600,-0.45,3.96,0.32,-4.21,-1.25,-2.16
610,0.17,3.88,-0.67,-4.16,-1.32,-2.24
620,0.73,3.76,-1.4,-4.1,-1.36,-2.26
