timestamp,ax,ay,az,gx,gy,gz
0,3.85,0.11,8.11,-0.09,0.06,0.05
10,3.85,0.15,8.09,-0.08,0.04,0.03
20,3.8,0.06,8.1,-0.08,0.02,0.02
30,3.76,0.01,8.14,-0.06,0.01,0.02
40,3.69,0.01,8.13,-0.05,0.01,0.02
50,3.68,-0.06,8.11,-0.04,0.02,0.02
60,3.67,-0.16,8.1,-0.03,0.02,0.02
70,3.68,-0.25,8.11,-0.03,0.02,0.02
80,3.67,-0.31,8.21,-0.04,0.02,0.01
90,3.67,-0.45,8.32,-0.07,0.02,0.0
100,3.67,-0.56,8.52,-0.13,0.03,-0.01
110,3.69,-0.55,8.72,-0.2,0.06,-0.03
120,3.7,-0.58,8.83,-0.25,0.09,-0.04
130,3.72,-0.57,8.89,-0.28,0.12,-0.05
140,3.71,-0.51,8.93,-0.28,0.13,-0.04
150,3.72,-0.52,8.88,-0.27,0.13,-0.03
160,3.73,-0.5,8.87,-0.24,0.11,-0.02
170,3.72,-0.55,8.9,-0.23,0.08,0.01
180,3.68,-0.63,9.09,-0.24,0.04,0.03
190,3.59,-0.71,9.21,-0.25,-0.0,0.05
200,3.41,-0.89,9.33,-0.27,-0.02,0.06
210,3.33,-1.12,9.5,-0.32,-0.03,0.06
220,3.27,-1.08,9.54,-0.38,-0.01,0.04
230,3.29,-1.09,9.6,-0.42,0.02,0.01
240,3.34,-1.09,9.75,-0.44,0.05,-0.01
250,3.45,-1.16,9.99,-0.43,0.05,-0.01
260,3.47,-1.45,10.52,-0.42,0.02,0.01
270,3.52,-1.72,11.15,-0.45,-0.02,0.03
280,3.45,-2.24,11.99,-0.54,-0.04,0.04
290,3.41,-2.83,12.94,-0.71,0.01,0.05
300,3.48,-3.18,13.87,-0.9,0.11,0.07
310,3.76,-3.68,14.46,-1.1,0.2,0.12
320,4.27,-4.15,14.76,-1.25,0.22,0.19
330,4.75,-4.61,14.9,-1.36,0.17,0.25
340,5.0,-5.03,15.33,-1.48,0.1,0.29
350,5.18,-5.43,15.86,-1.64,0.04,0.33
360,5.18,-5.92,16.44,-1.88,0.03,0.36
370,5.28,-6.22,17.08,-2.18,0.07,0.42
380,5.58,-6.56,17.4,-2.49,0.13,0.5
390,5.81,-6.8,17.4,-2.76,0.15,0.62
400,6.16,-7.06,17.11,-2.95,0.13,0.75
410,6.47,-7.31,16.44,-3.1,0.08,0.87
420,6.62,-7.35,16.19,-3.25,0.06,0.96
430,6.72,-7.21,15.95,-3.43,0.1,1.05
440,6.78,-7.0,15.89,-3.7,0.19,1.15
450,6.86,-6.85,16.01,-4.03,0.33,1.26
460,6.99,-6.62,15.94,-4.43,0.49,1.35
470,7.06,-5.83,15.75,-5.04,0.72,1.47
480,6.87,-4.84,15.3,-5.35,0.81,1.54
490,6.57,-4.0,14.7,-5.48,0.87,1.65
500,6.33,-3.57,14.1,-5.44,0.85,1.77
510,6.15,-3.13,13.34,-5.38,0.79,1.89
520,5.78,-2.93,12.71,-5.36,0.65,1.94
530,5.37,-2.9,11.74,-5.47,0.51,1.87
540,4.72,-2.52,10.89,-5.67,0.45,1.71
550,4.15,-2.16,10.24,-5.88,0.48,1.54
560,3.64,-1.64,9.33,-6.06,0.58,1.39
570,3.17,-1.25,8.55,-6.15,0.67,1.36
580,2.89,-0.65,8.02,-6.17,0.72,1.45
590,2.56,0.06,7.68,-5.99,0.77,1.59
600,2.59,-0.06,7.32,-5.63,0.75,1.7
610,2.87,-0.39,6.58,-5.26,0.61,1.74
620,2.91,-0.79,5.71,-5.01,0.32,1.7
630,2.72,-0.98,4.7,-4.9,-0.05,1.52
640,2.18,-1.21,3.68,-4.92,-0.39,1.25
650,1.6,-1.17,2.67,-5.02,-0.54,1.01
660,0.93,-0.41,1.81,-5.06,-0.49,0.91
670,0.31,0.37,1.03,-4.85,-0.35,0.96
680,0.17,0.68,-0.12,-4.36,-0.28,1.07
