timestamp,x,y,z
0,3.85,-2.04,7.81
10,3.8,-2.05,7.79
20,3.76,-2.05,7.73
30,3.74,-1.98,7.82
40,3.77,-1.98,7.92
50,3.81,-2.07,7.94
60,3.81,-2.09,7.96
70,3.83,-2.11,7.93
80,3.82,-2.05,7.95
90,3.82,-2.04,7.96
100,3.78,-2.15,8.05
110,3.72,-2.25,8.06
120,3.59,-2.25,8.11
130,3.41,-2.26,8.17
140,3.26,-2.3,8.2
150,3.19,-2.34,8.25
160,3.21,-2.43,8.32
170,3.32,-2.47,8.38
180,3.42,-2.51,8.46
190,3.55,-2.57,8.5
200,3.68,-2.58,8.56
210,3.78,-2.6,8.65
220,3.88,-2.6,8.71
230,3.96,-2.62,8.74
240,4.02,-2.65,8.76
250,4.06,-2.63,8.7
260,4.06,-2.57,8.64
270,4.06,-2.49,8.56
280,4.01,-2.44,8.44
290,4.0,-2.43,8.3
300,4.03,-2.38,8.18
310,4.0,-2.35,8.2
320,3.95,-2.43,8.09
330,3.93,-2.54,8.17
340,3.84,-2.63,8.37
350,3.79,-2.77,8.52
360,3.86,-2.92,8.53
370,3.87,-3.22,8.71
380,3.61,-3.57,8.77
390,3.33,-3.91,8.87
400,3.33,-4.19,9.01
410,3.69,-4.37,9.47
420,4.7,-4.91,10.29
430,5.86,-5.98,11.6
440,6.86,-7.55,13.75
450,7.84,-9.24,16.42
460,8.83,-10.81,19.49
470,9.41,-12.7,22.67
480,9.35,-13.99,24.97
490,8.83,-13.73,25.41
500,8.15,-11.93,24.19
510,7.66,-9.7,21.68
520,7.3,-7.85,18.72
530,7.37,-6.73,16.85
540,7.63,-6.49,17.03
550,7.59,-7.49,18.68
560,6.9,-7.53,18.86
570,6.32,-6.17,18.14
580,5.96,-4.75,16.71
590,5.79,-3.23,14.86
600,5.66,-2.05,13.06
610,5.55,-1.21,11.79
620,5.5,-0.77,11.09
630,5.72,-1.13,11.59
640,5.5,-1.45,11.52
650,5.45,-1.1,10.87
660,5.22,-0.71,10.01
670,5.11,0.17,8.46
680,5.19,0.48,7.63
690,5.09,0.76,6.39
700,5.14,1.52,4.9
710,5.09,1.78,3.5
720,4.69,2.42,2.01
730,4.24,2.56,0.6
740,3.81,2.27,-0.29
750,3.87,1.64,-0.38
760,3.46,0.86,-0.02
770,2.82,0.89,-0.18
780,2.52,1.07,-1.27
790,2.39,1.12,-4.01
800,1.41,2.83,-6.85
810,0.57,4.05,-9.45
820,0.22,4.59,-11.18
830,-0.44,4.21,-11.89
840,-0.66,3.75,-12.31
850,-0.97,2.32,-11.7
860,-1.35,1.34,-11.06
870,-1.54,0.17,-10.41
880,-1.7,-1.05,-9.92
890,-1.56,-2.37,-9.64
900,-1.38,-3.32,-9.47
910,-1.13,-4.19,-9.29
920,-1.1,-4.84,-9.14
930,-1.03,-5.58,-8.54
940,-0.87,-6.59,-7.6
950,-0.75,-7.6,-6.4
960,-0.83,-8.71,-5.21
970,-0.81,-9.49,-4.48
980,-0.8,-9.6,-4.6
990,-0.92,-9.61,-4.79
1000,-1.17,-9.49,-5.13
