timestamp,ax,ay,az,gx,gy,gz
0,1.19,-5.94,6.98,-0.11,0.05,-0.01
10,1.19,-5.92,6.91,-0.11,0.06,0.01
20,1.2,-5.91,6.92,-0.11,0.06,0.03
30,1.23,-5.94,6.98,-0.1,0.06,0.04
40,1.22,-5.98,6.94,-0.1,0.06,0.03
50,1.18,-6.01,6.92,-0.1,0.05,0.02
60,1.18,-6.02,6.89,-0.1,0.05,0.0
70,1.18,-6.02,6.84,-0.12,0.06,-0.01
80,1.18,-5.99,6.76,-0.14,0.06,-0.03
90,1.19,-5.9,6.71,-0.16,0.07,-0.03
100,1.17,-5.93,6.71,-0.16,0.07,-0.02
110,1.14,-5.95,6.63,-0.17,0.06,0.01
120,1.16,-5.95,6.61,-0.17,0.07,0.04
130,1.14,-6.01,6.57,-0.19,0.07,0.08
140,1.15,-6.07,6.52,-0.2,0.08,0.1
150,1.15,-6.11,6.49,-0.22,0.09,0.11
160,1.18,-6.16,6.54,-0.21,0.1,0.12
170,1.21,-6.19,6.64,-0.18,0.09,0.11
180,1.17,-6.34,6.8,-0.15,0.07,0.07
190,1.2,-6.56,6.89,-0.14,0.06,0.01
200,1.19,-6.69,6.9,-0.16,0.07,-0.06
210,1.16,-6.81,6.93,-0.21,0.09,-0.11
220,1.13,-6.83,6.87,-0.27,0.13,-0.12
230,1.16,-6.77,6.73,-0.31,0.18,-0.08
240,1.19,-6.66,6.65,-0.32,0.24,0.02
250,1.26,-6.56,6.62,-0.31,0.27,0.13
260,1.27,-6.56,6.74,-0.3,0.27,0.23
270,1.38,-6.57,6.73,-0.29,0.25,0.28
280,1.36,-6.72,6.79,-0.31,0.23,0.27
290,1.41,-6.85,6.74,-0.35,0.22,0.2
300,1.33,-6.72,6.71,-0.39,0.24,0.12
310,1.19,-6.67,6.75,-0.4,0.27,0.07
320,1.09,-6.58,6.66,-0.37,0.31,0.09
330,1.05,-6.53,6.52,-0.31,0.33,0.13
340,1.04,-6.57,6.45,-0.25,0.32,0.19
350,1.01,-6.65,6.45,-0.19,0.29,0.21
360,0.93,-6.83,6.51,-0.16,0.24,0.18
370,0.98,-7.0,6.43,-0.16,0.21,0.11
380,0.93,-7.02,6.34,-0.17,0.21,0.0
390,0.85,-7.01,6.22,-0.17,0.22,-0.09
400,0.74,-6.96,6.06,-0.15,0.24,-0.14
410,0.63,-7.02,6.14,-0.09,0.25,-0.13
420,0.58,-7.41,6.41,0.01,0.19,-0.09
430,0.66,-8.06,6.68,0.11,0.09,-0.09
440,0.75,-8.66,6.89,0.17,-0.03,-0.15
450,0.79,-9.21,6.92,0.17,-0.13,-0.27
460,0.77,-9.58,6.81,0.1,-0.14,-0.4
470,0.57,-9.74,6.99,-0.02,-0.04,-0.49
480,0.38,-10.04,7.23,-0.16,0.11,-0.47
490,0.47,-10.62,7.47,-0.3,0.23,-0.34
500,0.96,-11.37,7.6,-0.4,0.27,-0.16
510,1.57,-12.37,7.63,-0.48,0.25,-0.0
520,2.27,-13.6,8.22,-0.51,0.14,0.07
530,2.88,-14.74,8.67,-0.51,-0.09,0.03
540,3.07,-15.61,8.9,-0.57,-0.37,-0.09
550,2.93,-16.16,9.25,-0.74,-0.6,-0.17
560,2.62,-16.54,9.61,-1.01,-0.69,-0.15
570,2.25,-16.96,10.24,-1.31,-0.62,0.01
580,2.27,-17.54,10.74,-1.63,-0.43,0.25
590,2.6,-17.94,11.28,-1.96,-0.27,0.44
600,2.76,-17.9,11.76,-2.2,-0.23,0.51
610,2.92,-17.66,12.16,-2.36,-0.33,0.49
620,3.23,-17.55,12.74,-2.43,-0.53,0.37
630,3.41,-17.28,13.32,-2.46,-0.78,0.15
640,3.33,-16.88,13.91,-2.51,-1.01,-0.09
650,3.04,-16.16,14.35,-2.63,-1.12,-0.2
660,2.9,-15.45,14.71,-2.86,-1.1,-0.11
670,3.0,-14.87,15.27,-3.15,-1.05,0.1
680,3.02,-13.93,15.46,-3.46,-1.04,0.33
690,2.86,-12.63,15.25,-3.71,-1.05,0.53
700,2.65,-10.97,14.75,-3.85,-1.07,0.63
710,2.29,-9.07,13.9,-3.87,-1.07,0.62
720,1.96,-7.2,12.9,-3.85,-1.05,0.55
730,1.8,-5.36,11.87,-3.82,-1.02,0.45
740,1.66,-4.07,11.72,-3.74,-1.01,0.35
750,1.83,-3.35,11.49,-3.78,-1.05,0.19
760,1.54,-2.19,10.73,-3.94,-1.05,0.03
770,0.9,-0.66,9.71,-4.07,-0.99,0.04
780,0.45,0.6,8.39,-4.06,-0.86,0.22
790,0.55,1.23,7.4,-3.96,-0.73,0.42
800,0.93,1.42,6.95,-3.83,-0.75,0.43
810,1.14,1.49,6.53,-3.69,-0.92,0.23
820,1.18,1.45,5.91,-3.6,-1.18,-0.09
830,0.72,2.01,4.56,-3.51,-1.32,-0.39
840,-0.03,2.59,3.07,-3.32,-1.22,-0.5
850,-0.51,2.89,1.4,-3.05,-1.01,-0.42
860,-0.59,2.8,-0.61,-2.8,-0.84,-0.25
870,-0.55,2.56,-2.41,-2.71,-0.81,-0.12
880,-0.68,2.81,-4.14,-2.69,-0.88,-0.07
890,-1.09,3.17,-5.73,-2.58,-0.96,-0.11
900,-1.33,3.2,-7.42,-2.35,-0.94,-0.17
910,-1.24,2.97,-8.66,-2.01,-0.9,-0.26
920,-1.14,2.25,-9.36,-1.6,-0.94,-0.39
930,-1.17,1.32,-9.88,-1.2,-1.06,-0.55
940,-1.44,0.19,-10.0,-0.81,-1.18,-0.66
950,-1.7,-1.01,-9.73,-0.45,-1.2,-0.69
960,-1.69,-2.28,-9.36,-0.09,-1.16,-0.66
970,-1.3,-3.59,-9.05,0.18,-1.13,-0.65
980,-0.94,-4.55,-8.37,0.33,-1.08,-0.68
990,-0.68,-5.33,-7.76,0.42,-0.99,-0.72
