timestamp,x,y,z
0,7.03,-1.99,5.75
10,7.04,-2.11,5.86
20,6.99,-2.3,5.88
30,6.93,-2.42,5.94
40,6.89,-2.49,6.05
50,6.85,-2.56,6.09
60,6.81,-2.62,6.12
70,6.74,-2.69,6.17
80,6.76,-2.94,6.23
90,6.86,-3.33,6.34
100,7.04,-3.79,6.59
110,7.13,-4.47,6.95
120,7.12,-4.94,7.24
130,7.07,-5.16,7.38
140,6.99,-5.23,7.34
150,6.85,-5.27,7.18
160,6.88,-5.38,6.98
170,7.04,-5.89,6.74
180,7.45,-7.07,6.87
190,7.93,-8.71,7.57
200,8.26,-10.36,8.7
210,8.25,-11.48,9.62
220,8.06,-11.85,9.98
230,8.04,-12.03,9.73
240,8.27,-12.16,9.44
250,8.86,-12.38,9.11
260,9.56,-13.03,8.83
270,10.11,-13.96,8.9
280,10.5,-14.59,9.1
290,11.0,-14.89,9.17
300,11.26,-15.07,9.08
310,11.86,-15.29,8.83
320,12.48,-15.39,8.6
330,12.96,-15.41,8.45
340,13.31,-15.42,8.35
350,13.21,-15.39,8.03
360,12.8,-15.01,7.61
370,12.77,-14.44,7.31
380,12.61,-13.67,6.78
390,12.64,-12.46,6.15
400,12.84,-11.56,5.73
410,13.0,-10.65,5.62
420,13.09,-9.76,5.73
430,13.06,-8.85,5.84
440,13.08,-8.0,6.14
450,12.76,-7.08,6.31
460,12.1,-5.6,6.07
470,11.48,-4.07,5.75
480,10.91,-2.92,5.26
490,10.51,-2.38,4.43
500,10.3,-2.52,3.52
510,10.61,-3.12,3.24
520,10.86,-3.81,3.45
530,10.88,-4.04,3.66
540,10.77,-3.99,3.89
550,10.08,-3.62,3.79
560,9.11,-3.12,2.73
570,8.47,-2.46,1.48
580,8.26,-2.02,0.84
590,8.21,-2.37,0.62
600,7.95,-2.66,0.79
610,7.27,-2.37,0.83
620,5.65,-1.69,0.54
630,3.55,-0.52,-0.03
640,1.83,0.95,-0.7
650,-0.46,1.99,-1.63
660,-2.3,2.85,-2.74
670,-2.72,2.84,-3.89
680,-3.47,2.89,-4.89
690,-4.32,2.7,-5.83
700,-5.33,3.44,-6.17
710,-6.8,3.72,-6.48
720,-8.07,3.82,-6.62
730,-9.05,4.01,-6.71
740,-9.51,3.72,-6.86
750,-9.3,3.05,-6.75
760,-8.64,1.8,-6.95
770,-7.63,0.27,-7.21
780,-6.45,-1.35,-7.27
790,-5.29,-2.88,-7.07
800,-4.09,-4.45,-6.62
810,-3.28,-5.84,-6.29
820,-2.49,-7.04,-5.94
830,-1.84,-8.14,-5.85
840,-1.51,-8.79,-5.45
850,-1.33,-9.35,-5.33
860,-1.04,-9.76,-5.38
870,-1.22,-9.71,-5.27
880,-1.55,-9.51,-5.14
890,-1.94,-9.16,-4.99
900,-2.21,-9.05,-4.78
910,-2.45,-9.12,-4.78
920,-2.73,-9.13,-4.8
930,-2.98,-9.06,-4.82
940,-3.05,-8.85,-4.78
950,-3.02,-8.48,-4.62
960,-2.77,-8.26,-4.44
970,-2.62,-8.22,-4.41
980,-2.66,-8.35,-4.62
990,-2.61,-8.58,-4.87
1000,-2.59,-8.74,-4.88
