timestamp,x,y,z
0,0.51,1.22,8.39
10,0.94,1.24,8.83
20,0.97,1.06,9.11
30,0.75,0.89,9.15
40,0.6,0.74,9.0
50,0.84,0.6,8.86
60,1.24,0.51,8.65
70,1.38,0.39,8.49
80,1.17,0.4,8.5
90,0.86,0.4,8.97
100,0.68,0.24,9.87
110,0.0,0.11,10.67
120,-0.63,-0.07,11.11
130,-0.74,-0.39,11.43
140,-0.26,-0.72,11.92
150,0.3,-0.82,12.16
160,0.68,-0.95,12.31
170,0.59,-1.07,12.3
180,0.08,-0.95,12.33
190,-0.67,-0.52,12.74
200,-1.3,-0.21,13.77
210,-1.62,-0.22,15.31
220,-1.48,-0.64,17.23
230,-0.83,-1.17,18.59
240,-0.34,-1.26,18.73
250,0.09,-0.79,17.92
260,0.44,-0.48,16.78
270,0.46,-0.6,16.16
280,0.42,-0.73,16.4
290,0.47,-0.58,17.48
300,0.67,-0.37,18.76
310,1.0,0.01,19.82
320,1.48,0.69,20.1
330,1.87,1.08,19.43
340,2.35,1.12,18.33
350,2.94,1.46,16.69
360,3.1,1.67,15.09
370,3.01,1.83,14.22
380,2.76,2.26,14.19
390,2.43,2.39,14.84
400,2.26,2.35,15.02
410,2.48,2.31,14.29
420,3.26,2.31,12.7
430,3.86,2.17,11.17
440,4.0,1.95,10.1
450,3.73,1.89,9.65
460,3.1,2.08,10.16
470,2.75,1.98,10.63
480,2.56,1.84,10.38
490,2.35,1.6,10.19
500,2.4,1.09,9.7
510,2.59,0.93,8.54
520,2.76,1.27,6.85
530,2.62,1.92,5.4
540,1.92,2.54,4.76
550,1.4,2.2,5.18
560,1.74,0.87,6.01
570,2.08,-0.57,6.67
580,2.24,-1.48,6.77
590,2.31,-1.43,6.21
600,2.04,-0.76,5.09
610,1.07,-0.22,3.53
620,0.0,0.35,1.88
630,-0.76,0.71,0.8
640,-1.06,0.07,-0.36
650,-0.84,-1.05,-0.14
660,-0.3,-2.11,-0.36
670,0.4,-2.82,-0.39
680,0.86,-2.82,-1.1
690,0.8,-3.0,-1.55
700,0.29,-3.39,-2.19
710,-0.33,-3.94,-2.89
720,-0.88,-4.09,-4.24
730,-1.49,-3.66,-6.25
740,-2.06,-3.47,-7.68
750,-2.56,-3.64,-8.75
760,-2.06,-4.41,-7.83
770,-0.83,-5.58,-6.72
780,-0.29,-5.86,-6.58
790,-0.77,-6.05,-7.61
800,-1.87,-5.92,-7.96
810,-3.02,-5.66,-8.22
820,-4.25,-5.33,-8.73
830,-4.72,-5.05,-9.29
840,-4.7,-5.01,-9.59
850,-4.36,-5.31,-9.09
860,-3.84,-5.83,-7.81
870,-2.83,-6.85,-5.97
880,-1.63,-7.98,-4.46
890,-1.05,-8.55,-3.84
900,-0.98,-9.01,-4.07
910,-1.45,-8.96,-4.36
920,-2.05,-8.77,-4.66
930,-2.41,-8.79,-4.94
940,-2.32,-8.82,-5.02
950,-1.72,-9.33,-4.61
960,-0.89,-10.05,-4.06
970,0.01,-10.71,-3.39
980,0.59,-11.14,-3.14
990,0.65,-11.05,-3.37
1000,0.02,-10.65,-3.73
