timestamp,x,y,z
0,-1.55,-9.26,-4.31
10,-1.47,-9.37,-4.15
20,-1.37,-9.47,-3.98
30,-1.32,-9.54,-3.89
40,-1.34,-9.56,-3.91
50,-1.44,-9.51,-4.07
60,-1.57,-9.37,-4.28
70,-1.75,-9.17,-4.53
80,-1.9,-9.02,-4.64
90,-2.04,-9.04,-4.65
100,-2.11,-9.1,-4.51
110,-2.11,-9.11,-4.44
120,-2.09,-9.12,-4.45
130,-2.02,-9.01,-4.52
140,-2.0,-8.72,-4.73
150,-1.94,-8.42,-4.87
160,-1.92,-8.09,-4.95
170,-1.9,-7.71,-5.13
180,-1.99,-7.18,-5.5
190,-2.09,-6.52,-5.98
200,-2.15,-5.77,-6.59
210,-2.1,-4.86,-7.44
220,-1.91,-3.9,-8.56
230,-1.7,-2.84,-10.1
240,-1.71,-1.58,-12.62
250,-2.16,-0.74,-14.96
260,-2.94,-0.41,-15.18
270,-3.55,0.48,-13.78
280,-3.79,1.36,-11.25
290,-2.71,3.37,-8.39
300,-2.16,4.98,-5.7
310,-1.13,5.67,-1.59
320,1.14,2.87,8.59
330,4.26,-5.29,17.37
340,8.47,-7.75,12.27
350,7.27,-10.93,13.13
360,6.03,-8.1,12.04
370,2.39,-5.8,12.06
380,0.17,-4.03,12.95
390,-0.14,-3.08,13.97
400,0.42,-3.84,15.61
410,0.82,-5.32,19.02
420,1.57,-9.92,23.38
430,3.42,-12.73,24.57
440,4.7,-11.95,21.75
450,3.85,-9.4,18.15
460,2.57,-7.07,15.36
470,1.51,-5.73,12.99
480,0.63,-5.86,11.3
490,0.19,-6.34,10.32
500,0.52,-6.77,9.31
510,1.16,-6.82,8.72
520,1.57,-6.8,8.68
530,1.81,-6.91,9.6
540,2.16,-7.64,11.29
550,2.72,-8.53,12.21
560,2.68,-8.69,12.1
570,1.8,-8.37,11.52
580,0.78,-7.94,10.43
590,0.19,-6.96,9.31
600,-0.05,-6.18,8.59
610,0.19,-6.26,8.51
620,1.07,-7.44,9.54
630,1.92,-8.6,10.41
640,2.46,-8.78,10.4
650,2.02,-7.57,9.33
660,1.22,-5.92,7.36
670,0.22,-4.75,4.68
680,-0.91,-4.21,2.05
690,-1.55,-3.96,-0.18
700,-1.78,-4.21,-2.73
710,-0.76,-4.8,-4.35
720,-0.3,-5.49,-4.99
730,0.58,-6.08,-5.28
740,0.57,-6.52,-5.56
750,0.67,-6.34,-5.82
760,0.91,-6.51,-6.49
770,1.22,-7.17,-7.0
780,0.99,-7.39,-7.16
790,0.85,-7.6,-7.13
800,0.67,-7.45,-7.07
810,0.55,-7.4,-6.95
820,0.54,-7.53,-6.71
830,0.55,-7.74,-6.26
840,0.57,-7.84,-5.84
850,0.35,-8.02,-5.56
860,0.05,-8.16,-5.49
870,-0.21,-8.37,-5.55
880,-0.48,-8.52,-5.58
890,-0.71,-8.58,-5.55
900,-0.77,-8.55,-5.43
910,-0.81,-8.57,-5.2
920,-0.68,-8.63,-4.85
930,-0.45,-8.75,-4.33
940,-0.24,-8.85,-3.9
950,-0.29,-8.89,-3.85
960,-0.48,-8.91,-3.86
970,-0.67,-8.94,-4.1
980,-0.86,-8.94,-4.41
990,-1.04,-8.86,-4.71
1000,-1.26,-8.81,-4.85
