timestamp,x,y,z
0,-0.78,-10.15,-2.96
10,-0.82,-10.15,-3.16
20,-0.95,-10.05,-3.39
30,-1.05,-9.85,-3.47
40,-1.21,-9.73,-3.61
50,-1.32,-9.54,-3.78
60,-1.34,-9.51,-3.74
70,-1.3,-9.43,-3.74
80,-1.21,-9.43,-3.79
90,-1.0,-9.53,-3.69
100,-0.89,-9.68,-3.64
110,-0.99,-9.67,-3.67
120,-1.16,-9.5,-3.84
130,-1.41,-9.25,-4.07
140,-1.63,-9.05,-4.4
150,-1.79,-8.83,-4.5
160,-1.84,-8.63,-4.59
170,-1.87,-8.49,-4.64
180,-1.87,-8.31,-4.64
190,-1.99,-8.04,-4.68
200,-2.26,-7.64,-4.76
210,-2.53,-7.15,-4.94
220,-2.79,-6.43,-5.18
230,-2.96,-5.7,-5.61
240,-3.08,-4.92,-6.11
250,-3.18,-4.22,-6.62
260,-3.27,-3.48,-7.19
270,-3.48,-2.77,-8.04
280,-3.84,-2.48,-8.62
290,-2.47,-1.11,-9.13
300,-2.33,-1.19,-10.61
310,-3.88,-0.04,-11.05
320,-3.84,0.33,-10.45
330,-4.09,0.92,-8.2
340,-3.53,1.64,-6.29
350,-3.06,2.23,-4.37
360,-2.38,2.99,-2.64
370,-1.17,4.14,-0.63
380,0.68,5.46,2.69
390,3.01,4.03,9.39
400,5.45,-0.14,13.22
410,7.09,-2.51,12.22
420,7.44,-1.35,11.45
430,4.73,1.02,11.5
440,3.96,1.61,12.71
450,5.2,1.55,13.38
460,6.88,0.45,15.33
470,8.8,-1.17,18.49
480,10.26,-3.73,22.21
490,10.84,-5.39,25.02
500,11.22,-5.99,26.02
510,11.13,-4.99,25.07
520,11.03,-2.47,22.19
530,10.66,0.66,18.61
540,9.7,3.56,15.58
550,8.96,3.99,16.04
560,8.53,2.46,18.9
570,8.42,-0.34,22.4
580,8.5,-3.29,24.93
590,8.77,-5.04,25.18
600,8.94,-4.71,23.25
610,8.72,-2.9,20.35
620,8.29,-1.47,18.11
630,7.98,-1.63,17.81
640,7.86,-3.13,18.46
650,8.08,-5.0,19.83
660,8.88,-6.26,20.86
670,9.04,-5.41,20.09
680,8.4,-2.86,18.09
690,7.42,-0.33,14.94
700,6.16,1.33,11.59
710,5.42,1.03,9.03
720,4.49,0.67,6.04
730,3.14,0.51,3.1
740,2.05,-0.01,0.54
750,1.42,-0.96,-0.79
760,1.4,-1.69,-0.76
770,1.63,-1.73,-1.65
780,0.78,-2.18,-3.04
790,0.56,-1.21,-4.41
800,1.51,-1.47,-5.41
810,-1.07,-0.66,-6.56
820,-1.01,0.5,-7.85
830,-1.53,0.99,-8.64
840,-1.92,1.42,-9.29
850,-2.5,1.38,-9.82
860,-3.0,1.36,-10.23
870,-3.4,0.93,-10.42
880,-3.56,0.39,-10.31
890,-3.4,-0.41,-9.82
900,-3.15,-1.26,-9.25
910,-2.98,-2.04,-8.77
920,-2.99,-2.76,-8.49
930,-3.17,-3.37,-8.4
940,-3.32,-4.05,-7.89
950,-3.23,-4.79,-7.48
960,-3.39,-5.39,-7.3
970,-3.49,-5.88,-7.19
980,-3.38,-6.28,-7.31
990,-3.15,-7.3,-6.69
1000,-2.73,-7.46,-6.07
