timestamp,x,y,z
0,-1.57,-9.41,-3.84
10,-1.53,-9.46,-3.81
20,-1.56,-9.5,-3.82
30,-1.61,-9.49,-3.88
40,-1.62,-9.44,-3.96
50,-1.62,-9.44,-4.02
60,-1.63,-9.42,-4.12
70,-1.67,-9.38,-4.19
80,-1.64,-9.38,-4.13
90,-1.64,-9.38,-4.03
100,-1.65,-9.34,-4.04
110,-1.67,-9.26,-4.1
120,-1.71,-9.12,-4.19
130,-1.82,-8.96,-4.37
140,-1.94,-8.71,-4.56
150,-2.11,-8.42,-4.8
160,-2.3,-8.02,-4.99
170,-2.47,-7.62,-5.15
180,-2.59,-7.23,-5.28
190,-2.69,-6.88,-5.43
200,-2.75,-6.42,-5.75
210,-2.81,-6.02,-6.2
220,-2.88,-5.49,-6.75
230,-2.94,-4.82,-7.12
240,-3.03,-4.24,-7.53
250,-3.04,-3.6,-8.31
260,-3.01,-2.71,-9.74
270,-3.22,-1.62,-11.78
280,-3.91,-0.7,-12.87
290,-4.45,-0.01,-11.97
300,-4.15,1.07,-9.46
310,-2.98,1.88,-6.35
320,-1.08,2.47,-3.44
330,0.81,3.7,-0.57
340,2.15,3.88,3.28
350,1.94,2.77,7.73
360,2.47,1.56,11.75
370,5.68,-3.84,16.68
380,8.13,-6.43,17.18
390,7.2,-10.24,19.46
400,8.88,-11.11,20.12
410,8.44,-9.19,18.93
420,7.11,-6.99,18.1
430,5.51,-5.53,17.34
440,4.51,-5.04,16.86
450,4.43,-5.56,16.88
460,4.64,-6.56,16.7
470,4.96,-6.98,15.59
480,4.93,-6.51,13.54
490,4.39,-5.81,11.4
500,3.65,-5.3,10.04
510,2.98,-4.89,9.51
520,2.71,-5.0,9.39
530,2.6,-5.17,9.59
540,2.66,-5.55,10.1
550,2.97,-6.41,10.5
560,3.43,-6.89,10.42
570,3.88,-6.8,9.81
580,3.97,-6.52,9.28
590,3.8,-5.93,9.18
600,3.71,-5.84,9.86
610,3.9,-6.8,11.65
620,4.47,-8.97,14.22
630,4.91,-10.75,15.84
640,5.22,-10.45,15.83
650,5.22,-9.0,14.64
660,5.01,-7.02,12.58
670,4.13,-5.4,10.57
680,3.21,-4.55,8.95
690,2.32,-4.75,8.2
700,1.86,-5.23,7.18
710,1.47,-5.36,5.55
720,1.18,-5.25,3.6
730,1.02,-4.99,1.41
740,0.63,-4.8,-0.89
750,0.13,-4.55,-3.21
760,-0.19,-4.38,-4.97
770,-0.31,-4.85,-6.18
780,0.15,-4.97,-6.73
790,-0.62,-6.45,-5.67
800,-0.76,-5.52,-5.52
810,-0.56,-5.92,-6.12
820,-0.46,-5.96,-6.22
830,-0.4,-5.96,-6.79
840,-0.33,-5.89,-7.21
850,-0.32,-6.13,-7.48
860,-0.29,-6.47,-7.38
870,-0.23,-6.94,-6.79
880,-0.12,-7.4,-6.14
890,-0.12,-7.68,-5.74
900,-0.29,-7.79,-5.73
910,-0.47,-7.89,-5.79
920,-0.49,-8.17,-5.72
930,-0.74,-8.31,-5.58
940,-0.92,-8.37,-5.67
950,-0.94,-8.57,-5.64
960,-0.77,-8.76,-5.45
970,-0.74,-8.92,-5.27
980,-0.91,-8.98,-5.14
990,-1.08,-9.05,-5.01
1000,-1.09,-9.22,-4.52
