timestamp,x,y,z
0,-1.04,-9.57,-3.9
10,-0.97,-9.58,-3.86
20,-0.88,-9.6,-3.77
30,-0.8,-9.64,-3.7
40,-0.74,-9.72,-3.64
50,-0.7,-9.75,-3.57
60,-0.69,-9.79,-3.65
70,-0.8,-9.79,-3.72
80,-0.88,-9.75,-3.77
90,-0.95,-9.74,-3.77
100,-0.95,-9.71,-3.71
110,-0.91,-9.69,-3.72
120,-0.9,-9.67,-3.72
130,-0.89,-9.61,-3.67
140,-0.9,-9.58,-3.69
150,-0.93,-9.59,-3.68
160,-0.97,-9.65,-3.66
170,-1.04,-9.65,-3.68
180,-1.14,-9.58,-3.78
190,-1.2,-9.44,-3.85
200,-1.22,-9.33,-3.86
210,-1.23,-9.29,-3.93
220,-1.2,-9.22,-3.98
230,-1.09,-9.26,-3.88
240,-1.08,-9.2,-3.79
250,-1.11,-9.11,-3.78
260,-1.27,-9.05,-3.99
270,-1.44,-8.81,-4.27
280,-1.64,-8.66,-4.52
290,-1.76,-8.59,-4.64
300,-1.87,-8.6,-4.51
310,-1.76,-8.66,-4.26
320,-1.73,-8.64,-4.05
330,-1.73,-8.52,-4.19
340,-1.82,-8.08,-4.69
350,-2.05,-7.42,-5.48
360,-2.34,-6.51,-6.31
370,-2.67,-5.5,-7.07
380,-2.92,-4.5,-7.68
390,-3.02,-3.65,-8.46
400,-3.1,-3.03,-10.0
410,-3.17,-2.15,-12.25
420,-3.46,-1.02,-14.97
430,-3.92,-0.44,-17.42
440,-4.91,0.34,-19.04
450,-5.11,2.45,-17.62
460,-4.9,4.6,-12.36
470,-3.71,6.47,-6.31
480,-1.77,8.46,-0.54
490,0.06,8.66,8.78
500,5.22,4.08,16.33
510,8.14,0.45,12.97
520,7.01,-1.08,15.57
530,5.62,-5.45,15.54
540,4.55,-5.44,16.23
550,5.73,-5.26,16.51
560,6.3,-5.59,16.99
570,5.83,-5.62,18.22
580,5.64,-6.56,19.85
590,5.93,-6.44,20.2
600,5.48,-5.54,19.43
610,4.84,-4.19,17.79
620,4.46,-2.91,15.7
630,4.11,-2.36,13.85
640,3.62,-2.57,12.94
650,3.25,-3.24,12.74
660,3.07,-4.29,12.79
670,2.91,-5.27,12.95
680,2.68,-6.33,13.3
690,2.25,-6.68,13.15
700,1.71,-6.11,12.52
710,1.31,-5.5,11.97
720,1.07,-5.63,11.6
730,1.09,-6.05,11.91
740,1.57,-6.5,12.13
750,2.01,-6.66,11.81
760,2.64,-7.21,12.01
770,3.18,-7.55,11.77
780,3.33,-6.76,10.56
790,3.01,-5.57,8.99
800,2.3,-4.49,6.63
810,1.34,-4.07,3.86
820,0.8,-4.58,1.99
830,0.43,-5.1,0.35
840,-0.17,-5.14,-1.47
850,-0.05,-5.09,-3.48
860,-0.39,-4.95,-5.85
870,-0.47,-6.43,-6.67
880,-0.03,-6.66,-5.46
890,0.09,-6.96,-5.52
900,0.27,-6.87,-5.17
910,0.18,-7.2,-4.94
920,0.02,-7.16,-5.03
930,-0.01,-7.3,-5.08
940,0.15,-7.49,-5.14
950,0.39,-7.81,-5.23
960,0.68,-8.33,-4.93
970,1.02,-8.95,-4.27
980,1.06,-9.37,-3.82
990,0.9,-9.61,-3.47
1000,0.59,-9.65,-3.45
