timestamp,x,y,z
0,-0.38,-9.42,-3.57
10,-0.38,-9.4,-3.61
20,-0.34,-9.41,-3.71
30,-0.25,-9.37,-3.73
40,-0.19,-9.37,-3.77
50,-0.15,-9.38,-3.78
60,-0.16,-9.42,-3.8
70,-0.24,-9.45,-3.83
80,-0.37,-9.45,-3.79
90,-0.56,-9.49,-3.73
100,-0.78,-9.51,-3.66
110,-0.81,-9.49,-3.59
120,-0.85,-9.4,-3.55
130,-0.79,-9.24,-3.71
140,-0.8,-8.99,-3.96
150,-0.79,-8.66,-4.11
160,-0.85,-8.21,-4.42
170,-1.01,-7.67,-5.05
180,-1.63,-6.98,-6.69
190,-3.02,-5.89,-8.78
200,-4.19,-4.08,-10.98
210,-4.14,-0.92,-14.2
220,-3.3,1.23,-16.41
230,-2.4,3.41,-17.7
240,-0.8,6.07,-20.01
250,1.22,7.95,-21.15
260,2.31,10.64,-19.38
270,3.12,12.39,-13.37
280,2.3,12.22,-4.16
290,0.84,9.11,3.09
300,0.48,7.59,8.84
310,3.45,7.28,10.38
320,2.15,6.2,14.5
330,3.11,6.11,19.54
340,4.28,3.58,23.67
350,4.17,1.89,26.61
360,3.73,-0.76,28.48
370,2.91,-1.39,28.79
380,2.9,-0.78,27.5
390,3.36,0.84,25.98
400,4.45,1.57,24.67
410,5.41,1.93,23.49
420,5.75,1.54,21.7
430,5.85,1.19,19.57
440,5.56,0.7,18.01
450,4.76,-0.34,17.46
460,4.24,-1.53,17.1
470,3.92,-2.12,16.73
480,3.92,-2.14,16.04
490,4.24,-1.85,15.44
500,4.93,-1.56,15.13
510,5.43,-1.48,15.3
520,5.51,-1.34,15.3
530,4.84,-1.11,15.27
540,3.69,-1.63,15.47
550,2.16,-2.11,15.58
560,0.79,-2.57,15.64
570,0.47,-2.97,15.78
580,0.73,-2.99,15.48
590,1.33,-2.75,14.69
600,1.9,-3.07,13.44
610,2.12,-3.72,12.13
620,1.72,-4.14,11.38
630,1.15,-4.23,9.84
640,0.83,-4.34,8.05
650,0.59,-3.99,6.8
660,0.49,-3.88,5.12
670,0.8,-3.94,3.34
680,0.72,-4.38,1.95
690,0.44,-4.29,0.27
700,0.59,-3.92,-1.5
710,2.44,-3.84,-3.46
720,1.19,-3.9,-4.79
730,0.56,-3.54,-5.24
740,0.24,-3.4,-5.95
750,-0.08,-3.43,-6.18
760,-0.35,-3.63,-6.38
770,-0.36,-3.51,-6.74
780,-0.37,-3.47,-7.41
790,-0.44,-3.4,-8.22
800,-0.55,-3.42,-8.97
810,-0.59,-3.49,-9.8
820,-0.72,-3.53,-9.39
830,-0.74,-4.28,-9.2
840,-0.57,-4.47,-8.44
850,-0.51,-4.9,-8.04
860,-0.22,-5.17,-7.69
870,0.02,-5.43,-7.59
880,0.37,-5.49,-7.74
890,0.5,-5.67,-7.85
900,0.36,-6.04,-7.71
910,0.08,-6.5,-7.45
920,0.08,-6.94,-7.11
930,0.0,-7.42,-6.66
940,0.02,-7.84,-6.14
950,0.06,-8.23,-5.99
960,0.36,-8.47,-5.97
970,0.26,-8.56,-6.0
980,0.2,-8.61,-6.09
990,0.17,-8.64,-6.18
1000,0.29,-8.7,-6.29
