timestamp,x,y,z
0,-0.39,-9.47,-4.04
10,-0.5,-9.42,-4.13
20,-0.62,-9.41,-4.19
30,-0.69,-9.37,-4.23
40,-0.6,-9.38,-3.99
50,-0.43,-9.51,-3.6
60,-0.19,-9.7,-3.26
70,-0.13,-9.82,-3.23
80,-0.22,-9.81,-3.38
90,-0.38,-9.76,-3.6
100,-0.59,-9.69,-3.85
110,-0.7,-9.6,-4.0
120,-0.79,-9.56,-4.06
130,-0.8,-9.51,-3.98
140,-0.74,-9.45,-3.85
150,-0.61,-9.45,-3.71
160,-0.35,-9.54,-3.52
170,-0.22,-9.6,-3.57
180,-0.21,-9.6,-3.77
190,-0.31,-9.51,-4.09
200,-0.47,-9.38,-4.35
210,-0.6,-9.23,-4.46
220,-0.77,-9.08,-4.53
230,-0.96,-8.93,-4.59
240,-1.12,-8.69,-4.66
250,-1.24,-8.43,-4.71
260,-1.26,-8.22,-4.66
270,-1.2,-8.08,-4.58
280,-1.05,-7.91,-4.53
290,-1.07,-7.75,-4.72
300,-1.15,-7.52,-5.0
310,-1.37,-7.05,-5.37
320,-1.68,-6.71,-5.65
330,-2.3,-6.23,-6.25
340,-3.17,-5.81,-7.76
350,-3.88,-4.86,-9.42
360,-4.25,-2.9,-11.37
370,-4.44,-0.62,-12.06
380,-3.8,1.45,-9.16
390,-1.88,3.28,-5.53
400,0.03,4.53,-1.95
410,2.27,5.26,2.19
420,4.02,5.89,5.43
430,3.79,5.93,11.05
440,6.18,2.83,15.33
450,8.09,-4.3,18.86
460,11.74,-9.82,19.46
470,11.16,-12.13,19.88
480,12.95,-14.08,20.73
490,13.71,-12.53,20.17
500,11.22,-8.88,17.78
510,9.16,-5.35,14.55
520,7.97,-3.0,12.22
530,7.56,-2.43,11.47
540,7.52,-3.44,11.58
550,7.57,-4.76,11.6
560,7.94,-5.36,10.99
570,7.65,-5.29,9.66
580,6.92,-4.93,8.54
590,6.13,-4.29,7.53
600,5.89,-3.89,6.95
610,6.0,-4.09,7.35
620,6.16,-4.94,8.01
630,6.22,-5.49,8.7
640,6.06,-5.88,9.14
650,5.81,-6.0,9.35
660,5.59,-6.08,9.15
670,5.55,-6.39,9.27
680,5.8,-7.48,9.52
690,6.09,-8.22,9.4
700,6.25,-8.38,9.39
710,6.22,-8.23,9.0
720,5.72,-7.7,8.27
730,4.92,-6.92,7.57
740,4.24,-6.08,7.33
750,3.66,-5.54,6.96
760,3.16,-5.47,6.65
770,2.87,-5.68,6.02
780,2.81,-5.89,5.4
790,2.76,-6.15,4.38
800,2.58,-6.1,2.9
810,2.17,-5.79,1.42
820,1.68,-5.3,0.18
830,1.17,-5.11,-0.77
840,0.89,-5.35,-1.32
850,0.58,-5.69,-1.93
860,0.13,-5.87,-2.94
870,-0.45,-5.96,-3.6
880,-0.13,-5.96,-5.38
890,-0.72,-5.64,-6.05
900,-0.96,-5.87,-6.96
910,-0.67,-6.14,-7.55
920,-0.78,-6.73,-7.5
930,-1.15,-6.24,-7.09
940,-1.51,-6.45,-7.57
950,-1.48,-6.69,-7.55
960,-1.58,-6.86,-7.46
970,-1.48,-7.1,-7.02
980,-1.32,-7.37,-6.58
990,-1.35,-7.67,-6.34
1000,-1.37,-7.96,-5.96
