timestamp,x,y,z
0,0.28,-1.02,9.28
10,0.25,-1.01,9.28
20,0.2,-0.99,9.27
30,0.14,-0.96,9.29
40,0.09,-0.95,9.21
50,0.07,-0.91,9.22
60,0.06,-0.87,9.17
70,0.06,-0.79,9.09
80,0.04,-0.72,9.01
90,0.06,-0.72,9.0
100,0.13,-0.81,8.95
110,0.18,-0.84,8.87
120,0.23,-0.91,8.81
130,0.28,-1.07,8.82
140,0.39,-1.2,8.77
150,0.42,-1.28,8.81
160,0.4,-1.25,8.91
170,0.29,-1.24,8.98
180,0.11,-1.3,9.04
190,-0.06,-1.51,9.3
200,-0.17,-1.82,9.76
210,-0.17,-2.3,10.25
220,-0.02,-2.74,10.48
230,0.27,-3.09,10.48
240,0.51,-3.2,10.49
250,0.62,-3.3,10.43
260,0.67,-3.45,10.42
270,0.56,-3.56,10.58
280,0.38,-3.76,11.07
290,0.28,-4.11,11.85
300,0.37,-4.76,12.67
310,0.69,-5.52,13.51
320,0.87,-6.24,14.42
330,0.63,-6.98,15.37
340,0.02,-7.62,16.22
350,-0.62,-8.45,17.25
360,-0.64,-9.29,18.35
370,-0.15,-9.45,19.15
380,0.48,-9.67,20.15
390,1.09,-10.13,20.97
400,1.72,-10.65,21.51
410,2.22,-10.71,21.58
420,2.29,-9.9,21.27
430,1.93,-8.8,20.94
440,1.58,-7.55,20.22
450,1.61,-6.54,19.16
460,1.87,-6.14,18.15
470,2.11,-5.87,17.23
480,1.9,-5.61,16.13
490,1.8,-5.76,15.3
500,1.9,-6.13,14.62
510,1.91,-6.21,13.77
520,1.83,-6.11,13.42
530,1.89,-5.88,13.23
540,1.65,-5.49,12.84
550,1.59,-4.61,11.93
560,1.79,-3.1,10.75
570,1.76,-1.42,9.06
580,1.51,0.26,7.35
590,1.49,1.7,5.71
600,1.28,2.73,3.93
610,0.95,3.37,2.43
620,0.61,3.72,1.56
630,0.42,3.25,0.52
640,-0.17,2.57,-0.15
650,-1.2,2.02,0.03
660,-1.77,1.2,0.29
670,-1.89,0.83,0.3
680,-1.12,0.23,0.29
690,-0.8,-0.06,-0.76
700,-0.51,-0.19,-1.25
710,-0.69,-0.39,-2.11
720,-0.89,-0.38,-2.64
730,-1.09,-0.73,-3.62
740,-1.54,-0.91,-4.24
750,-2.02,-1.15,-5.03
760,-2.07,-1.51,-5.65
770,-1.86,-1.65,-6.36
780,-1.57,-1.81,-6.84
790,-1.39,-2.04,-7.41
800,-0.99,-2.46,-7.88
810,-0.43,-2.84,-8.68
820,0.16,-3.09,-8.78
830,2.04,-2.3,-7.94
840,1.79,-2.87,-8.19
850,-0.03,-4.0,-9.31
860,-2.08,-5.94,-11.58
870,-1.96,-7.6,-12.65
880,-1.37,-6.95,-10.53
890,-1.27,-6.08,-9.08
900,-1.12,-6.21,-8.13
910,-0.83,-6.99,-7.48
920,-0.55,-7.61,-7.06
930,-0.16,-8.53,-6.83
940,0.2,-8.98,-6.43
950,0.36,-8.98,-6.14
960,0.32,-9.37,-5.88
970,0.11,-9.65,-5.74
980,-0.09,-9.85,-5.51
990,-0.07,-9.97,-5.33
1000,-0.03,-9.97,-5.13
