timestamp,x,y,z
0,3.58,-4.87,6.42
10,3.56,-4.81,6.5
20,3.5,-4.78,6.56
30,3.48,-4.78,6.63
40,3.49,-4.77,6.58
50,3.49,-4.68,6.42
60,3.51,-4.55,6.34
70,3.49,-4.37,6.28
80,3.52,-4.25,6.24
90,3.54,-4.17,6.17
100,3.5,-4.17,6.19
110,3.51,-4.26,6.39
120,3.41,-4.47,6.57
130,3.36,-4.62,6.69
140,3.39,-4.7,6.75
150,3.32,-4.72,6.68
160,3.27,-4.71,6.58
170,3.32,-4.75,6.49
180,3.36,-4.7,6.48
190,3.44,-4.73,6.62
200,3.45,-4.84,6.94
210,3.37,-4.8,7.11
220,3.35,-4.82,6.85
230,3.51,-4.98,6.83
240,3.75,-5.71,7.19
250,4.18,-7.12,8.21
260,4.53,-8.83,9.56
270,4.62,-10.22,10.48
280,4.76,-11.32,10.91
290,4.74,-12.41,11.09
300,5.24,-13.26,11.7
310,5.69,-14.27,12.38
320,6.28,-15.21,13.52
330,6.94,-16.28,15.23
340,7.36,-17.21,17.49
350,7.26,-18.74,19.94
360,6.84,-18.95,22.45
370,6.27,-18.87,23.68
380,5.66,-17.48,23.93
390,5.66,-15.71,23.68
400,5.84,-14.14,23.35
410,6.21,-12.5,23.49
420,6.87,-11.53,23.16
430,7.4,-9.49,22.48
440,7.76,-7.18,21.17
450,7.98,-4.82,19.55
460,8.32,-2.81,17.78
470,8.88,-1.31,17.11
480,9.14,-0.56,17.2
490,9.0,0.16,16.77
500,8.99,1.1,16.53
510,8.62,1.92,16.33
520,7.99,2.45,15.6
530,7.75,3.17,14.39
540,7.2,3.51,13.11
550,6.89,3.7,11.81
560,6.98,3.82,11.09
570,6.72,3.72,10.85
580,5.92,3.82,9.94
590,5.04,4.07,8.9
600,3.84,4.38,8.0
610,3.0,4.74,7.48
620,2.56,4.5,7.39
630,2.37,3.77,7.2
640,2.66,2.97,6.79
650,3.0,2.34,5.55
660,3.59,1.9,3.92
670,4.09,1.62,2.23
680,4.33,1.74,0.17
690,4.13,2.23,-1.58
700,3.04,2.83,-2.95
710,1.84,3.27,-4.81
720,0.45,3.68,-5.96
730,-0.71,3.71,-7.78
740,-1.28,3.62,-9.28
750,-1.41,3.34,-10.92
760,-1.77,3.48,-12.58
770,-2.02,3.41,-14.31
780,-2.29,3.83,-15.77
790,-3.36,4.18,-16.72
800,-4.07,4.32,-17.59
810,-4.81,3.84,-17.31
820,-5.48,3.06,-17.2
830,-5.56,1.91,-16.24
840,-4.9,0.18,-15.06
850,-3.64,-1.69,-13.56
860,-2.05,-3.27,-12.05
870,-0.57,-4.56,-10.58
880,1.03,-5.43,-9.59
890,1.87,-6.68,-9.03
900,2.28,-7.47,-8.25
910,2.4,-8.32,-7.21
920,2.29,-9.17,-6.2
930,2.39,-10.01,-5.48
940,1.9,-10.27,-4.98
950,1.44,-10.6,-4.87
960,0.74,-10.38,-5.2
970,0.24,-10.26,-5.67
980,0.04,-9.73,-6.09
990,-0.15,-9.3,-6.33
1000,-0.38,-9.16,-6.89
