timestamp,x,y,z
0,1.08,-1.36,9.17
10,0.78,-1.16,8.93
20,0.53,-1.07,8.71
30,0.41,-1.03,8.75
40,0.36,-1.13,9.09
50,0.43,-1.49,9.33
60,0.65,-1.86,9.54
70,0.86,-2.15,9.6
80,1.04,-2.31,9.55
90,1.06,-2.32,9.36
100,0.91,-2.26,9.19
110,0.72,-2.39,9.35
120,0.71,-2.84,10.08
130,0.9,-3.43,11.2
140,1.29,-3.82,12.0
150,1.67,-4.21,12.36
160,1.83,-4.48,12.16
170,1.79,-4.74,11.67
180,1.68,-4.99,10.93
190,1.54,-5.07,10.33
200,1.3,-5.14,9.65
210,0.85,-4.96,9.2
220,0.36,-4.73,8.99
230,0.17,-4.66,9.11
240,0.68,-4.53,9.56
250,1.76,-4.5,9.82
260,2.32,-5.32,9.74
270,1.84,-6.37,9.84
280,1.12,-6.35,10.52
290,-0.35,-5.95,10.41
300,-2.07,-6.13,9.54
310,-2.65,-6.72,8.91
320,-1.77,-6.83,10.26
330,-1.11,-6.09,12.31
340,-0.59,-6.65,14.71
350,-0.42,-7.35,16.48
360,-0.23,-7.74,17.89
370,-0.2,-7.85,19.08
380,-0.19,-7.72,20.25
390,0.06,-7.48,21.8
400,0.27,-6.93,22.96
410,0.51,-6.32,23.1
420,0.67,-5.51,22.33
430,0.84,-4.16,20.65
440,0.87,-2.99,18.44
450,0.72,-2.16,16.15
460,0.49,-1.53,14.16
470,0.37,-1.42,12.78
480,0.74,-1.0,12.76
490,1.25,-0.51,13.01
500,1.45,-0.38,12.7
510,1.52,-0.26,12.08
520,1.52,0.06,11.31
530,1.76,0.51,10.16
540,1.91,0.95,8.6
550,1.83,1.28,6.98
560,1.68,1.69,5.4
570,1.52,2.17,3.78
580,1.23,2.56,2.38
590,0.71,2.76,1.3
600,0.04,2.59,0.45
610,-0.64,2.51,0.4
620,-0.81,1.97,0.35
630,-0.88,1.36,0.63
640,-0.67,0.7,0.83
650,-0.38,0.22,0.03
660,-0.26,0.06,-0.88
670,-0.09,-0.4,-1.38
680,-0.04,-0.95,-2.09
690,-0.11,-1.35,-2.82
700,-0.35,-1.96,-3.55
710,-0.62,-3.13,-4.03
720,-0.43,-3.82,-4.41
730,-0.36,-4.3,-5.22
740,-0.34,-4.56,-5.61
750,-0.65,-4.82,-6.5
760,-0.94,-5.06,-7.3
770,-1.09,-5.31,-7.95
780,-1.12,-5.68,-8.52
790,-1.17,-6.47,-8.79
800,-1.18,-6.88,-9.14
810,-1.19,-7.26,-9.02
820,-1.13,-7.75,-8.54
830,-1.06,-8.15,-8.05
840,-0.86,-8.65,-7.48
850,-0.48,-9.41,-6.62
860,0.0,-10.03,-6.31
870,0.24,-10.59,-6.06
880,0.23,-10.68,-5.75
890,0.12,-10.54,-5.67
900,-0.25,-10.39,-5.68
910,-0.45,-10.31,-5.47
920,-0.53,-10.38,-5.08
930,-0.43,-10.84,-4.41
940,-0.06,-10.93,-3.59
950,0.0,-11.29,-2.78
960,0.17,-11.18,-2.05
970,0.11,-10.88,-2.03
980,-0.05,-10.66,-2.26
990,-0.18,-10.26,-2.89
1000,-0.48,-9.86,-3.15
