timestamp,x,y,z
0,-3.19,-8.43,4.8
10,-3.13,-8.26,4.66
20,-2.91,-8.06,4.53
30,-2.69,-7.91,4.4
40,-2.53,-7.86,4.34
50,-2.38,-7.86,4.32
60,-2.27,-7.74,4.35
70,-2.28,-7.63,4.25
80,-2.35,-7.69,4.28
90,-2.6,-7.69,4.33
100,-2.8,-7.45,4.14
110,-3.0,-7.15,3.89
120,-2.77,-6.82,3.79
130,-2.44,-6.56,3.86
140,-1.97,-6.7,4.02
150,-1.63,-6.86,4.14
160,-1.55,-6.97,4.08
170,-1.74,-7.07,4.07
180,-2.0,-6.73,3.96
190,-2.23,-6.36,4.25
200,-2.58,-6.11,4.57
210,-2.4,-6.15,4.88
220,-2.07,-6.16,4.98
230,-0.82,-6.29,4.87
240,0.0,-6.15,4.54
250,0.28,-5.98,4.23
260,0.07,-5.93,4.09
270,-0.35,-6.11,4.35
280,-0.76,-6.43,4.61
290,-0.77,-6.61,4.96
300,-0.14,-6.79,5.43
310,0.4,-6.94,5.74
320,0.78,-6.67,5.67
330,1.22,-6.29,5.59
340,1.44,-6.51,5.56
350,1.63,-6.91,5.41
360,1.83,-7.21,5.86
370,2.07,-7.82,6.35
380,2.3,-8.19,6.53
390,2.08,-8.09,6.47
400,1.78,-7.83,6.48
410,0.99,-8.14,6.49
420,0.9,-7.65,6.18
430,0.83,-7.67,6.05
440,0.72,-8.05,6.21
450,0.9,-8.53,6.51
460,1.11,-8.89,6.53
470,1.23,-9.23,6.66
480,1.43,-9.64,6.76
490,1.72,-10.29,7.05
500,2.01,-11.44,7.69
510,2.32,-12.64,8.55
520,2.62,-13.4,9.36
530,3.0,-13.76,9.9
540,3.05,-14.06,10.29
550,3.39,-13.97,10.46
560,4.13,-14.0,10.26
570,4.92,-13.7,10.38
580,5.04,-13.17,9.33
590,5.77,-12.75,8.72
600,5.73,-12.7,8.52
610,5.7,-12.72,9.03
620,5.44,-12.84,10.07
630,5.54,-12.58,10.95
640,5.75,-12.3,11.65
650,5.82,-12.11,12.01
660,5.89,-11.4,11.17
670,7.03,-10.61,9.58
680,7.98,-10.73,9.24
690,8.14,-10.81,10.07
700,7.79,-10.62,10.79
710,7.03,-9.97,10.76
720,6.17,-9.08,9.77
730,5.77,-8.25,8.98
740,5.79,-7.88,8.46
750,6.43,-8.12,9.0
760,7.16,-8.07,9.7
770,8.17,-7.75,9.82
780,8.94,-7.06,9.68
790,9.18,-6.29,9.21
800,8.74,-5.86,8.93
810,7.66,-6.02,8.2
820,6.04,-5.48,7.88
830,5.62,-4.82,8.33
840,5.82,-4.26,8.65
850,6.18,-3.83,8.16
860,6.91,-3.44,7.7
870,7.61,-3.54,7.28
880,7.36,-3.32,6.97
890,6.89,-2.71,6.09
900,6.0,-2.06,5.32
910,5.08,-1.52,4.19
920,4.21,-0.95,3.26
930,3.7,-1.18,3.11
940,3.6,-1.47,3.56
950,4.12,-1.72,4.12
960,4.58,-2.01,4.5
970,4.62,-2.32,4.33
980,3.96,-2.29,3.27
990,2.97,-2.11,2.02
1000,1.76,-1.98,0.79
