timestamp,x,y,z
0,3.93,-3.08,7.05
10,3.95,-3.05,7.01
20,3.96,-3.08,7.0
30,4.02,-3.11,7.16
40,4.11,-3.13,7.24
50,4.15,-3.38,7.48
60,3.73,-4.07,7.87
70,3.71,-3.94,7.89
80,3.65,-3.79,7.07
90,3.8,-4.03,6.89
100,3.61,-4.31,6.92
110,3.56,-4.89,6.95
120,3.71,-5.46,7.35
130,4.23,-6.17,8.06
140,4.86,-7.15,9.06
150,5.18,-8.27,9.99
160,5.59,-9.2,10.55
170,6.07,-9.95,10.48
180,6.66,-10.68,10.07
190,7.54,-11.43,10.14
200,8.47,-12.39,11.06
210,9.11,-13.29,12.54
220,9.36,-13.63,14.26
230,9.56,-13.71,15.68
240,9.59,-13.14,16.78
250,9.76,-12.68,17.08
260,10.37,-11.83,17.11
270,11.02,-10.92,17.44
280,11.53,-9.85,17.61
290,11.79,-8.74,18.01
300,11.6,-7.46,18.12
310,11.3,-6.26,17.93
320,10.97,-5.38,17.69
330,10.66,-4.28,17.48
340,10.6,-2.82,17.0
350,10.52,-1.93,16.42
360,10.33,-1.27,15.6
370,9.84,-0.42,14.44
380,9.11,0.34,13.23
390,8.19,1.0,12.2
400,7.42,1.57,11.26
410,6.94,1.63,10.58
420,6.85,1.56,10.64
430,6.4,0.95,10.13
440,5.61,0.74,9.18
450,4.55,1.22,8.2
460,3.73,1.7,7.26
470,3.24,2.23,6.43
480,3.38,2.17,6.12
490,3.49,1.83,5.65
500,3.53,1.73,4.28
510,3.5,1.58,3.01
520,3.56,1.27,2.26
530,3.47,0.8,1.86
540,3.1,0.48,1.46
550,2.42,0.12,0.55
560,1.31,0.15,-0.72
570,0.55,0.4,-2.38
580,-0.34,1.09,-4.29
590,-1.06,1.2,-6.58
600,-1.82,1.65,-8.0
610,-2.23,1.29,-10.03
620,-4.06,1.18,-10.44
630,-4.53,-0.09,-10.87
640,-4.53,-1.59,-10.08
650,-3.72,-3.44,-8.84
660,-2.65,-4.42,-7.65
670,-1.74,-4.85,-7.04
680,-1.0,-4.09,-7.18
690,-0.79,-3.65,-8.42
700,-1.17,-3.87,-9.76
710,-1.3,-3.96,-10.47
720,-1.53,-4.29,-10.61
730,-1.31,-4.56,-10.36
740,-1.17,-5.05,-9.48
750,-0.66,-6.23,-8.02
760,-0.39,-7.22,-6.45
770,0.46,-8.11,-5.64
780,1.15,-8.57,-4.96
790,1.95,-8.76,-4.47
800,2.46,-9.14,-3.9
810,2.51,-9.68,-3.46
820,2.29,-10.23,-3.07
830,1.82,-10.76,-2.72
840,1.58,-10.98,-2.44
850,1.38,-11.28,-2.36
860,1.04,-11.04,-2.79
870,0.76,-10.48,-3.36
880,0.54,-9.88,-3.93
890,0.35,-9.44,-4.65
900,0.17,-9.0,-5.2
910,-0.06,-8.79,-5.48
920,-0.28,-8.68,-5.56
930,-0.51,-8.87,-5.37
940,-0.42,-9.04,-5.2
950,-0.19,-9.2,-4.8
960,0.01,-9.33,-4.51
970,0.36,-8.92,-4.57
980,0.53,-9.2,-4.61
990,0.72,-8.99,-4.73
1000,0.52,-8.69,-4.84
