timestamp,x,y,z
0,3.36,-2.85,8.26
10,3.52,-2.91,8.37
20,3.79,-3.04,8.62
30,3.82,-3.25,8.79
40,3.89,-3.37,8.94
50,3.96,-3.51,9.06
60,4.04,-3.81,9.46
70,4.38,-4.17,10.06
80,4.73,-4.7,10.58
90,5.0,-5.3,11.03
100,5.16,-5.86,11.28
110,5.42,-6.4,11.33
120,5.49,-7.05,11.43
130,5.49,-7.82,11.73
140,5.62,-8.52,12.54
150,5.52,-9.17,13.63
160,5.28,-9.79,14.52
170,4.95,-10.34,15.24
180,4.45,-10.81,15.68
190,4.1,-11.23,15.97
200,3.92,-11.59,16.23
210,3.97,-12.0,16.37
220,3.95,-12.48,16.57
230,4.32,-12.73,17.14
240,4.37,-12.95,17.88
250,4.01,-12.92,18.06
260,3.61,-12.82,18.27
270,3.37,-12.96,18.73
280,3.06,-12.77,18.72
290,2.92,-12.35,18.4
300,3.07,-11.58,17.94
310,3.48,-10.68,17.62
320,3.51,-9.24,16.97
330,3.36,-7.24,15.41
340,3.35,-5.29,13.95
350,3.38,-3.47,12.82
360,3.82,-2.16,11.82
370,4.5,-1.34,11.3
380,5.1,-0.7,10.62
390,5.78,-0.28,10.1
400,6.0,0.42,9.28
410,5.95,1.17,8.0
420,5.83,1.64,6.89
430,5.78,1.72,6.43
440,5.51,1.78,5.76
450,5.39,1.75,4.82
460,4.84,1.86,3.84
470,4.53,1.63,2.6
480,4.51,1.25,1.88
490,4.55,0.75,1.1
500,4.74,0.08,0.86
510,4.63,-0.28,0.68
520,4.2,-0.23,-0.09
530,3.43,-0.25,-0.62
540,2.59,0.01,-1.71
550,2.01,0.25,-2.99
560,1.5,0.18,-4.47
570,1.23,0.55,-5.9
580,0.89,0.52,-6.65
590,0.1,0.04,-8.03
600,-0.95,0.45,-9.03
610,-2.25,0.44,-9.52
620,-3.46,0.66,-10.16
630,-4.79,0.67,-10.55
640,-5.26,0.36,-10.89
650,-5.3,-0.14,-10.76
660,-4.8,-0.83,-10.76
670,-3.98,-1.38,-10.68
680,-3.21,-2.17,-10.57
690,-2.64,-3.06,-10.24
700,-2.15,-4.01,-9.5
710,-1.51,-5.1,-8.49
720,-0.89,-6.03,-7.67
730,-0.13,-6.95,-6.93
740,0.63,-7.61,-6.34
750,1.34,-8.51,-5.79
760,1.79,-8.91,-5.48
770,2.07,-9.13,-5.45
780,2.14,-9.1,-5.55
790,2.09,-9.03,-5.73
800,1.95,-8.89,-5.88
810,1.72,-8.63,-6.13
820,1.43,-8.39,-6.35
830,1.24,-8.26,-6.52
840,1.06,-8.2,-6.58
850,1.1,-8.24,-6.4
860,0.9,-8.41,-6.27
870,0.69,-8.45,-6.39
880,0.52,-8.42,-6.39
890,0.37,-8.39,-6.41
900,0.27,-8.31,-6.36
910,0.14,-8.28,-6.39
920,0.08,-8.21,-6.39
930,0.16,-8.1,-6.29
940,0.12,-7.99,-6.06
950,0.06,-7.86,-5.93
960,0.11,-7.79,-5.76
970,0.18,-7.69,-5.67
980,0.24,-7.62,-5.73
990,0.15,-7.4,-6.0
1000,0.01,-7.07,-6.31
