timestamp,x,y,z
0,0.34,0.98,9.43
10,0.12,0.71,9.44
20,0.35,1.13,9.96
30,0.31,0.54,10.11
40,0.5,0.02,10.38
50,0.72,-0.29,10.58
60,0.74,-0.48,10.74
70,0.63,-0.56,11.01
80,0.58,-0.82,11.44
90,0.56,-1.25,11.98
100,0.5,-1.64,12.22
110,0.41,-1.86,12.22
120,0.24,-1.95,12.22
130,0.1,-1.96,12.25
140,0.03,-1.93,12.19
150,0.06,-1.81,12.15
160,0.01,-1.57,11.9
170,-0.16,-1.15,11.48
180,-0.27,-0.69,10.9
190,-0.15,-0.28,10.16
200,0.17,0.02,9.35
210,0.36,0.23,8.57
220,0.36,0.45,7.88
230,0.23,0.71,7.32
240,0.15,0.91,6.9
250,0.12,1.06,6.53
260,0.23,1.25,6.01
270,0.73,1.55,5.3
280,1.21,1.79,4.62
290,1.18,1.6,4.06
300,0.93,1.55,3.85
310,0.62,1.59,3.85
320,0.29,1.71,4.08
330,0.11,1.63,4.29
340,0.02,1.76,4.38
350,-0.11,1.94,4.45
360,-0.1,2.56,4.22
370,-0.06,3.05,4.07
380,-0.01,2.95,4.14
390,0.35,3.11,4.47
400,0.54,3.14,5.23
410,0.24,2.74,6.58
420,-0.25,1.99,7.99
430,-0.64,1.37,9.3
440,-0.88,0.72,10.52
450,-0.74,0.01,11.84
460,-0.84,-0.8,12.81
470,-1.0,-1.57,13.57
480,-1.38,-1.98,14.19
490,-1.89,-2.28,14.43
500,-2.25,-2.6,14.71
510,-2.55,-2.68,15.02
520,-2.73,-2.48,14.96
530,-3.03,-2.19,14.59
540,-3.27,-1.54,13.94
550,-3.2,-1.14,13.71
560,-2.94,-1.21,14.58
570,-2.98,-1.21,16.08
580,-2.95,-1.29,17.24
590,-2.45,-1.5,17.84
600,-1.43,-0.49,18.34
610,-1.57,-1.21,17.4
620,-2.32,-2.85,16.32
630,-2.65,-3.54,15.69
640,-2.54,-3.08,16.13
650,-2.29,-1.82,17.85
660,-2.78,-1.29,20.41
670,-3.39,-1.43,23.06
680,-3.41,-2.0,25.18
690,-2.86,-1.53,25.41
700,-2.13,-0.53,23.54
710,-1.15,0.32,21.01
720,-0.39,0.98,18.51
730,0.16,1.46,16.57
740,0.23,1.95,14.81
750,0.02,2.51,13.85
760,-0.44,2.62,14.37
770,-0.75,2.18,15.68
780,-0.41,1.41,16.17
790,0.58,1.38,15.27
800,1.51,1.7,12.99
810,1.68,1.97,10.89
820,1.27,1.98,9.81
830,0.59,2.17,8.98
840,0.13,2.12,9.53
850,0.09,1.69,10.42
860,0.51,0.72,11.74
870,0.95,0.34,12.35
880,0.83,0.63,11.96
890,0.62,0.94,10.71
900,0.34,1.09,8.7
910,0.07,1.43,6.95
920,0.09,1.81,4.71
930,0.29,2.13,2.66
940,0.84,2.4,1.25
950,1.22,2.72,-0.42
960,1.26,2.97,-1.66
970,1.09,3.01,-3.13
980,0.61,2.31,-3.6
990,0.11,1.01,-3.28
1000,-0.34,-0.15,-2.99
