timestamp,x,y,z
0,2.09,-0.27,8.37
10,2.13,-0.35,8.46
20,2.18,-0.45,8.55
30,2.27,-0.5,8.56
40,2.34,-0.54,8.6
50,2.34,-0.54,8.68
60,2.35,-0.56,8.63
70,2.37,-0.61,8.66
80,2.31,-0.62,8.66
90,2.21,-0.66,8.7
100,2.07,-0.66,8.75
110,2.0,-0.62,8.78
120,1.91,-0.63,8.86
130,1.85,-0.64,8.9
140,1.84,-0.63,8.9
150,1.84,-0.6,8.86
160,1.81,-0.56,8.78
170,1.67,-0.48,8.67
180,1.57,-0.35,8.65
190,1.45,-0.17,8.81
200,1.29,-0.01,8.92
210,1.22,0.04,9.0
220,1.18,0.05,8.97
230,1.37,0.09,9.0
240,1.73,-0.01,8.84
250,1.91,-0.16,8.68
260,1.77,-0.13,8.67
270,1.64,0.04,8.71
280,1.63,0.03,8.72
290,1.57,-0.13,8.71
300,1.57,-0.19,8.68
310,1.66,-0.17,8.75
320,1.85,-0.26,8.91
330,1.74,-0.39,9.03
340,1.53,-0.13,9.37
350,1.33,-0.08,9.17
360,1.19,0.11,9.27
370,1.15,0.12,9.26
380,1.27,-0.16,9.53
390,1.32,-0.42,9.63
400,1.12,-0.76,9.36
410,0.97,-0.93,9.37
420,1.02,-0.95,9.95
430,1.07,-1.05,10.66
440,1.18,-1.25,11.16
450,1.15,-1.36,11.42
460,1.11,-1.41,11.26
470,1.3,-1.53,11.12
480,1.6,-1.71,11.12
490,1.76,-1.78,11.4
500,2.0,-1.89,11.75
510,2.1,-2.21,11.88
520,1.65,-3.13,12.36
530,1.22,-3.57,13.3
540,0.97,-3.88,14.38
550,0.9,-4.07,15.58
560,0.75,-4.26,16.8
570,0.48,-4.78,17.3
580,0.3,-5.03,16.89
590,0.59,-4.67,16.95
600,0.86,-4.08,17.32
610,0.83,-4.09,17.51
620,0.33,-4.96,17.21
630,0.87,-4.98,18.05
640,1.41,-5.99,19.23
650,1.56,-7.01,19.68
660,1.79,-6.81,20.76
670,1.5,-6.4,21.72
680,0.66,-5.76,22.06
690,-0.11,-5.1,22.46
700,-0.41,-4.51,22.55
710,-0.19,-4.06,21.86
720,0.68,-3.59,20.65
730,1.92,-2.76,18.72
740,2.67,-2.11,17.18
750,2.96,-1.69,16.8
760,2.43,-1.25,16.57
770,1.71,-0.32,16.26
780,1.08,0.65,14.88
790,0.68,1.5,13.62
800,0.67,1.98,12.17
810,0.99,2.05,10.95
820,1.56,2.09,9.85
830,1.86,2.21,8.58
840,1.9,2.27,7.73
850,1.73,2.46,6.88
860,1.51,2.63,5.88
870,0.95,2.74,5.2
880,0.59,2.56,4.8
890,0.19,2.08,4.36
900,0.35,1.42,4.03
910,0.62,0.86,3.07
920,1.02,0.3,2.47
930,1.03,0.03,1.71
940,0.75,-0.27,1.24
950,0.27,-0.32,0.49
960,0.13,0.01,-0.37
970,0.21,0.68,-1.98
980,0.19,1.54,-3.57
990,-0.34,2.61,-5.38
1000,-0.98,2.84,-7.61
