timestamp,x,y,z
0,0.04,0.23,8.69
10,0.02,0.18,8.75
20,0.02,0.36,8.86
30,-0.13,0.51,8.81
40,-0.56,0.61,8.9
50,-0.56,0.8,8.88
60,-0.65,0.81,8.77
70,-0.69,0.7,8.69
80,-0.71,0.83,8.79
90,-0.72,0.85,8.81
100,-0.76,0.87,8.84
110,-0.68,0.87,8.89
120,-0.61,0.73,8.85
130,-0.59,0.68,8.84
140,-0.6,0.85,8.87
150,-0.56,1.0,8.97
160,-0.53,1.14,8.95
170,-0.64,1.22,8.74
180,-0.7,1.31,8.65
190,-0.86,1.36,8.58
200,-0.83,1.33,8.65
210,-0.75,1.25,8.78
220,-0.61,0.98,8.85
230,-0.49,0.97,8.76
240,-0.43,1.11,8.65
250,-0.34,1.26,8.81
260,-0.34,1.47,9.05
270,-0.49,1.61,9.15
280,-0.59,1.68,9.3
290,-0.59,1.61,9.51
300,-0.55,1.16,9.71
310,-0.55,0.59,10.3
320,-0.43,-0.2,11.26
330,-0.31,-0.94,11.97
340,0.04,-1.08,12.41
350,0.28,-0.9,12.32
360,0.03,-0.63,12.01
370,-0.96,-0.96,12.23
380,-1.91,-1.49,13.58
390,-2.62,-2.26,15.55
400,-3.17,-3.1,17.5
410,-3.45,-3.66,18.92
420,-3.45,-3.48,19.34
430,-3.34,-2.7,18.93
440,-3.29,-1.75,18.32
450,-3.12,-1.1,17.77
460,-2.73,-0.82,17.4
470,-2.39,-1.03,17.15
480,-2.35,-1.69,17.75
490,-2.58,-2.65,19.18
500,-2.99,-3.22,20.31
510,-3.39,-2.88,20.63
520,-3.73,-2.75,19.56
530,-3.4,-1.82,17.95
540,-2.58,-1.46,15.74
550,-1.53,-1.78,14.24
560,-0.73,-2.08,13.3
570,-0.51,-2.24,13.15
580,-0.94,-2.21,13.47
590,-1.78,-2.13,13.92
600,-2.33,-2.31,14.22
610,-2.08,-2.46,13.83
620,-1.19,-2.26,12.76
630,-0.13,-1.92,11.17
640,0.48,-1.27,9.51
650,0.42,-0.6,8.32
660,-0.32,-0.22,7.73
670,-1.07,-0.17,8.09
680,-1.35,-0.89,8.82
690,-0.89,-1.89,9.59
700,0.08,-2.81,10.05
710,0.69,-3.27,10.12
720,0.89,-2.92,9.48
730,0.39,-1.72,8.13
740,-0.46,-1.03,7.07
750,-1.25,-0.64,6.21
760,-1.45,-1.85,6.26
770,-0.82,-2.59,6.45
780,0.23,-3.52,6.43
790,1.42,-3.49,5.92
800,1.88,-3.32,5.29
810,2.13,-3.32,4.53
820,1.39,-2.66,3.43
830,0.46,-1.24,2.38
840,-0.37,0.48,0.21
850,-1.18,1.3,-1.91
860,-1.44,2.05,-2.94
870,-1.47,2.03,-5.38
880,-1.22,3.22,-5.7
890,-1.22,3.67,-7.48
900,-1.3,4.31,-8.58
910,-1.51,4.27,-9.45
920,-1.64,4.76,-10.06
930,-2.02,5.09,-11.08
940,-2.52,5.45,-12.28
950,-2.98,5.31,-13.41
960,-3.16,4.7,-13.74
970,-3.01,3.93,-13.57
980,-2.67,2.67,-13.33
990,-2.13,1.16,-12.54
1000,-1.52,-0.79,-11.15
