timestamp,x,y,z
0,-0.95,-9.84,-1.63
10,-0.98,-9.96,-1.61
20,-1.04,-10.04,-1.53
30,-1.19,-10.08,-1.56
40,-1.25,-10.24,-1.57
50,-1.24,-10.39,-1.57
60,-1.23,-10.59,-1.6
70,-1.19,-10.66,-1.58
80,-1.16,-10.71,-1.59
90,-1.26,-10.62,-1.34
100,-1.16,-10.92,-1.44
110,-1.08,-11.03,-1.53
120,-1.28,-10.96,-1.66
130,-1.48,-10.69,-1.76
140,-1.82,-10.29,-1.76
150,-1.92,-9.74,-1.87
160,-1.76,-9.22,-2.1
170,-1.56,-8.57,-2.55
180,-1.32,-7.67,-2.89
190,-1.24,-6.63,-3.13
200,-1.44,-5.24,-3.49
210,-1.82,-3.82,-3.85
220,-2.21,-2.63,-4.4
230,-2.93,-1.81,-4.3
240,-3.74,-1.06,-4.55
250,-3.79,-1.48,-4.82
260,-6.22,-1.17,-3.18
270,-6.95,-0.86,-2.58
280,-8.54,-1.34,-1.67
290,-10.08,-1.49,-0.75
300,-11.68,-1.42,-0.62
310,-12.03,-0.85,-1.18
320,-13.06,-0.57,-0.7
330,-13.07,-0.48,-1.19
340,-12.65,-0.48,-1.78
350,-12.5,-0.28,-2.19
360,-12.27,-0.24,-2.59
370,-12.0,-0.11,-2.84
380,-11.87,0.0,-2.86
390,-12.06,0.06,-2.65
400,-12.41,0.43,-2.52
410,-12.6,0.82,-2.62
420,-12.46,1.03,-2.82
430,-12.03,1.14,-3.0
440,-11.54,1.11,-3.13
450,-11.11,0.91,-3.21
460,-10.74,0.78,-3.19
470,-10.36,0.69,-3.14
480,-10.05,0.68,-3.15
490,-9.78,0.68,-3.08
500,-9.59,0.77,-2.99
510,-9.48,0.82,-2.89
520,-9.45,0.82,-2.79
530,-9.41,0.79,-2.7
540,-9.3,0.75,-2.69
550,-9.16,0.68,-2.63
560,-8.97,0.52,-2.59
570,-8.85,0.44,-2.55
580,-8.78,0.26,-2.43
590,-8.77,0.11,-2.3
600,-8.87,0.1,-2.21
610,-8.91,0.26,-2.19
620,-8.93,0.5,-2.25
630,-8.91,0.78,-2.46
640,-8.9,0.96,-2.55
650,-8.87,1.05,-2.74
660,-8.91,0.88,-2.75
670,-9.0,0.57,-2.62
680,-9.09,0.33,-2.53
690,-9.21,0.18,-2.43
700,-9.32,-0.01,-2.35
710,-9.43,0.04,-2.31
720,-9.42,0.1,-2.36
730,-9.32,0.17,-2.48
740,-9.17,0.21,-2.72
750,-9.07,0.22,-2.85
760,-9.02,0.22,-2.97
770,-9.03,0.17,-2.96
780,-9.14,0.11,-2.85
790,-9.3,0.03,-2.67
800,-9.44,-0.05,-2.58
810,-9.58,0.11,-2.55
820,-9.55,0.17,-2.61
830,-9.36,0.1,-2.76
840,-9.16,0.07,-2.95
850,-9.04,0.08,-3.01
860,-8.99,0.08,-3.07
870,-9.13,0.04,-2.94
880,-9.43,0.05,-2.78
890,-9.74,0.11,-2.61
900,-9.81,0.18,-2.63
910,-9.61,0.19,-2.78
920,-9.34,0.16,-2.98
930,-9.09,0.21,-3.1
940,-8.97,0.21,-3.16
950,-9.03,0.2,-3.11
960,-9.18,0.17,-3.01
970,-9.45,0.1,-2.77
980,-9.78,-0.04,-2.51
990,-9.91,-0.16,-2.4
1000,-9.86,-0.26,-2.48
