timestamp,ax,ay,az,gx,gy,gz
0,1.03,-10.05,-1.53,-0.02,-0.03,0.02
10,0.99,-10.17,-1.47,-0.06,0.02,0.06
20,0.94,-10.29,-1.44,-0.1,0.05,0.1
30,0.85,-10.45,-1.36,-0.13,0.07,0.11
40,0.82,-10.6,-1.27,-0.14,0.05,0.09
50,0.8,-10.66,-1.3,-0.15,0.02,0.04
60,0.79,-10.63,-1.49,-0.15,-0.0,-0.01
70,0.79,-10.47,-1.63,-0.15,-0.02,-0.04
80,0.83,-10.29,-1.7,-0.14,-0.02,-0.04
90,0.85,-10.14,-1.79,-0.14,-0.02,-0.03
100,0.86,-10.12,-1.88,-0.14,-0.01,-0.01
110,0.84,-10.17,-1.95,-0.15,0.02,0.02
120,0.81,-10.31,-2.01,-0.19,0.05,0.04
130,0.82,-10.49,-2.01,-0.23,0.08,0.04
140,0.89,-10.6,-2.0,-0.26,0.07,0.03
150,0.93,-10.69,-1.96,-0.27,0.04,0.02
160,1.0,-10.75,-2.01,-0.26,-0.01,-0.0
170,1.0,-10.74,-2.15,-0.24,-0.05,-0.01
180,1.0,-10.72,-2.27,-0.22,-0.08,-0.02
190,1.02,-10.79,-2.36,-0.22,-0.1,-0.03
200,0.98,-10.92,-2.39,-0.22,-0.1,-0.03
210,0.91,-11.13,-2.37,-0.24,-0.08,-0.03
220,0.85,-11.18,-2.58,-0.25,-0.07,0.01
230,0.85,-11.16,-2.71,-0.21,-0.02,0.12
240,0.84,-11.36,-2.67,-0.11,0.03,0.32
250,0.79,-11.6,-2.63,-0.02,0.08,0.55
260,0.78,-11.71,-2.59,0.05,0.11,0.76
270,0.81,-11.61,-2.62,0.08,0.15,0.95
280,0.72,-11.47,-2.35,0.11,0.11,1.01
290,0.79,-11.38,-1.92,0.28,-0.05,1.08
300,0.86,-11.03,-1.48,0.6,-0.31,1.18
310,0.87,-10.49,-1.3,1.04,-0.64,1.35
320,0.77,-10.27,-1.25,1.45,-0.86,1.56
330,0.46,-10.01,-1.51,1.65,-0.9,1.75
340,0.24,-9.66,-1.91,1.67,-0.74,1.92
350,-0.07,-8.84,-2.31,1.65,-0.39,2.16
360,-0.14,-7.83,-2.45,1.78,0.02,2.54
370,-0.06,-6.9,-2.06,2.11,0.37,3.04
