timestamp,x,y,z
0,0.01,-10.0,-0.76
10,-0.06,-9.97,-0.93
20,-0.11,-9.87,-0.86
30,-0.17,-9.9,-0.88
40,-0.19,-9.9,-0.93
50,-0.23,-9.93,-0.81
60,-0.27,-9.97,-0.84
70,-0.26,-9.91,-0.85
80,-0.22,-9.98,-0.84
90,-0.22,-10.05,-0.81
100,-0.21,-9.96,-0.77
110,-0.22,-10.02,-0.8
120,-0.26,-9.99,-0.74
130,-0.34,-10.01,-0.62
140,-0.46,-10.11,-0.52
150,-0.52,-10.15,-0.36
160,-0.58,-10.14,-0.39
170,-0.57,-10.05,-0.53
180,-0.57,-9.94,-0.63
190,-0.63,-9.83,-0.79
200,-0.7,-9.79,-0.85
210,-0.8,-9.68,-0.95
220,-0.79,-9.57,-1.01
230,-0.8,-9.55,-1.01
240,-0.83,-9.63,-1.04
250,-0.89,-9.72,-1.02
260,-0.87,-9.73,-1.11
270,-0.85,-9.58,-1.18
280,-0.7,-9.54,-1.35
290,-0.59,-9.41,-1.31
300,-0.51,-9.33,-1.47
310,-0.5,-9.12,-1.56
320,-0.42,-8.97,-1.44
330,-0.51,-8.96,-1.11
340,-0.19,-9.08,-0.75
350,-0.18,-8.97,-0.24
360,-0.45,-9.41,-0.27
370,-0.96,-9.2,-0.66
380,-2.11,-8.3,-1.36
390,-3.34,-6.92,-1.98
400,-4.49,-5.68,-2.39
410,-4.92,-4.86,-2.38
420,-5.39,-4.84,-2.32
430,-5.37,-5.26,-2.47
440,-5.46,-5.75,-2.31
450,-4.85,-5.94,-3.05
460,-5.91,-5.04,-2.62
470,-6.62,-4.24,-2.82
480,-7.27,-3.52,-3.01
490,-7.87,-3.04,-3.04
500,-8.66,-2.59,-2.78
510,-9.49,-2.46,-2.38
520,-10.15,-2.27,-2.05
530,-10.79,-2.09,-1.68
540,-11.21,-1.89,-1.6
550,-11.58,-1.59,-1.53
560,-11.71,-1.55,-1.83
570,-11.67,-1.5,-2.19
580,-11.59,-1.25,-2.38
590,-11.62,-1.29,-2.43
600,-11.59,-1.37,-2.34
610,-11.5,-1.61,-2.23
620,-11.51,-1.72,-2.0
630,-11.59,-1.7,-1.82
640,-11.54,-1.38,-1.91
650,-11.18,-1.23,-2.18
660,-10.6,-1.11,-2.49
670,-10.09,-1.17,-2.66
680,-9.82,-1.43,-2.53
690,-9.72,-1.66,-2.32
700,-9.69,-1.58,-2.27
710,-9.76,-1.26,-2.28
720,-9.79,-0.88,-2.4
730,-9.71,-0.5,-2.58
740,-9.48,-0.23,-2.74
750,-9.22,-0.23,-2.82
760,-9.13,-0.43,-2.74
770,-9.07,-0.68,-2.58
780,-9.14,-0.86,-2.42
790,-9.32,-0.98,-2.18
800,-9.34,-1.01,-2.18
810,-9.25,-0.88,-2.33
820,-9.24,-0.66,-2.44
830,-9.3,-0.44,-2.47
840,-9.26,-0.3,-2.54
850,-9.21,-0.32,-2.6
860,-9.2,-0.51,-2.49
870,-9.17,-0.71,-2.33
880,-9.16,-0.99,-2.27
890,-9.24,-1.17,-2.17
900,-9.31,-1.18,-2.21
910,-9.4,-1.16,-2.27
920,-9.48,-1.14,-2.36
930,-9.5,-1.13,-2.42
940,-9.5,-1.23,-2.43
950,-9.46,-1.2,-2.43
960,-9.42,-1.19,-2.4
970,-9.58,-1.26,-2.21
980,-9.77,-1.25,-2.07
990,-9.73,-1.22,-2.16
1000,-9.58,-1.17,-2.27
