timestamp,x,y,z
0,-1.21,-9.88,-0.56
10,-1.17,-9.85,-0.63
20,-1.11,-9.88,-0.62
30,-1.04,-9.92,-0.66
40,-1.0,-9.94,-0.71
50,-0.95,-9.96,-0.75
60,-0.97,-9.98,-0.72
70,-0.97,-9.99,-0.68
80,-1.01,-9.96,-0.66
90,-1.08,-10.01,-0.62
100,-1.09,-10.1,-0.64
110,-1.13,-10.07,-0.67
120,-1.16,-10.04,-0.73
130,-1.16,-9.98,-0.72
140,-1.2,-9.96,-0.79
150,-1.17,-9.95,-0.94
160,-1.18,-9.96,-1.02
170,-1.3,-9.88,-1.07
180,-1.38,-9.74,-0.96
190,-1.36,-9.81,-0.97
200,-1.27,-9.88,-0.77
210,-1.14,-9.98,-0.64
220,-1.14,-9.77,-0.54
230,-1.2,-9.46,-0.79
240,-1.38,-9.03,-0.96
250,-1.72,-8.62,-1.87
260,-2.04,-8.36,-2.58
270,-2.17,-8.09,-2.76
280,-1.77,-8.25,-2.08
290,-1.21,-8.02,-1.94
300,-0.46,-7.44,-2.11
310,0.63,-6.53,-2.15
320,1.09,-5.77,-2.27
330,2.31,-5.2,-2.36
340,2.49,-3.98,-2.69
350,3.51,-2.48,-2.39
360,4.58,-2.12,-1.68
370,6.56,-2.48,-1.62
380,8.49,-2.96,-1.24
390,11.0,-3.0,1.13
400,11.84,-4.14,1.97
410,14.41,-4.54,2.87
420,15.7,-5.11,3.92
430,14.45,-3.12,4.13
440,13.63,-1.52,3.76
450,12.25,-2.26,3.48
460,11.62,-1.27,2.69
470,11.09,-0.79,2.05
480,11.67,-1.02,1.75
490,12.06,-1.32,1.64
500,12.13,-1.75,1.62
510,12.05,-1.75,1.4
520,11.69,-1.53,1.3
530,11.25,-1.21,1.11
540,10.84,-0.98,0.98
550,10.52,-0.96,0.87
560,10.34,-0.8,0.77
570,10.23,-0.76,0.64
580,10.17,-0.82,0.61
590,10.13,-0.87,0.63
600,10.13,-1.04,0.8
610,10.2,-1.27,0.97
620,10.28,-1.38,1.1
630,10.19,-1.35,0.97
640,10.0,-1.13,0.8
650,9.83,-1.02,0.91
660,9.78,-0.97,0.99
670,9.87,-0.96,1.01
680,10.15,-1.14,1.11
690,10.42,-1.32,1.1
700,10.49,-1.4,1.05
710,10.33,-1.36,1.15
720,9.97,-1.24,1.17
730,9.61,-1.12,1.1
740,9.41,-0.9,1.03
750,9.36,-0.72,0.92
760,9.55,-0.66,0.93
770,9.82,-0.66,0.91
780,10.06,-0.72,0.97
790,10.22,-0.78,1.09
800,10.26,-0.86,1.26
810,10.24,-0.85,1.27
820,10.14,-0.68,1.23
830,9.93,-0.56,1.16
840,9.77,-0.45,1.05
850,9.71,-0.36,0.97
860,9.72,-0.34,0.86
870,9.73,-0.28,0.77
880,9.78,-0.29,0.74
890,9.83,-0.33,0.82
900,9.86,-0.36,0.87
910,9.91,-0.41,0.88
920,9.9,-0.45,0.86
930,9.91,-0.46,0.88
940,9.91,-0.5,0.93
950,9.95,-0.51,0.96
960,10.03,-0.52,0.94
970,10.12,-0.48,0.91
980,10.2,-0.46,0.87
990,10.24,-0.47,0.89
1000,10.26,-0.54,0.91
