timestamp,ax,ay,az,gx,gy,gz
0,0.14,-10.0,-1.67,-0.05,0.02,0.05
10,0.08,-10.07,-1.66,-0.05,0.02,0.05
20,0.11,-10.12,-1.75,-0.07,0.01,0.04
30,0.08,-10.18,-1.8,-0.09,0.02,0.04
40,0.11,-10.27,-1.87,-0.11,0.03,0.04
50,0.14,-10.35,-1.98,-0.12,0.05,0.03
60,0.19,-10.41,-2.04,-0.12,0.06,0.01
70,0.21,-10.48,-2.04,-0.11,0.05,-0.03
80,0.26,-10.6,-2.04,-0.1,0.04,-0.06
90,0.29,-10.78,-2.04,-0.1,0.03,-0.08
100,0.27,-10.97,-2.03,-0.11,0.01,-0.09
110,0.28,-11.15,-2.07,-0.13,0.01,-0.09
120,0.31,-11.28,-2.12,-0.16,-0.0,-0.08
130,0.38,-11.37,-2.17,-0.2,-0.01,-0.05
140,0.41,-11.39,-2.23,-0.24,-0.02,-0.03
150,0.41,-11.42,-2.24,-0.3,-0.05,-0.02
160,0.44,-11.4,-2.31,-0.35,-0.07,-0.01
170,0.44,-11.28,-2.44,-0.39,-0.08,-0.01
180,0.4,-11.18,-2.49,-0.41,-0.08,0.0
190,0.37,-11.04,-2.58,-0.41,-0.07,0.03
200,0.32,-10.92,-2.67,-0.42,-0.06,0.06
210,0.3,-10.91,-2.66,-0.45,-0.05,0.08
220,0.32,-11.03,-2.57,-0.51,-0.05,0.09
230,0.28,-11.09,-2.49,-0.56,-0.08,0.08
240,0.23,-11.12,-2.54,-0.6,-0.08,0.07
250,0.14,-11.2,-2.51,-0.63,-0.05,0.08
260,0.13,-11.09,-2.59,-0.65,-0.03,0.09
270,0.13,-11.0,-2.66,-0.64,-0.02,0.09
280,0.12,-10.91,-2.74,-0.59,-0.05,0.08
290,0.16,-10.79,-2.85,-0.54,-0.08,0.07
300,0.14,-10.67,-2.84,-0.5,-0.09,0.04
310,0.15,-10.54,-2.92,-0.49,-0.09,0.01
320,0.18,-10.38,-2.82,-0.49,-0.08,-0.02
330,0.11,-10.28,-2.72,-0.54,-0.05,-0.04
340,0.19,-10.14,-2.69,-0.62,-0.04,-0.04
350,0.24,-9.98,-2.69,-0.7,-0.03,-0.05
360,0.24,-9.76,-2.74,-0.74,-0.03,-0.03
370,0.28,-9.51,-2.86,-0.74,-0.05,-0.01
380,0.27,-9.22,-3.11,-0.72,-0.05,0.03
390,0.2,-8.98,-3.31,-0.64,-0.03,0.08
400,0.19,-8.85,-3.44,-0.52,-0.01,0.16
410,0.23,-8.74,-3.43,-0.43,0.02,0.25
420,0.32,-8.61,-3.4,-0.37,0.05,0.33
430,0.38,-8.3,-3.59,-0.39,0.15,0.46
440,0.26,-8.2,-3.51,-0.52,0.29,0.69
450,0.32,-8.17,-3.2,-0.67,0.38,0.97
460,0.43,-8.13,-3.0,-0.79,0.41,1.21
470,0.4,-8.15,-2.86,-0.83,0.38,1.44
480,0.36,-8.1,-2.85,-0.74,0.32,1.66
490,0.27,-8.09,-2.88,-0.53,0.23,1.88
500,0.33,-7.98,-3.04,-0.24,0.13,2.08
510,0.36,-7.61,-3.38,0.1,0.05,2.26
520,0.25,-7.2,-3.44,0.5,-0.02,2.45
530,0.13,-6.69,-3.29,0.95,-0.13,2.67
540,0.01,-6.07,-3.17,1.41,-0.28,2.91
550,-0.2,-5.57,-2.86,1.85,-0.44,3.21
560,-0.53,-4.86,-2.57,2.33,-0.62,3.58
570,-0.72,-4.26,-1.8,2.91,-0.84,4.05
580,-1.09,-3.64,-0.94,3.51,-1.11,4.59
590,-1.37,-3.1,-0.07,4.08,-1.42,5.22
600,-1.77,-2.51,0.43,4.53,-1.68,5.85
610,-2.56,-2.36,0.69,4.76,-1.83,6.43
620,-3.54,-2.5,0.39,4.57,-1.79,6.91
630,-4.58,-2.9,0.36,4.18,-1.62,7.25
640,-5.24,-3.26,0.98,3.93,-1.48,7.49
650,-5.64,-3.27,1.71,3.8,-1.46,7.67
660,-5.94,-3.44,2.49,3.74,-1.52,7.74
670,-6.46,-3.28,2.9,3.61,-1.62,7.67
680,-7.5,-3.22,3.02,3.23,-1.64,7.47
690,-8.94,-3.36,2.9,2.49,-1.52,7.17
700,-10.16,-3.35,2.85,1.49,-1.29,6.79
710,-11.04,-3.27,3.29,0.5,-1.07,6.27
720,-11.38,-3.38,3.83,-0.12,-1.04,5.55
730,-11.47,-3.32,4.23,-0.34,-1.15,4.69
740,-11.56,-2.95,4.35,-0.29,-1.32,3.77
750,-11.75,-2.26,4.09,-0.11,-1.44,2.89
760,-11.91,-1.33,3.61,0.02,-1.45,2.14
770,-11.83,-0.49,3.33,0.03,-1.35,1.62
780,-11.6,0.28,3.32,-0.02,-1.15,1.25
790,-11.32,0.98,3.46,-0.11,-0.9,1.03
800,-11.19,1.35,3.7,-0.21,-0.65,0.9
810,-11.0,1.47,3.96,-0.32,-0.46,0.79
820,-10.86,1.41,4.19,-0.4,-0.31,0.66
830,-10.86,1.3,4.34,-0.44,-0.25,0.51
840,-10.77,1.19,4.45,-0.43,-0.28,0.36
850,-10.73,1.11,4.44,-0.39,-0.32,0.22
860,-10.46,1.12,4.28,-0.31,-0.38,0.08
870,-10.48,1.13,3.99,-0.24,-0.41,-0.06
880,-10.43,1.13,3.69,-0.15,-0.44,-0.11
890,-9.98,1.38,3.34,-0.08,-0.41,-0.15
900,-9.7,1.34,3.03,-0.06,-0.33,-0.23
910,-9.53,1.13,2.92,-0.08,-0.23,-0.31
920,-9.29,1.01,2.84,-0.09,-0.14,-0.38
930,-9.18,0.89,2.87,-0.12,-0.05,-0.45
940,-9.19,0.8,3.13,-0.13,0.01,-0.49
950,-8.99,0.82,3.35,-0.06,0.01,-0.54
960,-8.89,0.79,3.38,0.03,-0.01,-0.58
970,-8.85,0.85,3.36,0.12,-0.03,-0.58
980,-8.72,1.03,3.22,0.18,-0.01,-0.55
990,-8.7,1.08,3.11,0.18,0.03,-0.5
